Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.5034092697538302,34610D,285.408,5.2808595,1.948147,102.5122425449732,67647.8651800371,0.2552966322010332,1.0714155455489949,64.2849327329397,115081.82836156538,1884.2739239322448,2023-11-06 18:01:00,0.0082729310970606,0.9395421408487008,0.7787744253634336,0.5357077727744974,0.7092789215357148,0.0147475468507346,0.0003299506304934,6.962490851076093e-05,2.0372974828173032e-05,1320335540636587.2,203.07610250335648,79.52046179064641,0.0771419192795276,0.0015743248832556,0.0012856986546587,0.9480450572753548,0.0212108540864651,0.0044758325601513,0.0013096753163989,8.487768141473258e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,30.517674310145807,4.325180529711496,0.3026912656592414,57.540914180782686,14.74754685073467,20.37297482817303,1320335540636587.2,30.7411223031082,807.956837241819,1175.69430228177,0.827293109706,0.0179426985314804,0.450579841160255,57.5400589226292,25.112155809212,24.90610928321609,18.193235258792267,0.7066625193757375,1.0056886324924608,652217204859723.5,7.799108025986869,0.92959666814639
1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.504862023833806,34610D,281.7467,7.7327476,2.1957936,118.71203067150176,67583.58024730415,0.2560178213865677,1.470774579685787,88.24647478114721,146248.56015386592,3469.782341836306,2023-11-06 18:02:00,0.0061497551479799,0.8767312586169648,0.7143212178587325,0.7353872898428935,1.0,0.0199020584573678,0.0003393092699641,7.358875250333138e-05,3.618901122378747e-05,1451402361664128.2,278.770613833644,109.16088930427912,0.1058957697373766,0.0021611381579056,0.0017649294956229,1.7562864997510297,0.0299428469348996,0.0064939479919613,0.0031935526663146,1.28081141905891e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,27.78227079399604,3.996486456261456,0.3527950684533388,73.12428007693296,19.902058457367847,36.18901122378748,1451402361664128.2,38.1811548811323,856.626746908551,1321.68538773347,0.614975514798,0.0203110003510382,0.620984100198383,73.1242664956369,30.5737821606921,30.38691010384975,13.766975644469406,0.8753057718533257,2.1741901772087533,1022622044069445.2,15.068661492345717,1.086681950380059
2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.5063500413126696,34610D,275.24225,12.333054,4.897805,131.8508760990429,67495.33377252301,0.2686366885169588,1.4025062795200087,84.15037677120053,124752.37461100364,3096.558247900381,2023-11-06 18:03:00,0.0045856789306075,0.770051164429154,0.782983908606003,0.7012531397600044,1.0,0.0199436383185662,0.0003585875345058,7.776978604304891e-05,3.628235539e-05,1450000000000000.0,265.83104022022246,104.09401606597504,0.1009804521254406,0.0020608255535804,0.001683007535424,1.6782646786958988,0.0301752761341268,0.0065443567969382,0.003053173876215,1.2201804631824077e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.984304339703,3.4876613318795937,0.396444762095718,62.37618730550182,19.94363831856621,36.28235539,1450000000000000.0,34.2721729174561,843.516815465892,1306.80321185572,0.458567893061,0.0197860411714875,0.549948116886842,62.3763732240212,27.7947524782946,27.667876480065317,13.06402149334862,0.8325206639884937,2.2606942974426043,901926312898456.8,12.059188276770673,1.0251307385167632
3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.5078156656678892,34610D,269.43582,18.128721,7.422901,143.15617448644946,67411.18339575181,0.2848275897325364,1.137828251784052,68.26969510704312,97640.08335100731,2270.7831998157785,2023-11-06 18:04:00,0.0034255701894256,0.684065121293734,0.840577683824726,0.568914125892026,0.8476081809457547,0.016376999304401,0.0003771277803914,8.177925968996528e-05,3.085770770181391e-05,1531497518998607.2,215.6639668431492,84.44961284741234,0.0819236341284517,0.0016719109005806,0.0013653939021408,1.1180527492797172,0.0257463985837208,0.0055830451251136,0.002106646296505,1.0455486867922787e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.287588755220792,3.559939473270205,0.4350504539217747,48.82004167550366,16.376999304401057,30.85770770181391,1531497518998607.2,29.0928299660123,817.703137700551,1218.97038548011,0.342557018943,0.0182532588153469,0.436309886168245,48.8204158633776,23.9031227564366,23.821520466061266,15.28677302036062,0.7404740602341614,1.511307812292468,618579709494877.9,7.66003821497407,0.8998855418859504
4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.5092503499436604,34610D,265.79907,21.042898,10.811776,153.01153518084124,67342.91370064477,0.287205677379389,1.2263725283255391,73.58235169953235,99282.04627670064,2796.0275293102936,2023-11-06 18:05:00,0.0016057731166385,0.6262153768428498,0.4928478407737469,0.6131862641627697,0.9534234497125352,0.0190213494686593,0.0003945967641302,8.557939963521654e-05,3.628235539e-05,1450000000000000.0,232.44664901882268,91.02136905232152,0.0882988220394388,0.001802016776315,0.0014716470339906,1.3996356264026062,0.0290353578777275,0.0062971334821933,0.0026697410347944,1.066944099643219e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.58310764705348,3.3512027999082283,0.4681711728632306,49.64102313835032,19.021349468659366,36.28235539,1450000000000000.0,29.6454271008181,830.942628352843,1260.24622360269,0.160577311664,0.0189667749990412,0.458879078691355,49.6414656924848,24.193837840885,24.1550503104654,14.034292153219315,0.7875987799870061,1.9175807345404572,687351830045238.4,8.878421529941328,0.9259242035789282
5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.5110957437829345,34610D,263.34167,27.482042,13.738681,156.98659593212787,67269.33134894524,0.2879933573359966,1.162276555418995,69.73659332513971,91962.0902714673,2539.817457775184,2023-11-06 18:06:00,0.0004213353410315,0.5609564736871223,0.1437476072147219,0.5811382777094976,0.9764000498665962,0.0192072028781054,0.000428146318344,9.285556347800962e-05,3.628235539e-05,1450000000000000.0,220.2978983141164,86.26416594319782,0.0836839119901676,0.0017078349385748,0.0013947318665027,1.3394448960238905,0.029857465686014,0.0064754306682426,0.0025302078627106,1.0111806032145258e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.99813656436622,3.2904518922835275,0.4825696314269775,45.98104513573365,19.20720287810542,36.28235538999999,1450000000000000.0,27.6742479394801,834.066117418336,1253.38879274538,0.0421335341032,0.019004214446973,0.426786923419997,45.9810780593779,22.4574882908657,22.44803014243016,14.700220998375029,0.7986675962768159,1.7958105017502073,619626089061391.6,8.075749545485907,0.8853302688186782
6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.5129848086595342,34610D,260.09506,34.138245,16.475393,160.81429976318918,67199.5947556201,0.2808335894909342,1.1246124996733613,67.47674998040168,91994.95985836224,2607.42539541709,2023-11-06 18:07:00,0.0009644954056858,0.5070389705154055,0.3980769933658196,0.5623062498366806,1.0,0.0189536538805709,0.0004555952180852,9.880862892111214e-05,3.628235539e-05,1450000000000000.0,213.15905318808888,83.46873972575688,0.080972099976482,0.0016524918362547,0.001349534999608,1.2789309641143554,0.0307420846230078,0.0066672851496161,0.0024482154233511,9.784128747158243e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.71877979059389,3.087833800669639,0.4974114970335659,45.99747992918112,18.95365388057094,36.28235539,1450000000000000.0,27.2662398826246,847.993324066972,1292.00491407849,0.0964495405686,0.019871580853577,0.434783092919807,45.9977560221834,21.8796428992484,21.858560418150187,14.222877546804828,0.8480919824368853,1.9758589264248625,662110473132211.2,8.949564433542317,0.8955747064922901
7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.5148608905326422,34610D,256.40482,38.591984,19.317474,164.64163847149638,67132.1180056397,0.2779645263326993,1.0655280309242516,63.931681855455096,86647.90924488382,2355.154594101626,2023-11-06 18:08:00,0.001156570329677,0.4564361268941082,0.6039153258133052,0.5327640154621258,1.0,0.0183256991720052,0.0004838091671293,0.0001049276168095,3.628235539e-05,1450000000000000.0,201.96018298138264,79.08349045519796,0.0767180182265461,0.001565673841358,0.0012786336371091,1.171592769243416,0.0309307337516651,0.0067081990157189,0.00231959200176,9.270093869040989e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.3864243665416,2.885541891760369,0.5129013253002214,43.32395462244191,18.325699172005244,36.28235538999999,1450000000000000.0,25.7779235010715,850.946730449016,1302.28663857989,0.115657032968,0.0201350416077438,0.415182085774693,43.3234418830143,20.6198772201701,20.596056432392043,14.125823985230411,0.8574935413050901,1.9865809026683137,616984253466956.9,8.567020546073435,0.8666566820561378
8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.5167372632855317,34610D,251.54523,40.52043,18.434885,169.41607115955122,67068.18632378425,0.2816667183992464,1.0360812084975584,62.1648725098535,79180.68020257374,2067.3651806531566,2023-11-06 18:09:00,0.0008152652248436,0.4144216772350145,0.6143961424341389,0.5180406042487792,1.0,0.0181217599028133,0.0005012184834275,0.0001087033163902,3.628235539e-05,1450000000000000.0,196.3788322586272,76.89794729468879,0.0745978470118242,0.0015224050410576,0.001243297450197,1.1265368940125655,0.0311581831218541,0.0067575278047957,0.0022554879971765,9.013906513928758e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.23749694778932,2.7207561451186715,0.5328485196236746,39.59034010128687,18.121759902813327,36.28235539,1450000000000000.0,23.9819116635512,842.470498994215,1286.99307552852,0.0815265224844,0.0198191829675336,0.382241088357546,39.5909647828633,19.2864200801671,19.270709340983327,14.20013573907607,0.8287522504679201,1.871556793199048,560218374199495.75,7.470107612278896,0.8169209973426551
9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.5185858179079386,34610D,246.88927,42.81979,17.606342,173.79557424743973,67006.02145127438,0.286040357815868,1.0160848493460726,60.96509096076436,72631.61016960342,1934.0464815749424,2023-11-06 18:10:00,0.0005315535023057,0.3801254249929331,0.5827572643854471,0.5080424246730363,1.0,0.0179802778774302,0.0005146561564171,0.0001116176534843,3.628235539e-05,1450000000000000.0,192.5887223450546,75.41381751846552,0.0731581091529172,0.0014930226357738,0.0012193018192152,1.0961692762973567,0.0313760593894918,0.0068047803975033,0.0022119570966221,8.839938189310832e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.049953124477135,2.548430006374106,0.5517531497228612,36.31580508480171,17.98027787743029,36.28235538999999,1450000000000000.0,22.3888038192815,832.462812871811,1271.69943700783,0.0531553502306,0.0194580329411474,0.352937430197558,36.3154847861716,18.1383920597241,18.128755656162625,14.110546021210247,0.7929816931635799,1.7954226293143811,497410584492895.0,6.453335609735121,0.7692073887865787
