index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,tsfc_2020,tsfc_2035_max,fuel_2020,fuel_2035_max,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,original_index,WAR,water_injection_kg_s
29,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,14.5,1.660601647197103
30,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,15.0,1.7178840979421914
31,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,15.5,1.7751665486872796
32,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,16.0,1.8324489994323678
33,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,16.5,1.8897314501774563
34,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,17.0,1.9470139009225444
35,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,17.5,2.0042963516676324
36,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,18.0,2.0615788024127206
37,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,18.5,2.118861253157809
38,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,19.0,2.176143703902897
39,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,19.5,2.233426154647985
40,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,20.0,2.290708605393074
41,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,20.5,2.3479910561381616
42,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,21.0,2.40527350688325
43,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,21.5,2.462555957628338
44,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,22.0,2.5198384083734267
45,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,22.5,2.577120859118515
46,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,23.0,2.634403309863603
47,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,23.5,2.691685760608691
48,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,24.0,2.748968211353779
49,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,24.5,2.8062506620988676
50,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,2024-06-07 10:28:00,34610D,216.23269653320312,32.47344970703125,12.47970962524414,228.48724430405437,64032.74138968935,0.3435307621847121,0.49526913775640347,29.71614826538421,32116.218017603176,-49.90849867996157,5.1448951885648164e-05,0.21122594070500925,1.0717833696393466,0.24763456887820173,0.5623729639636021,0.011479061576593456,0.0006050394188218595,0.00012321906474673316,2.8758155780949997e-05,1563040262858602.5,93.87331237034871,36.55086236642258,0.03565937791846105,0.000727742406499205,0.0005943229653076841,0.34111349575752614,0.01797944107611227,0.003661595997135899,0.0008545816210257262,4.6447536195871336e+16,cruise,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.456490149017643,13.30247616968813,11.573154267628674,0.42722583499886,0.3716864764490082,0.7751013742112668,16.058109008801587,11.479061576593455,28.75815578095,1563040262858602.5,65,25.0,2.863533112843956
