,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.5034092697538302,34610D,285.408,5.2808595,1.948147,102.5122425449732,67647.8651800371,0.2552966322010332,1.0714155455489949,64.2849327329397,115081.82836156538,1884.2739239322448,2023-11-06 18:01:00,0.0082729310970606,0.9395421408487008,0.7787744253634336,0.5357077727744974,0.7092789215357148,0.0147475468507346,0.0003299506304934,6.962490851076093e-05,2.0372974828173032e-05,1320335540636587.2,203.07610250335648,79.52046179064641,0.0771419192795276,0.0015743248832556,0.0012856986546587,0.9480450572753548,0.0212108540864651,0.0044758325601513,0.0013096753163989,8.487768141473258e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.458262995840386,3.4663979248576813,0.3026912656592414,57.540914180782686,14.74754685073467,20.37297482817303,1320335540636587.2,31.0302863446429,829.491582428274,1314.11080775293,0.827293109706,0.0234500805304898,0.481165949414848,57.5408732650024,20.5187333488785,20.35037608968923,17.860874747609916,0.7681849728898832,1.0132991630812036,988632363369833.1,15.657065566529942,,
1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.504862023833806,34610D,281.7467,7.7327476,2.1957936,118.71203067150176,67583.58024730415,0.2560178213865677,1.470774579685787,88.24647478114721,146248.56015386592,3469.782341836306,2023-11-06 18:02:00,0.0061497551479799,0.8767312586169648,0.7143212178587325,0.7353872898428935,1.0,0.0199020584573678,0.0003393092699641,7.358875250333138e-05,3.618901122378747e-05,1451402361664128.2,278.770613833644,109.16088930427912,0.1058957697373766,0.0021611381579056,0.0017649294956229,1.7562864997510297,0.0299428469348996,0.0064939479919613,0.0031935526663146,1.28081141905891e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.18816299388635,3.191772679487082,0.3527950684533388,73.12428007693296,19.902058457367847,36.18901122378748,1451402361664128.2,38.3308174662091,877.014221262394,1488.99976788338,0.614975514798,0.0270704190095965,0.66888652297072,73.1243911783672,24.7091307575844,24.558104428450907,13.611795724542553,0.9444182198115326,2.131638422686121,1127448520471920.0,24.408288800682076,31.24410592540836,1900822694489676.0
2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.5063500413126696,34610D,275.24225,12.333054,4.897805,131.8508760990429,67495.33377252301,0.2686366885169588,1.4025062795200087,84.15037677120053,124752.37461100364,3096.558247900381,2023-11-06 18:03:00,0.0045856789306075,0.770051164429154,0.782983908606003,0.7012531397600044,1.0,0.0199436383185662,0.0003585875345058,7.776978604304891e-05,3.628235539e-05,1450000000000000.0,265.83104022022246,104.09401606597504,0.1009804521254406,0.0020608255535804,0.001683007535424,1.6782646786958988,0.0301752761341268,0.0065443567969382,0.003053173876215,1.2201804631824077e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.05883695950719,2.771427836838981,0.396444762095718,62.37618730550182,19.94363831856621,36.28235539,1450000000000000.0,34.297090832492,863.067761477997,1473.06250661262,0.458567893061,0.0264055657832547,0.591264973734311,62.3764628133594,22.3916797915865,22.28946745032508,12.892368041114807,0.8931910697656412,2.2228051470126617,1108805006227935.5,20.782428291284507,28.148367952531338,1728775641820430.2
3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.5078156656678892,34610D,269.43582,18.128721,7.422901,143.15617448644946,67411.18339575181,0.2848275897325364,1.137828251784052,68.26969510704312,97640.08335100731,2270.7831998157785,2023-11-06 18:04:00,0.0034255701894256,0.684065121293734,0.840577683824726,0.568914125892026,0.8476081809457547,0.016376999304401,0.0003771277803914,8.177925968996528e-05,3.085770770181391e-05,1531497518998607.2,215.6639668431492,84.44961284741234,0.0819236341284517,0.0016719109005806,0.0013653939021408,1.1180527492797172,0.0257463985837208,0.0055830451251136,0.002106646296505,1.0455486867922787e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.304032665825503,2.829477581038075,0.4350504539217747,48.82004167550366,16.376999304401057,30.85770770181391,1531497518998607.2,28.969768186114,836.930328515032,1370.62420065868,0.342557018943,0.0243312406979637,0.466645137402429,48.820175730116,19.1788467836531,19.113372584308905,15.146211206905862,0.7957921604640265,1.4775242422761283,939315479342313.6,15.081726898570842,25.563130156727905,1584505760348903.0
4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.5092503499436604,34610D,265.79907,21.042898,10.811776,153.01153518084124,67342.91370064477,0.287205677379389,1.2263725283255391,73.58235169953235,99282.04627670064,2796.0275293102936,2023-11-06 18:05:00,0.0016057731166385,0.6262153768428498,0.4928478407737469,0.6131862641627697,0.9534234497125352,0.0190213494686593,0.0003945967641302,8.557939963521654e-05,3.628235539e-05,1450000000000000.0,232.44664901882268,91.02136905232152,0.0882988220394388,0.001802016776315,0.0014716470339906,1.3996356264026062,0.0290353578777275,0.0062971334821933,0.0026697410347944,1.066944099643219e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.95798534680057,2.664861351921203,0.4681711728632306,49.64102313835032,19.021349468659366,36.28235539,1450000000000000.0,29.5243012336535,849.736082462524,1419.2036133226,0.160577311664,0.0253573017457676,0.491893314685005,49.6410343552805,19.3984880416982,19.367388410049845,13.920105935246324,0.843549849954911,1.867189778788026,979241425897182.5,16.054795270718454,23.89311220067768,1489989601119054.0
5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.5110957437829345,34610D,263.34167,27.482042,13.738681,156.98659593212787,67269.33134894524,0.2879933573359966,1.162276555418995,69.73659332513971,91962.0902714673,2539.817457775184,2023-11-06 18:06:00,0.0004213353410315,0.5609564736871223,0.1437476072147219,0.5811382777094976,0.9764000498665962,0.0192072028781054,0.000428146318344,9.285556347800962e-05,3.628235539e-05,1450000000000000.0,220.29789831411637,86.26416594319782,0.0836839119901676,0.0017078349385748,0.0013947318665027,1.3394448960238905,0.029857465686014,0.0064754306682426,0.0025302078627106,1.0111806032145258e+17,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.509817936751112,2.619095185400885,0.4825696314269775,45.98104513573365,19.20720287810542,36.28235538999999,1450000000000000.0,27.5576453022066,852.244925351218,1410.87633865057,0.0421335341032,0.0254196117739219,0.457755755507133,45.9814857908222,18.0079758722652,18.000391671101756,14.592345736461173,0.8529946783075398,1.7400336995094707,871064418871382.2,14.453864211192707,21.351083351076117,1350973074722932.0
6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.5129848086595342,34610D,260.09506,34.138245,16.475393,160.81429976318918,67199.5947556201,0.2808335894909342,1.1246124996733613,67.47674998040168,91994.95985836224,2607.42539541709,2023-11-06 18:07:00,0.0009644954056858,0.5070389705154055,0.3980769933658196,0.5623062498366806,1.0,0.0189536538805709,0.0004555952180852,9.880862892111214e-05,3.628235539e-05,1450000000000000.0,213.15905318808888,83.46873972575688,0.080972099976482,0.0016524918362547,0.001349534999608,1.2789309641143554,0.0307420846230078,0.0066672851496161,0.0024482154233511,9.784128747158243e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.49409189528914,2.458205308439405,0.4974114970335659,45.99747992918112,18.95365388057094,36.28235539,1450000000000000.0,27.1428205273244,862.212914418076,1450.55836761388,0.0964495405686,0.0264797896326749,0.465249312292165,45.9977421126005,17.5699776601725,17.55304782618836,14.100885310246555,0.8900790047526839,1.88310406239439,824873159740360.4,15.32011590755098,19.24081913679157,1234799405750011.5
7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.5148608905326422,34610D,256.40482,38.591984,19.317474,164.64163847149638,67132.1180056397,0.2779645263326993,1.0655280309242516,63.931681855455096,86647.90924488382,2355.154594101626,2023-11-06 18:08:00,0.001156570329677,0.4564361268941082,0.6039153258133052,0.5327640154621258,1.0,0.0183256991720052,0.0004838091671293,0.0001049276168095,3.628235539e-05,1450000000000000.0,201.96018298138264,79.08349045519796,0.0767180182265461,0.001565673841358,0.0012786336371091,1.171592769243416,0.0309307337516651,0.0067081990157189,0.00231959200176,9.270093869040989e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.420858822309947,2.29529351557447,0.5129013253002214,43.32395462244191,18.325699172005244,36.28235538999999,1450000000000000.0,25.6248239945188,862.576976841023,1459.24383494626,0.115657032968,0.0267592477605211,0.442991537256354,43.3235068274939,16.5547081599923,16.535583594622864,13.99659145805123,0.891401703843792,1.870819689036471,779931759379333.8,14.541851852132172,17.223551127732613,1123196011607308.8
8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.5167372632855317,34610D,251.54523,40.52043,18.434885,169.41607115955122,67068.18632378425,0.2816667183992464,1.0360812084975584,62.1648725098535,79180.68020257374,2067.3651806531566,2023-11-06 18:09:00,0.0008152652248436,0.4144216772350145,0.6143961424341389,0.5180406042487792,1.0,0.0181217599028133,0.0005012184834275,0.0001087033163902,3.628235539e-05,1450000000000000.0,196.3788322586272,76.89794729468879,0.0745978470118242,0.0015224050410576,0.001243297450197,1.1265368940125655,0.0311581831218541,0.0067575278047957,0.0022554879971765,9.013906513928758e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.491261429757284,2.1618749929557923,0.5328485196236746,39.59034010128687,18.121759902813327,36.28235539,1450000000000000.0,23.8126297072868,853.347695587654,1441.9900397555,0.0815265224844,0.0263504138180119,0.407611706395901,39.590352382109,15.4688920337667,15.456291057162733,14.068549573230674,0.8571589590601685,1.7701112579825335,771292662757147.2,12.966207344456276,15.631699988747854,1033822351786729.8
9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.5185858179079386,34610D,246.88927,42.81979,17.606342,173.79557424743973,67006.02145127438,0.286040357815868,1.0160848493460726,60.96509096076436,72631.61016960342,1934.0464815749424,2023-11-06 18:10:00,0.0005315535023057,0.3801254249929331,0.5827572643854471,0.5080424246730363,1.0,0.0179802778774302,0.0005146561564171,0.0001116176534843,3.628235539e-05,1450000000000000.0,192.5887223450546,75.41381751846552,0.0731581091529172,0.0014930226357738,0.0012193018192152,1.0961692762973567,0.0313760593894918,0.0068047803975033,0.0022119570966221,8.839938189310832e+16,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.53111696106258,2.022475031548626,0.5517531497228612,36.31580508480171,17.98027787743029,36.28235538999999,1450000000000000.0,22.2018102019173,842.753320601512,1425.08956791679,0.0531553502306,0.0258949018668144,0.376243557793337,36.3159726226641,14.5296382943822,14.52191911741514,13.98020600514856,0.8175506345272187,1.6961230156224043,735612793114251.8,11.928962203642374,14.333087643739846,960366618019606.5
