,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
37,37,38,-50.81858032511105,-22.327231216928027,11597.64,,,225.841110916,0.695906850050588,34610D,218.1511,18.046913,2.9507961,241.6695769262452,73519.5260963598,0.46868309844888967,0.50457634512453,44.50165952981008,43.1551504014864,0.0,4.70951888392645e-05,20596.26413462153,0.7450231449222752,0.3708471627484173,0.9049517013310268,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.547183553367471,1.5815808114039522,0.8162073198987408,21.5775741805452,14.477931670827983,36.28235538999999,1450000000000000.0,15.8053462289437,811.230154185628,1358.61651273158,0.00470951888393,0.0240269796993003,0.252288172562265,21.5775752007432,10.5002033430615,10.49970885729011,15.067801580773208,0.7017103675425982,308312973404513.3,4.150945833024629,372638263370670.8,0.0012142411227471425,3.666517882241628e-06,2.8440000000000003,35.8,2023-05-05 13:38:00,4.70951888392645e-05,0.7450230322246545,0.0,37,205.96264134621532,4.70951888392645e-05,18.046913,2.9507961,0.7450230322246545,0.0,0.0,0.32890728615555814,930.2427163722745,13586.902545484394,0.34049493963830857,-0.9402463486133326,1.9460022902641319,233.00110973894957,0.4337201946131168,0.0,1.0,225.17203883866225,28.117254249628648,78.74408665360903,0.7423244614877658,218.45863,4.852150792778086e-05,11558.267956673195,0.0,0.0030422084594107445,0.00417196,157.48817330721806,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13586.902545484394,0.0,4.6949935e-05,-7.988845e-08,120040.64,0.7184389,-286.23364,0.0,0.0,1.0,-3.6891032046193547e-13,2.0790188e-12,2.1709556e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3196507356238638e-14,1.7101085991268738e-12,1066.435436035341,6.28646880593883e-14,6.440347883397326e-14,4.293565255598217e-15,0.0,4.6949935e-05,-7.988845e-08,120040.64,0.7184389,-286.23364,0.0,0.0,1.0,-3.6891032046193547e-13,2.0790188e-12,2.1709556e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3196507356238638e-14,1.7101085991268738e-12,1066.435436035341,6.28646880593883e-14,6.440347883397326e-14,4.293565255598217e-15,0.0
38,38,39,-50.94273885091144,-22.285580392611223,11597.64,e80338,SKX5563,225.841110916,0.697168209538249,34610D,218.16391,18.162992,2.818381,241.82336808249417,73475.02443682999,0.48332738548699344,0.49405509976092,45.13259245037721,43.5478743621952,0.0,4.675491003209908e-05,20596.26413462153,0.738417409071236,0.3761049370864767,0.9181352423831132,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.556302466369534,2.0328115462532472,0.8167027389739038,21.773779536428314,14.72508976595106,36.28235539,1450000000000000.0,16.1210609182413,816.330841550073,1293.05947718472,0.00467549100321,0.0234972433498509,0.24702754988046,21.7739371810976,10.5130438580587,10.51255234461962,19.341668826343422,0.7200010432010909,296408944504913.3,4.157730979741554,373079483726616.4,0.0008202663285104431,3.59552872658811e-06,2.8440000000000003,35.8,2023-05-05 13:39:00,4.675491003209908e-05,0.7384170783356656,0.0,38,205.96264134621532,4.675491003209908e-05,18.162992,2.818381,0.7384170783356656,0.0,0.0,0.3288879736013614,931.9285002074197,13285.743974663794,0.3411124857121805,-0.9400224848860039,2.001158131423658,233.29892872384542,0.42992804087548736,0.0,1.0,225.4279417579105,28.117254249628648,78.86520967024411,0.7356734796605409,218.47166,4.8167062617601433e-05,11558.207395164878,0.0,0.003048005629271131,0.004036293,157.73041934048823,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13285.743974663794,0.0,4.6931276e-05,-5.8905695e-08,120046.65,0.7159953,-286.16214,0.0,0.0,1.0,-3.6884392832652386e-13,2.0790422e-12,2.1547814e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3196055296439932e-14,1.7101982422864636e-12,1067.0496115883066,4.15841642010935e-14,6.306056054295613e-14,4.2040373695304085e-15,0.0,4.6931276e-05,-5.8905695e-08,120046.65,0.7159953,-286.16214,0.0,0.0,1.0,-3.6884392832652386e-13,2.0790422e-12,2.1547814e-16,0.0,0.0,0.0,7.479999999999999e-16,2.3196055296439932e-14,1.7101982422864636e-12,1067.0496115883066,4.15841642010935e-14,6.306056054295613e-14,4.2040373695304085e-15,0.0
39,39,40,-51.064081070270944,-22.24478012948873,11597.64,,,225.9182775826,0.6984356878781592,34610D,218.17435,18.265776,2.667454,242.22998393817448,73429.89184437961,0.38442997518247557,0.986955787805336,49.12611598844884,69.0773198213894,1523.8073134625893,4.651313827149566e-05,20596.26413462153,0.7336086583029975,0.4093842999037403,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.966633555038598,1.6444849407128712,0.8180564295714801,34.53868397720433,16.280611727051806,36.28235539,1450000000000000.0,23.2250433930221,981.660689317093,1810.34932737577,0.00465131382715,0.0364100863922738,0.493477893902668,34.5386599106947,13.5533293875233,13.552699008960346,12.138654582295096,1.259875583818974,441409991528507.25,4.176332256142204,374288574131198.06,0.003804610844318419,1.105047082240332e-05,2.8440000000000003,35.8,2023-05-05 13:40:00,4.6513138271495667e-05,0.7336087805191925,0.0,39,205.96264134621532,4.6513138271495667e-05,18.265776,2.667454,0.7336087805191925,0.0,0.0,0.32887223577313185,933.6224621665177,13765.213980902916,0.34389147698826705,-0.9390093993431738,1.6796519429499923,231.4483481350511,0.42717187081719277,0.0,1.0,223.69986618940334,28.117254249628648,78.90244319463868,0.7306820956231856,218.48177,4.790245257916108e-05,11558.18877840268,0.0,0.003060679492492682,0.0039296555,157.80488638927736,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13765.213980902916,0.0,4.7023495e-05,-4.286519e-08,120052.43,0.71561784,-286.1308,0.0,0.0,1.0000000000000002,-3.687794658090878e-13,2.0790752e-12,2.1435576e-16,0.0,0.0,0.0,7.480000000000003e-16,2.319620003060379e-14,1.71029571340747e-12,1067.6508205420648,3.853278482405141e-13,1.2597377345206477e-13,8.398251563470983e-15,0.0,4.7023495e-05,-4.286519e-08,120052.43,0.71561784,-286.1308,0.0,0.0,1.0000000000000002,-3.687794658090878e-13,2.0790752e-12,2.1435576e-16,0.0,0.0,0.0,7.480000000000003e-16,2.319620003060379e-14,1.71029571340747e-12,1067.6508205420648,3.853278482405141e-13,1.2597377345206477e-13,8.398251563470983e-15,0.0
40,40,41,-51.189557185494266,-22.20218626539781,12062.46,,,225.9954442492,0.699690482571598,34610D,214.78676,19.704622,0.38821912,244.47702481803088,73380.76572839117,0.428033244007739,0.647688045252676,48.22674467845752,50.0096444959042,0.0,3.501800320713398e-05,19140.60881376311,0.8004620873815618,0.4018895389871459,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.070261394373428,1.6601515507070024,0.8321306356393151,25.00488280344935,16.096987676724947,36.28235538999999,1450000000000000.0,17.5567624160005,863.81769810742,1523.94448940497,0.00350180032071,0.0295808911140414,0.323844022626338,25.0048222479521,10.947743980323,10.947360625613502,15.168358494844428,0.8959252854422153,485719460166011.4,2.177457831373909,231654182760363.7,0.0014881051957630282,7.648771941201028e-06,2.8440000000000003,35.8,2023-05-05 13:41:00,3.501800320713398e-05,0.8004623070031834,0.0,40,191.40608813763112,3.501800320713398e-05,19.704622,0.38821912,0.8004623070031834,0.0,0.0,0.3104493031985419,935.2994683176927,13567.87940529146,0.3444090768501038,-0.9388196779910715,1.6799213973371945,231.45002614563072,0.4510393434439083,0.0,1.0,223.82460486522842,28.117254249628648,75.42735195773815,0.7925123456487088,215.04858,3.5686596673961396e-05,12024.746324021131,0.0,0.0042724924935598095,0.0061223055,150.8547039154763,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13567.87940529146,0.0,3.4693563e-05,-1.427722e-07,124646.375,0.79062194,-286.0966,0.23490025757141614,0.23490025757141614,1.0,-3.4596955949534275e-13,2.2685302e-12,2.2218905e-16,4.281779211010292e-14,1.232636211337229e-13,1.232636211337229e-13,7.479999999999999e-16,4.568565651416365e-14,1.922560622322419e-12,1068.2754390956948,1.1118105926821082e-13,8.267007305535363e-14,5.511338203690241e-15,1.6724259466018882e-12,3.4693563e-05,-1.427722e-07,124646.375,0.79062194,-286.0966,0.23490025757141614,0.23490025757141614,1.0,-3.4596955949534275e-13,2.2685302e-12,2.2218905e-16,4.281779211010292e-14,1.232636211337229e-13,1.232636211337229e-13,7.479999999999999e-16,4.568565651416365e-14,1.922560622322419e-12,1068.2754390956948,1.1118105926821082e-13,8.267007305535363e-14,5.511338203690241e-15,1.6724259466018882e-12
41,41,42,-51.31324304478834,-22.160116676350416,12062.46,,,226.0726109158,0.7009479227369538,34610D,214.80469,19.651598,0.042721096,244.49902092039568,73332.5389837127,0.42580545461133373,0.662011924481004,48.21080670679016,50.8450110051748,0.0,3.54153423670381e-05,19140.60881376311,0.8076140215236812,0.4017567225565847,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.054439519262951,1.6577744311291922,0.8321707551723087,25.422605098650887,16.094648977057183,36.28235539,1450000000000000.0,17.7837033629016,868.393994475279,1538.10016162133,0.0035415342367,0.0299510336758594,0.331005962240502,25.4225055025874,11.0515705675725,11.05117918627806,15.00442427431212,0.9126998055754336,489259534943832.25,2.177787824299702,231677503090878.0,0.0015458966971618816,8.118463582179242e-06,2.8440000000000003,35.8,2023-05-05 13:42:00,3.541534236703811e-05,0.8076134750053824,0.0,41,191.40608813763112,3.541534236703811e-05,19.651598,0.042721096,0.8076134750053824,0.0,0.0,0.31042338963023786,936.9800096121852,13571.455085505717,0.3443189099256057,-0.9388527511104404,1.6734041257861236,231.40937321935263,0.4551477183331507,0.0,1.0,223.80845202106659,28.117254249628648,75.11263536162757,0.7987904853454895,215.06415,3.6044665454186955e-05,12024.903682319185,0.0,0.004327555969062757,0.0063312664,150.22527072325514,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13571.455085505717,0.0,3.4891294e-05,-1.4502135e-07,124652.04,0.7957442,-285.93256,0.2406295321463287,0.2406295321463287,1.0,-3.458945232981307e-13,2.2686037e-12,2.2262006e-16,4.388770044472741e-14,1.2582535497681614e-13,1.2582535497681614e-13,7.480000000000001e-16,4.6097896393706916e-14,1.9227091943501213e-12,1068.892369407687,1.1806227157896375e-13,8.449835466549205e-14,5.633223644366135e-15,1.7076331536856733e-12,3.4891294e-05,-1.4502135e-07,124652.04,0.7957442,-285.93256,0.2406295321463287,0.2406295321463287,1.0,-3.458945232981307e-13,2.2686037e-12,2.2262006e-16,4.388770044472741e-14,1.2582535497681614e-13,1.2582535497681614e-13,7.480000000000001e-16,4.6097896393706916e-14,1.9227091943501213e-12,1068.892369407687,1.1806227157896375e-13,8.449835466549205e-14,5.633223644366135e-15,1.7076331536856733e-12
42,42,43,-51.43692890408241,-22.118047087303022,12062.46,,,226.1497775824,0.7022015615153718,34610D,214.82326,19.600166,-0.30499518,245.2339560858343,73284.32817700591,0.4269300770882388,0.658851401894588,48.15536412926818,50.5838707684602,0.0,3.586955586992496e-05,19140.60881376311,0.8159499597037654,0.4012947010772348,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.026777197133336,1.6536210539692626,0.8346360979628683,25.29131692759278,16.092212943061853,36.28235539,1450000000000000.0,17.7370023007132,867.220530214185,1535.26588191003,0.00358695558699,0.0298500067490461,0.329425700947294,25.2919353842301,11.0360343874234,11.035638543970087,14.987958248472507,0.908393409750251,488834191035256.9,2.1981623829551227,233116249158534.62,0.0015412608308980169,8.00425954031239e-06,2.8440000000000003,35.8,2023-05-05 13:43:00,3.586955586992496e-05,0.8159506021278157,0.0,42,191.40608813763112,3.586955586992496e-05,19.600166,-0.30499518,0.8159506021278157,0.0,0.0,0.31039655565357516,938.6554683222813,13575.024445147646,0.344228951598197,-0.9388857379264031,1.6766887586961574,231.42987934126836,0.45992884048865545,0.0,1.0,223.85277187053288,28.117254249628648,74.69064398455971,0.8064639133223661,215.07993,3.646855936685212e-05,12025.11467800772,0.0,0.004385048553711215,0.0065518958,149.38128796911943,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13575.024445147646,0.0,3.5150853e-05,-1.459613e-07,124657.414,0.8019714,-285.67154,0.24635880672124133,0.24635880672124133,0.9999999999999998,-3.458209292382624e-13,2.2686612e-12,2.2300665e-16,4.496117332517417e-14,1.2820464534692405e-13,1.2820464534692405e-13,7.480000000000001e-16,4.6480673985116984e-14,1.922840313931017e-12,1069.5092997196796,1.171542599987906e-13,8.409494960803081e-14,5.6063299738687196e-15,1.7403811945659783e-12,3.5150853e-05,-1.459613e-07,124657.414,0.8019714,-285.67154,0.24635880672124133,0.24635880672124133,0.9999999999999998,-3.458209292382624e-13,2.2686612e-12,2.2300665e-16,4.496117332517417e-14,1.2820464534692405e-13,1.2820464534692405e-13,7.480000000000001e-16,4.6480673985116984e-14,1.922840313931017e-12,1069.5092997196796,1.171542599987906e-13,8.409494960803081e-14,5.6063299738687196e-15,1.7403811945659783e-12
43,43,44,-51.56061476337647,-22.07597749825563,12062.46,,,226.226944249,0.7034513898304268,34610D,214.84106,19.548763,-0.6472229,244.8535693825129,73236.17281287664,0.4270119441253906,0.655803523432066,48.16156154958393,50.4377571911776,0.0,3.633818512889882e-05,19140.60881376311,0.8246534224637149,0.4013463462465327,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.032249390506182,1.6544365166551869,0.8333069454166687,25.21874661627917,16.08987081078439,36.28235539,1450000000000000.0,17.6835174492467,866.39410927542,1532.5427410225,0.00363381851289,0.0297868669310907,0.327901761716033,25.2188785955888,11.008266242791,11.007866236909807,15.03321794543293,0.9053592040266544,487455011361448.8,2.187154115370005,232339172247394.84,0.0015281603035407242,7.906799438767247e-06,2.8440000000000003,35.8,2023-05-05 13:44:00,3.633818512889882e-05,0.8246536266747493,0.0,43,191.40608813763112,3.633818512889882e-05,19.548763,-0.6472229,0.8246536266747493,0.00013236307,0.0,0.31037083869476556,940.3258323204657,13578.587481512106,0.3441392016451554,-0.9389186385896464,1.676928997427991,231.43137776636902,0.4649144901052136,0.0,1.0,223.88069766481328,28.117254249628648,74.44390923081485,0.8146866851542032,215.09569,3.6918353277937335e-05,12025.23804538459,0.0,0.004437613436933816,0.0067641665,148.8878184616297,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13578.587481512106,0.0,3.5449775e-05,-1.4702562e-07,124662.625,0.8084213,-285.36917,0.25884273369901356,0.25884273369901356,1.0,-3.4574812394570554e-13,2.2687128e-12,2.2362827e-16,4.728610911675237e-14,1.339233000249348e-13,1.339233000249348e-13,7.48e-16,4.7397898026762584e-14,1.922964751118186e-12,1070.126230031672,1.1562859099244063e-13,8.370592230235892e-14,5.58039482015726e-15,1.8184892452013696e-12,3.5449775e-05,-1.4702562e-07,124662.625,0.8084213,-285.36917,0.25884273369901356,0.25884273369901356,1.0,-3.4574812394570554e-13,2.2687128e-12,2.2362827e-16,4.728610911675237e-14,1.339233000249348e-13,1.339233000249348e-13,7.48e-16,4.7397898026762584e-14,1.922964751118186e-12,1070.126230031672,1.1562859099244063e-13,8.370592230235892e-14,5.58039482015726e-15,1.8184892452013696e-12
44,44,45,-51.68430062267054,-22.033907909208235,12062.46,,,226.3041109156,0.7046973986324352,34610D,214.85854,19.499254,-0.9834554,244.9172978429885,73188.01125132706,0.42697070988384406,0.656529140015786,48.14373269653859,50.4755510111094,0.0,3.682193698103233e-05,19140.60881376311,0.8336891189839016,0.4011977724711549,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.037411421696374,1.6552052943866526,0.8334899842158878,25.2377736476538,16.087562885297697,36.28235538999999,1450000000000000.0,17.6961653502864,866.68269836697,1533.15935600307,0.0036821936981,0.0298051571465588,0.328264570007893,25.2377755055547,11.0136835848152,11.01327805458472,15.032861391599194,0.9064187593117096,487559231367102.4,2.188666786062293,232445989657850.44,0.0015297586325072597,7.93460516300869e-06,2.8440000000000003,35.8,2023-05-05 13:45:00,3.682193698103233e-05,0.8336890856665817,0.0,44,191.40608813763112,3.682193698103233e-05,19.499254,-0.9834554,0.8336890856665817,0.0005111031,0.0,0.3103455882101426,941.9910895149895,13570.931338214112,0.3467823784015454,-0.9379456178426164,1.6768090280294556,231.43062951297136,0.4700878391087075,0.0,1.0,223.90772619484233,28.117254249628648,74.15449577338612,0.8234477130349986,215.11102,3.739230985632192e-05,12025.382752113306,0.0,0.004488111504269909,0.0069645606,148.30899154677223,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13570.931338214112,0.0,3.5790443e-05,-1.4685158e-07,124667.625,0.81470686,-285.01538,0.26641023478721443,0.26641023478721443,1.0,-3.456763766713978e-13,2.2687455e-12,2.2449086e-16,4.870964996609935e-14,1.3714274820833152e-13,1.3714274820833152e-13,7.480000000000001e-16,4.791522856894933e-14,1.9230690769202837e-12,1070.7431603436644,1.158838871260719e-13,8.379853907431572e-14,5.5865692716210466e-15,1.8611548194692535e-12,3.5790443e-05,-1.4685158e-07,124667.625,0.81470686,-285.01538,0.26641023478721443,0.26641023478721443,1.0,-3.456763766713978e-13,2.2687455e-12,2.2449086e-16,4.870964996609935e-14,1.3714274820833152e-13,1.3714274820833152e-13,7.480000000000001e-16,4.791522856894933e-14,1.9230690769202837e-12,1070.7431603436644,1.158838871260719e-13,8.379853907431572e-14,5.5865692716210466e-15,1.8611548194692535e-12
45,45,46,-51.807751725046245,-21.99153968261334,12062.46,,,226.3812775822,0.7059441443679804,34610D,214.87315,19.44962,-1.312671,244.98710127225607,73139.86751863052,0.4269421063606063,0.65719379620876,48.127931667284656,50.5088710792898,0.0,3.72821511586465e-05,19140.60881376311,0.8424678247119454,0.4010660972273721,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.040812252925928,1.6557102127075614,0.8336991359372108,25.254435534815507,16.08561654983975,36.28235539,1450000000000000.0,17.7077167326084,866.936515195067,1533.73929704213,0.00372821511586,0.0298214560366103,0.32859689810438,25.2544355396449,11.0188079918357,11.018397202285678,15.030507358311915,0.9073506481790315,487675010015901.6,2.1903965434765653,232568121990871.56,0.0015315435491472205,7.959496860853812e-06,2.8440000000000003,35.8,2023-05-05 13:46:00,3.72821511586465e-05,0.8424685338753912,0.0,45,191.40608813763112,3.72821511586465e-05,19.44962,-1.312671,0.8424685338753912,0.0008997955,5.6103323e-11,0.31032448669492885,943.6573306539115,13568.20346421131,0.3482368614922325,-0.9374065757706417,1.676725997610291,231.43011162153104,0.47510536313739504,0.0,1.0,223.934322062695,28.117254249628648,73.92001102428303,0.8321729567784096,215.12395,3.7854138598617826e-05,12025.499994487858,0.0,0.0045278805410495695,0.007125071,147.84002204856606,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13568.20346421131,0.0,3.6154892e-05,-1.4602848e-07,124673.11,0.8214808,-284.9309,0.28207565788400757,0.28207565788400757,1.0,-3.4560192124550213e-13,2.2688054e-12,2.254592e-16,5.162107586412046e-14,1.449394590292163e-13,1.449394590292163e-13,7.480000000000001e-16,4.916541632069181e-14,1.923203359117205e-12,1071.3637798434188,1.1614466476075687e-13,8.3883374940027e-14,5.592224996001799e-15,1.9665680701011257e-12,3.6154892e-05,-1.4602848e-07,124673.11,0.8214808,-284.9309,0.28207565788400757,0.28207565788400757,1.0,-3.4560192124550213e-13,2.2688054e-12,2.254592e-16,5.162107586412046e-14,1.449394590292163e-13,1.449394590292163e-13,7.480000000000001e-16,4.916541632069181e-14,1.923203359117205e-12,1071.3637798434188,1.1614466476075687e-13,8.3883374940027e-14,5.592224996001799e-15,1.9665680701011257e-12
46,46,47,-51.93107013872815,-21.94900266088186,12062.46,,,226.4584442488,0.7071896128116493,34610D,214.88159,19.414051,-1.6284589,245.0488761808482,73091.73958696325,0.42696516127479606,0.657565905706812,48.11764345945171,50.527457930333,0.0,3.768519709786351e-05,19140.60881376311,0.850619732868814,0.4009803621620976,1.0,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.047899374647685,1.6567685639317016,0.8338929902508507,25.263731065225347,16.084451923227203,36.28235539,1450000000000000.0,17.7153757694448,867.090947673553,1533.94035255044,0.00376851970979,0.0298293578342164,0.328782952853406,25.2637289651665,11.0221264125327,11.021711057179155,15.03563204195791,0.9079176472568036,487686309187061.3,2.19200100988634,232681393961206.1,0.001531461377915688,7.97369564825914e-06,2.8440000000000003,35.8,2023-05-05 13:47:00,3.768519709786352e-05,0.8506199473653255,0.0,46,191.40608813763112,3.768519709786352e-05,19.414051,-1.6284589,0.8506199473653255,0.0014513055,1.0833564e-09,0.310312297941729,945.3218632598675,13571.770121998843,0.34814592676013806,-0.9374403520653058,1.6767940402514585,231.43053603033567,0.47974145153282644,0.0,1.0,223.95990307049715,28.117254249628648,73.74315521856428,0.8406373148480928,215.13112,3.8276116610796585e-05,12025.588422390718,0.0,0.004557249847317451,0.007240467,147.48631043712857,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13571.770121998843,0.0,3.6545796e-05,-1.4716814e-07,124679.04,0.8290696,-285.02902,0.32322073320962885,0.32322073320962885,0.9999999999999999,-3.4552518328912944e-13,2.2689337e-12,2.2660553e-16,5.921037944805551e-14,1.6585231851237308e-13,1.6585231851237308e-13,7.48e-16,5.251528781497216e-14,1.923408562538081e-12,1071.9840946825109,1.1621659085258767e-13,8.393087052005818e-14,5.5953913680038775e-15,2.2509095410504606e-12,3.6545796e-05,-1.4716814e-07,124679.04,0.8290696,-285.02902,0.32322073320962885,0.32322073320962885,0.9999999999999999,-3.4552518328912944e-13,2.2689337e-12,2.2660553e-16,5.921037944805551e-14,1.6585231851237308e-13,1.6585231851237308e-13,7.48e-16,5.251528781497216e-14,1.923408562538081e-12,1071.9840946825109,1.1621659085258767e-13,8.393087052005818e-14,5.5953913680038775e-15,2.2509095410504606e-12
