,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8111840302577311,34610D,274.50504,-1.5735826,0.27341342,93.33664897740998,68800.68491255304,0.2463191945490584,1.203319142241822,72.19914853450932,136963.96967441516,1851.302380775242,2023-02-06 00:01:00,0.0024948883216943,0.9447202900687772,0.5548976298485009,0.601659571120911,0.6815127347714894,0.0172896281723434,0.0002885306962321,6.051376565563671e-05,2.2198432947446333e-05,1406497629297182.5,228.07711022051487,89.31034673718804,0.0866389782414111,0.00176814241309,0.0014439829706901,1.248296432521461,0.0208316705940273,0.0043690423549538,0.001602707957606,1.0154793125106253e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,25.708859058608937,3.7921881265619306,0.2810180890354548,68.48198483720758,17.28962817234344,22.19843294744633,1406497629297182.5,34.8956722910244,823.006186009056,1321.21435241719,0.249488832169,0.0229312101334354,0.531876622300726,68.4828751035567,23.1944419507635,23.136718422169704,16.639834504217024,0.7443693411302136,1.288417419918652,779792437186072.9,9.692716623664804,,
1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.811519031882681,34610D,275.92426,-5.171914,-0.6395595,120.81571785966084,68728.48576401854,0.2553746735066721,1.5973535153097185,95.8412109185831,151241.3042336002,3294.40960391326,2023-02-06 00:02:00,0.0007208230420383,0.880809851588033,0.1332253125423189,0.7986767576548592,1.0,0.0228921801143746,0.0003152187997711,6.836405690657086e-05,3.628235539e-05,1450000000000000.0,302.762385291804,118.55557790628733,0.1150094531022997,0.0023471316959653,0.0019168242183716,2.1940142627279724,0.030210951474368,0.0065520939972326,0.0034773448755559,1.389697558319455e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.9893781397844,3.5811146244403327,0.3628153832909609,75.6206521168001,22.892180114374625,36.28235538999999,1450000000000000.0,39.9612079986262,870.647612437045,1462.35059574423,0.0720823042038,0.0259609833224707,0.669892782245761,75.6206492402329,25.8038293051069,25.78524270801841,13.960315449772468,0.9209879848535188,2.2344846175524284,995372822465388.6,16.940376321404624,20.615303079877652,1493098074878744.8
2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8123271096858029,34610D,273.5301,-1.9294504,-10.404614,142.18802209842784,68632.64455309995,0.2714283078403687,1.4421457579203552,86.52874547522131,132898.85198110284,3245.194635318491,2023-02-06 00:03:00,0.0003826662341689,0.7774093610102212,0.0758524644047358,0.7210728789601776,1.0,0.0219312731047619,0.0003478879607869,7.544928273826953e-05,3.628235539e-05,1450000000000000.0,273.3443069562241,107.03605815284875,0.1038344945702655,0.0021190713177605,0.0017305749095044,1.8976855484295143,0.0301023088128283,0.0065285317823477,0.0031394666947828,1.2546668093907091e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.68293330225328,2.7952906676079894,0.4288621065123881,66.44942599055142,21.93127310476196,36.28235538999999,1450000000000000.0,37.1121288986176,874.782453181316,1515.26304474021,0.0382666234169,0.0264939399289087,0.638893756583872,66.4494408495667,24.1147129607079,24.105488604160946,11.634342162518317,0.9362517027298957,3.0976288878283356,908357522164859.5,16.184087276490892,18.7487474011966,1388747380075344.0
3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.813225795689734,34610D,267.1992,2.9136672,-16.605413,160.48622798660688,68546.11580762474,0.296950303665453,1.0788378316312768,64.73026989787661,86095.733357561,1323.1342720479213,2023-02-06 00:04:00,0.0002452794432966,0.6860654157738573,0.0730637277669033,0.5394189158156384,0.7842306702949476,0.0170621118950387,0.0003658039273849,7.838609084181419e-05,2.651325155905317e-05,1596766715706873.5,204.4829226073922,80.07134386367338,0.0776763238774519,0.0015852310995398,0.0012946053979575,1.1044351079936263,0.02367858694933,0.0050739528164301,0.0017162099292878,1.0335914047165194e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.83537555665873,3.4197052852948016,0.4897533431503366,43.0478666787805,17.062111895038704,26.51325155905317,1596766715706873.5,28.2089304721024,828.222205004979,1281.5800555491,0.0245279443297,0.022158612676504,0.41394449909504,43.0478740549203,18.680975435523,18.676394499877283,18.334835564557274,0.763543609496042,1.0958254526641424,529804300662884.06,6.703349958849174,17.12396713663648,1276726376796267.8
4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8142998520088857,34610D,264.51703,2.6385999,-18.523674,180.4525668564626,68481.38553772685,0.2973348765106069,1.3393106856316557,80.35864113789933,114238.8362747918,2747.203250855887,2023-02-06 00:05:00,0.0001547517837227,0.6514159769489202,0.0552692380299096,0.6696553428158277,1.0,0.0212711427683197,0.0003730325733834,8.090259874508522e-05,3.628235539e-05,1450000000000000.0,253.85294735462395,99.40363908758148,0.0964303693654791,0.0019679667217444,0.0016071728227579,1.7093201283124289,0.0299763906972687,0.0065012228996797,0.0029156007764227,1.1652002964995402e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.026797358541227,3.000920421167695,0.5534691624763907,57.11941813739589,21.271142768319745,36.28235539,1450000000000000.0,35.5572291215886,879.424486998958,1491.29494633388,0.0154751783723,0.0263929320211092,0.604711865578965,57.1190065817862,22.9118866026447,22.908341495936078,13.115159508204949,0.9528163478466141,2.5226949523092643,812595116161480.2,15.198024119271727,17.944220340955827,1296870053984039.8
5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.815463950881189,34610D,259.3422,-3.722173,-20.908457,202.11671473194772,68401.02689658896,0.3203554959919722,1.2723759304614004,76.34255582768402,87907.4779429061,1473.810460223571,2023-02-06 00:06:00,0.0002199566554705,0.584016359568902,0.1119946560038434,0.6361879652307002,1.0,0.0207596239603762,0.0003906729554617,8.472841143496488e-05,3.628235539e-05,1450000000000000.0,241.16613385965385,94.43574155884517,0.0916110669932208,0.0018696136121065,0.0015268511165536,1.5848427511567516,0.0298249719127042,0.0064683834801647,0.0027698877419209,1.1069670595014184e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.90034648112265,3.1304548018582348,0.6260699529661519,43.95373897145305,20.75962396037626,36.28235539,1450000000000000.0,30.6664421466579,855.719999781395,1380.39868031235,0.0219956655471,0.024033398794763,0.482095350040325,43.9543316552535,20.0593912728389,20.054980046502344,15.631359497370939,0.8661466766926968,1.614252153502024,664717039910053.5,9.50245039045398,17.719072086074004,1240224855489262.0
6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.816659401619003,34610D,256.2636,-7.926984,-20.816128,222.1555490538604,68324.68434076128,0.3284057202774581,1.2327925799291637,73.9675547957498,90608.36347629776,1979.2993357344687,2023-02-06 00:07:00,0.0005491230017223,0.5502644086780273,0.350272058827193,0.6163962899645817,1.0,0.020411519852255,0.0003990886076347,8.655358215599519e-05,3.628235539e-05,1450000000000000.0,233.66350559977363,91.49786528234252,0.0887610657548997,0.0018114503215285,0.0014793510959149,1.5097902131362082,0.0295196084535818,0.006402156830892,0.0026837171104286,1.0725295445383722e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.900823991869505,2.824744721574985,0.6922626415743786,45.30418173814887,20.41151985225502,36.28235539,1450000000000000.0,32.2139360764921,869.764924927366,1451.57105073772,0.0549123001722,0.0252766855328268,0.530314180460673,45.3031863318598,20.9803686393912,20.968854159252597,13.526057171140558,0.9177258585278156,2.218660523493497,700895262674251.0,11.810741769775287,19.149128698125335,1226989555693077.8
7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.8179324674751463,34610D,254.0317,-12.86214,-18.858946,240.6476395002803,68250.71678596552,0.3388187583494991,1.159179725391207,69.55078352347242,74158.69940668448,1561.3191408927737,2023-02-06 00:08:00,0.0012892374875709,0.5075617624400697,0.9366418993663124,0.5795898626956035,1.0,0.0196776508761831,0.0004210335199592,9.131295322159436e-05,3.628235539e-05,1450000000000000.0,219.71092515064936,86.03431921853539,0.0834609402281669,0.0017032844944523,0.0013910156704694,1.3685960363398784,0.0292832112028122,0.006350887442404,0.0025234662454515,1.00848636109035e+17,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.16765766285792,2.8504369866208057,0.7531731963596473,37.07934970334224,19.6776508761831,36.28235538999999,1450000000000000.0,28.8418582756372,857.187109263496,1381.5595747584,0.128923748757,0.0237200524055448,0.449936563965527,37.0799792938185,18.9686159319088,18.944192368935017,15.175418902042152,0.871722721565944,1.6482006622563594,580771684827996.4,8.457518299600993,19.789154973500303,1194870431440703.8
8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8192453697766819,34610D,251.83884,-14.094963,-19.66476,252.6460408160268,68181.16600244204,0.3408933156177141,1.1163390128285045,66.98034076971027,75682.14078799731,1667.4045464709548,2023-02-06 00:09:00,0.0011091776628754,0.4759628928252322,0.933035745245212,0.5581695064142522,1.0,0.0195292036135386,0.0004368835595635,9.475047982300677e-05,3.628235539e-05,1450000000000000.0,211.5908964915147,82.85468153213161,0.0803764089236523,0.0016403348759929,0.0013396068153942,1.308072712995877,0.0292626096962502,0.0063464194266385,0.0024302045279499,9.712149411607987e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.16516082767927,2.8535165558564124,0.7941606505787119,37.841070393998656,19.52920361353866,36.28235539,1450000000000000.0,29.5316869963965,869.550536352852,1412.22872726902,0.110917766288,0.02452868580772,0.471683731700451,37.8403587140566,19.2298819185819,19.208576194930842,14.966347585231944,0.9169389830190204,1.7829607940603949,579753200258742.4,9.745933539834922,19.957804438995616,1166561677705956.0
9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.82060209779703,34610D,249.25493,-14.40385,-20.931623,261.93125864919205,68114.18566167234,0.341382746594933,1.0754655396414992,64.52793237848995,76413.54244604567,1744.94161397185,2023-02-06 00:10:00,0.0007053054832032,0.4440953957525199,0.7131073791352605,0.5377327698207496,1.0,0.0193225272306684,0.0004531937924656,9.828781227617272e-05,3.628235539e-05,1450000000000000.0,203.8437383836497,79.82105235219207,0.0774335188541879,0.0015802758949834,0.0012905586475697,1.2468427305221017,0.0292436583945744,0.0063423093041865,0.0023412253751382,9.356550194881043e+16,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.38341321316713,2.7445460598358324,0.8276041518093323,38.206771223022834,19.32252723066841,36.28235538999999,1450000000000000.0,29.7339282865913,878.349339873416,1446.19615934918,0.0705305483203,0.0253340436642147,0.487098694581433,38.2068546090703,19.2270409350198,19.213489555484852,14.355005275881458,0.9490738130172105,2.000731537221947,583969896545035.0,10.804000726064013,19.51624503574513,1131297814797381.2
