Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,0.2864982229355376,34610D,276.97305,17.366245,11.236573,85.57866115502084,67083.68052472563,0.2408657089962319,1.0137044562452748,60.82226737471649,123055.29382847264,1574.683671412279,2023-11-06 09:02:00,0.0051013805922256,0.8997697737353945,0.8853024657361898,0.5068522281226374,0.6220187977391448,0.015183098904871,0.0003123310157208,6.459629693252492e-05,1.9000754900693552e-05,1255566410189272.5,192.13754263672936,75.23714474252431,0.0729867208496597,0.0014895249152991,0.0012164453474943,0.9234705011688324,0.0189966805475916,0.0039288932434466,0.0011556689948914,7.63663959072449e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,27.68935190431138,4.012148863230747,0.2565097995616038,61.52764691423632,15.183098904871054,19.00075490069355,1255566410189272.5,30.3448967947591,791.781302956578,1173.87133661196,0.510138059223,0.0180607661109053,0.454536964093572,61.5279085004213,25.1670920991063,25.039356810232768,16.53350836237313,0.6510501410696963,1.1847954103073737,960757143090243.6,13.4690003434038,0.9394516836469258
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,0.2871647165655172,34610D,274.41455,19.37884,8.214633,104.14105465062649,67022.8582573509,0.2523349192232773,1.2490956582994608,74.94573949796765,130536.07188878577,2635.861263157481,2023-11-06 09:03:00,0.00398070330029,0.8478145509278591,0.8004319143533931,0.6245478291497304,0.7903691399006032,0.0170025513145244,0.0003218562839093,6.90511191931748e-05,2.70115619900926e-05,1589280319141566.0,236.7535910740798,92.707879758986,0.0899348873975611,0.0018354058652563,0.0014989147899593,1.2742687816191802,0.0241217572096559,0.0051750871910947,0.0020244014883426,1.191097887876307e+17,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,22.284608458752377,3.253982854375429,0.3135996699401837,65.26803594439288,17.002551314524492,27.011561990092595,1589280319141566.0,33.1376519674421,813.494053974524,1272.08781403057,0.398070330029,0.0192858780673264,0.530629146351718,65.2680005763966,27.5138702266658,27.404779928759663,12.271848783402277,0.7258350649144555,2.270620873673102,1141752858648653.8,16.893920823553856,1.0149329277259902
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,0.2878249102310449,34610D,269.29483,20.242508,8.068884,114.36335046419354,66947.91251785294,0.2525120382271237,1.3742174192028829,82.45304515217296,130866.9933219167,2734.4001731256217,2023-11-06 09:04:00,0.0028597431544792,0.7663932731338663,0.7956332180854447,0.6871087096014413,0.8995252370296342,0.0188163766228245,0.0003352718220407,7.271311843648304e-05,3.6081555950543206e-05,1453016722388751.5,260.4691696357144,101.99441685323796,0.0989436541826075,0.0020192582486246,0.0016490609030434,1.551467551282046,0.0276441826809785,0.0059954180375986,0.0029750341619507,1.198056534179821e+17,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,22.61632147205058,3.3277713502983883,0.3476402471989201,65.43349666095835,18.816376622824567,36.081555950543205,1453016722388751.5,33.7149279772803,825.533336403948,1293.0761853463,0.285974315448,0.019857180926611,0.549486823137407,65.434146314813,27.6719452357423,27.59303623924582,12.346159796468925,0.7681949957042409,2.403556120634733,1186268782769033.0,17.97998822932177,1.0347304488821607
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,0.2887972902622822,34610D,263.77536,20.91261,8.130388,130.01952989885885,66865.45947270076,0.2786145296010306,0.963878413743296,57.83270482459776,89083.42003727413,1748.288239221204,2023-11-06 09:05:00,0.0018745694162427,0.6887398399781723,0.7556636403654114,0.481939206871648,0.6539657438003096,0.0156128286344842,0.0003491740569011,7.27716951155845e-05,2.277947584463285e-05,1433923002190932.5,182.6935145409043,71.53905586802743,0.0693992457895173,0.0014163111385615,0.0011566540964919,0.9029321098951528,0.0201936801651724,0.0042085839632052,0.0013173987025817,8.292764572690923e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,22.221377396529267,3.2915510950250693,0.3993454056152518,44.54171001863707,15.612828634484208,22.779475844632856,1433923002190932.2,26.1992252203566,780.475813391455,1161.19828831859,0.187456941624,0.0173447408016092,0.383846318126903,44.5416808461346,22.1304153528365,22.0890079740532,15.08876486315466,0.6137862671723062,1.3654418537285602,746995579589903.1,10.116721381970512,0.8289016823141913
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,0.2896811189378583,34610D,260.1897,20.98039,7.763573,140.1985986335011,66807.62676787617,0.2851872644608077,1.0179773413192978,61.07864047915787,89310.80919841854,1943.450124539244,2023-11-06 09:06:00,0.0013414692651373,0.642504077920173,0.6955801252208343,0.5089886706596489,0.7068679166763192,0.0161203783621488,0.0003582690268674,7.556117152412036e-05,2.592706408929011e-05,1582489969868706.0,192.9474252736597,75.55427827271829,0.0732943685749894,0.0014958034403059,0.0012215728095831,0.984610794369684,0.0218825850868556,0.0046151736297057,0.0015835898261898,9.665633593148406e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,21.74656815137388,3.2328128699087992,0.4335666198393533,44.65540459920927,16.120378362148827,25.92706408929011,1582489969868706.0,26.736625781295,788.081347665274,1181.30053017147,0.134146926514,0.0176879996604931,0.397820372376624,44.6553230102082,22.4909758035089,22.460845269910312,14.52725115327068,0.6387168005502178,1.5197430381674577,779732323984602.4,10.814312086729563,0.8477695028144132
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,0.2905739559012449,34610D,255.97209,20.885921,7.09436,149.45753246057748,66746.548127397,0.2911717391995613,1.019841672463362,61.19050034780172,85692.66017115886,1866.8578012323767,2023-11-06 09:07:00,0.0008604302388078,0.5940463497616392,0.6089358674861414,0.5099208362316809,0.7240216482010172,0.0162306089422413,0.0003677258979938,7.784072729832795e-05,2.833467298396253e-05,1569402481988193.5,193.3007905987056,75.69264893023073,0.073428600417362,0.0014985428656604,0.001223810006956,0.9931590821252504,0.0225013316890858,0.0047631130508214,0.00173381281708,9.603252311993942e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,20.83453360574425,3.107253378135796,0.4659922613802778,42.84633008557943,16.23060894224131,28.33467298396253,1569402481988193.5,26.256954299446,788.497891237172,1186.68229291269,0.0860430238808,0.0177314859846751,0.392021457427297,42.8469929576373,22.1087763183589,22.089769612615907,14.152524624309889,0.6401007019350781,1.600260789211444,764329266397531.8,10.613810983465465,0.8370618408494486
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,0.2915159645478229,34610D,251.87613,19.727411,6.293601,159.48784181534077,66685.35762704922,0.2976524715017983,1.0112798609946054,60.676791659676326,81401.56011860076,1863.2025482493027,2023-11-06 09:08:00,0.0005217762938243,0.5502644086780273,0.5056023343300591,0.5056399304973027,0.733978929131599,0.016232267932635,0.0003769810858096,7.996682274145008e-05,3.0319371595488e-05,1539585243690568.2,191.6779848529175,75.05719128301962,0.0728121499916115,0.0014859622447267,0.0012135358331935,0.9849219395125436,0.0228740028033121,0.0048521302431692,0.0018396821935517,9.34170930737246e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,19.856963356893942,2.968183610787126,0.5012925933057382,40.70078005930038,16.23226793263508,30.319371595488,1539585243690568.2,25.6361237612044,787.669555735807,1190.18754111335,0.0521776293824,0.017729822462588,0.383503293091062,40.7008936420807,21.6304079694142,21.61912762112833,13.781610485342474,0.6373611513513873,1.6727605863171835,742515367487029.0,10.285580750279363,0.8216015286296483
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,0.2924193891056235,34610D,247.59497,18.185814,5.933879,167.86192728759033,66624.68083538953,0.3038042809684561,0.9630906757311762,57.78544054387057,75177.57637902649,1784.1649457716908,2023-11-06 09:09:00,0.0003930793876847,0.5091327576770084,0.5376240677563962,0.4815453378655881,0.7123581704586431,0.0158753208194048,0.0003856253717683,8.142712958439893e-05,3.021660879901652e-05,1541129106709732.5,182.5442066780872,71.4805899527679,0.0693425286526446,0.0014151536459723,0.0011557088108774,0.91736240732459,0.0222835319925297,0.0047053025552573,0.0017460800511929,8.905482436620362e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.981468511653016,2.8397590527280334,0.5321554384838005,37.588788189513245,15.87532081940486,30.21660879901652,1541129106709732.5,24.4195525217969,781.252531833634,1178.87393789825,0.0393079387685,0.0174587377594119,0.361687912666403,37.5882229331093,20.7167275006132,20.70858738176536,13.7522618953891,0.6163017091541453,1.6264281050401237,688117965938592.4,9.342997967547126,0.78536674966619
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,0.2932854474773658,34610D,243.12906,17.590334,6.126255,173.5879908753277,66566.89539484566,0.3082795569917472,0.9070434378744128,54.42260627246476,69475.64597176606,1582.8585433685132,2023-11-06 09:10:00,0.0003138519100702,0.4720044144697906,0.6281510855282325,0.4535217189372063,0.6787275913940229,0.0154267304612344,0.000392303380186,8.222655523551633e-05,2.949257638303516e-05,1552006651016536.8,171.92101321471617,67.32076395903891,0.0653071275269577,0.0013327985209583,0.0010884521254492,0.8395628779632008,0.021350172399225,0.0044749834407235,0.0016050628724545,8.44642469005196e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.95721225036571,2.837632080280472,0.5553393735512976,34.73782298588303,15.426730461234444,29.492576383035164,1552006651016536.8,23.1589984513968,772.893458223896,1154.38063155961,0.031385191007,0.0170474618348827,0.336308745227424,34.7376224427756,19.7277898894758,19.721600227574733,14.419832616854828,0.589618102885284,1.4347101516231118,627114998232740.6,8.274018432563564,0.7445921691429647
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,0.2941107757435668,34610D,239.1512,17.379425,6.3416166,178.6425577594611,66512.4727885732,0.3122307075712673,0.8558840683897293,51.35304410338376,64518.62236938827,1407.752708211357,2023-11-06 09:11:00,0.0002505476711281,0.4408194845354482,0.7134167235560481,0.4279420341948646,0.6471393601061539,0.015005137632539,0.0003983444277368,8.288615853430593e-05,2.8670101775885583e-05,1564363147470310.8,162.22426632258927,63.52371555588572,0.0616236529240605,0.0012576255698787,0.0010270608820676,0.7705594946211227,0.0204561989659081,0.0042564565547722,0.0014722970009455,8.03348097057511e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.21853996415028,2.7282163818631697,0.5762432839560956,32.259311184694134,15.005137632539078,28.670101775885584,1564363147470310.8,21.9869042990798,764.497212722866,1138.90161658014,0.0250547671128,0.0167148985148683,0.315102654200043,32.2592074883703,18.8516043887285,18.846882346248623,14.50074539721964,0.5638015605018805,1.3641595183441224,578338462206086.4,7.390033662103598,0.7066851073642283
