Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,-0.7116938889652793,34610D,277.0722,-5.095607,6.553391,114.5209353492085,67849.73281302575,0.2054033938984581,1.714299281223904,80.1911617082322,132.3094336927034,2604.705216047836,0.0050377632319006,91568.03740577507,0.8826903096080407,0.668259680901935,0.57675131285451,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.343198691591047,66.15465894909474,16.09878410686887,129.84137224949154,1871896308653948.8,22.6451165814285,743.144039710276,1424.10450229426,0.50377632319,0.0198584352551116,0.857149640611952,66.1547168463517,43.16299998467,42.9466449557783,0.50377632319006,0.7640724345139537,3746740279381570.5,0.021891162912326,9.1908796282908e-05,3.16,35.8,2023-11-05 22:02:00,0.0050377632319006,0.88269087102907,0.0,0,915.6803740577508,0.0050377632319006,-5.095607,6.553391,0.88269087102907,1.5980189,0.0,1.151312981898047,0.0,6727.090235406854,0.9159880604940928,0.4012055246781505,5.3583093127158845,244.4308195425372,0.9166716560995094,inf,0.0,240.4293226589778,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0049262536,1.079906e-06,6400.865,0.89432645,-215.2026,0.0,0.0,1.0,-6.801112647870089e-13,7.799633e-12,2.9418026000000003e-16,0.0,0.0,0.0,7.480000000000003e-16,9.359596817333e-14,7.119522147432459e-12,336.96101399560604,6.727090235406854,1.6030887698898745e-11,0.0049262536,1.079906e-06,6400.865,0.89432645,-215.2026,0.0,0.0,0.0,-6.801112647870089e-13,7.799633e-12,2.9418026000000003e-16,0.0,0.0,0.0,7.480000000000003e-16,9.359596817333e-14,7.119522147432459e-12,336.96101399560604,6.727090235406854,0.0
1,1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,-0.7110310249290263,34610D,273.4093,-2.7300885,8.661232,134.19877897968277,67769.54165131752,0.2240023884136052,1.322527117665554,63.62366423695944,94.992673155442,1503.3434549803603,0.0039074650987249,82974.78838491326,0.8349312981556378,0.530197201974662,0.484531270623489,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4048546544532367,47.49623157483529,13.78536741348668,89.50777439193513,1777913833125312.8,18.2591693571308,710.845082129152,1354.29603155685,0.390746509872,0.0184740477915343,0.661263558832777,47.496336577721,35.794189031805,35.65486887607213,0.39074650987249,0.6346996007493205,4934542722153117.0,0.0179430087850858,7.677447268128099e-05,3.16,35.8,2023-11-05 22:03:00,0.0039074650987249,0.8349311196724377,0.0,1,829.7478838491327,0.0039074650987249,-2.7300885,8.661232,0.8349311196724377,1.6796887,2.2273302e-07,1.0572442194468004,0.0,8544.990800005955,0.7447234338120295,-0.6673732142746063,4.967004637213124,243.5284199392831,0.8369486941185486,inf,0.0,238.24254984812373,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0038199339,5.6764736e-07,14226.758,0.8156056,-214.3705,0.0,0.0,1.0,-6.612769359539026e-13,6.8534935e-12,2.5469365000000004e-16,0.0,0.0,0.0,7.479999999999999e-16,8.150151069833725e-14,6.192216695827215e-12,335.69612232325443,8.544990800005955,8.816521114464276e-12,0.0038199339,5.6764736e-07,14226.758,0.8156056,-214.3705,0.0,0.0,0.0,-6.612769359539026e-13,6.8534935e-12,2.5469365000000004e-16,0.0,0.0,0.0,7.479999999999999e-16,8.150151069833725e-14,6.192216695827215e-12,335.69612232325443,8.544990800005955,0.0
2,2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,-0.7103322906621516,34610D,270.5375,-2.25021,8.4989395,155.27583414896563,67705.91798708057,0.2439910544094495,1.26210002069876,63.54496939931628,85.338547266328,1503.2395153056812,0.0034857209231306,78333.6820030578,0.8925893696186967,0.529541411660969,0.4981744070269703,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4709202038025021,42.66896844367184,14.059889009463646,89.66467470969216,1694804531005339.0,17.6291863435443,707.790605354044,1342.61513853523,0.348572092313,0.018178296055571,0.63105001034938,42.669273633164,34.7144753512795,34.5938907026448,0.34857209231306,0.6231401573752682,4819664908035384.0,0.0176329578429624,7.235844578016288e-05,3.16,35.8,2023-11-05 22:04:00,0.0034857209231306,0.8925906051421669,0.0,2,783.336820030578,0.0034857209231306,-2.25021,8.4989395,0.8925906051421669,1.5941037,3.5951657e-06,1.0087034749958437,0.0,10590.383165001072,0.5754203859833056,-0.8178577990059297,4.811416124277474,243.1519979450656,0.8701704742722676,inf,0.0,238.3689722440585,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.003404284,2.946515e-07,18728.404,0.8614282,-217.34276,0.0,0.0,1.0000000000000002,-6.502987682100439e-13,6.244055e-12,2.3365023e-16,0.0,0.0,0.0,7.48e-16,7.370048297665624e-14,5.5937563655977576e-12,334.38296732485225,10.590383165001072,7.4691940112253e-12,0.003404284,2.946515e-07,18728.404,0.8614282,-217.34276,0.0,0.0,0.0,-6.502987682100439e-13,6.244055e-12,2.3365023e-16,0.0,0.0,0.0,7.48e-16,7.370048297665624e-14,5.5937563655977576e-12,334.38296732485225,10.590383165001072,0.0
3,3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,-0.7096614413144825,34610D,267.18387,-1.8380538,8.795549,170.75659037604163,67642.37301768124,0.258999830680258,1.299194664309926,67.0211005857247,84.7964503891938,1644.1639045904112,0.0030559170787375,73903.20336720873,0.9818667489303304,0.5585091715477059,0.536458599036007,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5211101969721195,42.39792523139671,14.960397187065384,97.69682346222577,1573959110468171.5,17.8799714886191,713.805887599317,1360.61828885736,0.305591707874,0.0185789638466251,0.649597332154963,42.3982251945969,34.9641313432538,34.857609379427245,0.30559170787375,0.6457436433358615,4581872139288443.0,0.0183708970985807,7.38039997084705e-05,3.16,35.8,2023-11-05 22:05:00,0.0030559170787375,0.9818680000762244,0.0,3,739.0320336720873,0.0030559170787375,-1.8380538,8.795549,0.9818680000762244,1.536358,8.108946e-06,0.9635970821024462,0.0,12087.831524169216,0.4509723047668072,-0.8925379433577679,4.629517365427221,242.69799065053363,0.9264517592518896,inf,0.0,238.9773740231236,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0029803296,4.5703308e-07,23215.809,0.9373223,-218.58418,0.0,0.0,1.0,-6.394117432385513e-13,5.6076636e-12,2.4616715000000003e-16,0.0,0.0,0.0,7.48e-16,6.558144347170572e-14,4.968252025304193e-12,333.1250423173126,12.087831524169216,7.114747004353435e-12,0.0029803296,4.5703308e-07,23215.809,0.9373223,-218.58418,0.0,0.0,0.0,-6.394117432385513e-13,5.6076636e-12,2.4616715000000003e-16,0.0,0.0,0.0,7.48e-16,6.558144347170572e-14,4.968252025304193e-12,333.1250423173126,12.087831524169216,0.0
4,4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,-0.7090617816496663,34610D,264.24942,-0.70222765,9.567388,184.17176254640933,67575.35191709553,0.2700356833100106,1.262210252453178,66.2929329312148,79.6363331563506,1644.43423843115,0.0022229017018022,69291.54882889376,0.8645943740091377,0.5524411077601233,0.547905632492737,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5651623474276704,39.81849160888692,15.249821770340716,96.27181141733834,1471176822944835.5,17.3547191096853,713.203004041623,1360.62115508257,0.22229017018,0.0185795628588762,0.631105126226589,39.8181665781753,33.9677058615555,33.892366462467976,0.22229017018022,0.6435011868364452,4455192892719485.0,0.018446672178347,7.125621881084531e-05,3.16,35.8,2023-11-05 22:06:00,0.0022229017018022,0.8645951495195031,0.0,4,692.9154882889376,0.0022229017018022,-0.70222765,9.567388,0.8645951495195031,1.398928,5.940843e-06,0.9135002593555716,0.0,12073.289009639417,0.4515150911983963,-0.8922634826216436,4.403095043997741,242.11023076187456,0.7927339733303715,inf,0.0,236.353124131366,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0021663015,5.106701e-07,28118.596,0.81411165,-219.27058,0.0,0.0,1.0,-6.276297259905053e-13,5.0513677e-12,2.5030165000000004e-16,0.0,0.0,0.0,7.48e-16,5.850689583476618e-14,4.423738013414175e-12,332.0007938424918,12.073289009639415,6.180027143526032e-12,0.0021663015,5.106701e-07,28118.596,0.81411165,-219.27058,0.0,0.0,0.0,-6.276297259905053e-13,5.0513677e-12,2.5030165000000004e-16,0.0,0.0,0.0,7.48e-16,5.850689583476618e-14,4.423738013414175e-12,332.0007938424918,12.073289009639415,0.0
5,5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,-0.7084612183833996,34610D,260.75537,0.8479255,10.29938,193.53844262094688,67509.05898416431,0.2776307896893293,1.194677526879816,63.565985415193246,73.7449897190688,1643.112601975397,0.0015928092187796,64915.7329138443,0.7927519380412725,0.5297165451266104,0.5371937754651055,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5978714585184496,36.872276459646606,15.005642607056975,89.80318398875849,1381808722848708.0,16.5471717992107,707.710279936521,1349.37098876353,0.159280921878,0.0183590637393344,0.597338763439908,36.8724948595344,32.5364502199589,32.4847082771457,0.15928092187796,0.6228340662642444,4543273737067629.0,0.0179274050338531,6.814508742880536e-05,3.16,35.8,2023-11-05 22:07:00,0.0015928092187796,0.7927517838720823,0.0,5,649.1573291384431,0.0015928092187796,0.8479255,10.29938,0.7927517838720823,1.3132696,4.7253e-06,0.8672796426807654,0.0,12058.744006481982,0.4520592798614447,-0.8919878964936419,4.166146280830435,241.46574369713136,0.7023810719591238,inf,0.0,234.84211367344,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0015584811,4.2771222e-07,33011.754,0.75462437,-219.62083,0.0,0.0,1.0,-6.159094304653571e-13,4.468154e-12,2.43907e-16,0.0,0.0,0.0,7.48e-16,5.107108879320183e-14,3.8522447538650306e-12,330.876545367671,12.058744006481982,4.950319703661091e-12,0.0015584811,4.2771222e-07,33011.754,0.75462437,-219.62083,0.0,0.0,0.0,-6.159094304653571e-13,4.468154e-12,2.43907e-16,0.0,0.0,0.0,7.48e-16,5.107108879320183e-14,3.8522447538650306e-12,330.876545367671,12.058744006481982,0.0
6,6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,-0.7078597537600017,34610D,257.31674,2.1128113,10.123793,198.11109201174293,67445.4929987491,0.2815229706478876,1.123651575826126,60.1489221445818,68.7097152419918,1643.3401691327697,0.0014052865041056,60766.41582646767,0.8972890971570262,0.501241017871515,0.5185990801086788,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6160727203004727,34.355335419925176,14.443122383709303,81.71780731936269,1284492994146599.5,15.6555877942426,701.009595198913,1337.68068734475,0.140528650411,0.0181663490929993,0.561825787913063,34.3548576209959,30.9267307942228,30.88333086615476,0.14052865041056,0.5977395955618904,4730329365365474.0,0.017107361833354,6.579736889516173e-05,3.16,35.8,2023-11-05 22:08:00,0.0014052865041056,0.8972890290873388,0.0,6,607.6641582646766,0.0014052865041056,2.1128113,10.123793,0.8972890290873388,1.531414,4.83962e-05,0.8226934306409467,0.0,12044.196548020338,0.4526048749417953,-0.8917111792385032,3.920345605111708,240.7619175213971,0.7685639474110121,inf,0.0,234.8190949869724,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0013729604,6.225473e-07,37937.754,0.86147195,-219.65099,0.0,0.0,1.0,-6.041517525200139e-13,3.946507e-12,2.589255e-16,0.0,0.0,0.0,7.479999999999997e-16,4.445754671617533e-14,3.342355477168645e-12,329.75229689285004,12.044196548020338,3.85494862193651e-12,0.0013729604,6.225473e-07,37937.754,0.86147195,-219.65099,0.0,0.0,0.0,-6.041517525200139e-13,3.946507e-12,2.589255e-16,0.0,0.0,0.0,7.479999999999997e-16,4.445754671617533e-14,3.342355477168645e-12,329.75229689285004,12.044196548020338,0.0
7,7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,-0.7072573900262106,34610D,254.31557,3.2137456,10.089292,198.88231548793817,67385.34407660452,0.2834684072457192,1.102375779629058,58.89140388661965,67.6113484184394,1645.2772296324854,0.0010860770964018,56834.51722472721,0.8599756955767819,0.4907616990551637,0.5199901729817187,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6221096031865989,33.80616175426438,14.35079899012942,78.43258992483797,1159966940476018.8,15.1735624252532,700.577398784566,1346.0800295938,0.10860770964,0.0184371503378408,0.551187889814529,33.8056742092197,29.8955033567883,29.86306976069296,0.1086077096401799,0.5961425963369122,4748503341536074.0,0.0170135181073032,6.573972313522495e-05,3.16,35.8,2023-11-05 22:09:00,0.0010860770964018,0.8599757164101272,0.0,7,568.3451722472721,0.0010860770964018,3.2137456,10.089292,0.8599757164101272,1.1868107,5.348882e-05,0.7785413327501846,0.0,12029.6466676958,0.4531518806367609,-0.8914333250868327,3.6756233779833374,240.0212349139433,0.7151286596067861,inf,0.0,233.60477637969703,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.001059981,1.1760728e-06,42868.766,0.82324785,-219.55055,0.0,0.0,1.0000000000000002,-5.924217908202217e-13,3.5147252e-12,3.0159312e-16,0.0,0.0,0.0,7.480000000000001e-16,3.90395385418742e-14,2.922303493961016e-12,328.6280484180292,12.0296466676958,3.2885190202924647e-12,0.001059981,1.1760728e-06,42868.766,0.82324785,-219.55055,0.0,0.0,0.0,-5.924217908202217e-13,3.5147252e-12,3.0159312e-16,0.0,0.0,0.0,7.480000000000001e-16,3.90395385418742e-14,2.922303493961016e-12,328.6280484180292,12.0296466676958,0.0
8,8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,-0.7066541294311464,34610D,251.40059,3.9091601,9.357976,199.56630990128724,67326.4526727179,0.286369235423563,1.085836483157074,58.12540878890111,67.0478724148602,1647.6253674903091,0.000769613668881,53111.21215722206,0.753835286008632,0.4843784065741759,0.5264218777175832,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.627857796969965,33.52404076833384,14.364344258497828,76.3292529642075,1041660201664435.4,14.8047600639743,701.564568836506,1354.78597148544,0.0769613668881,0.0186801263197076,0.542918241578537,33.5239362074301,29.0639491557269,29.04159834467468,0.0769613668881,0.5997902661359593,4648950039950288.0,0.0170753182685136,6.505874626288813e-05,3.16,35.8,2023-11-05 22:10:00,0.000769613668881,0.753835278285249,0.0,8,531.1121215722205,0.000769613668881,3.9091601,9.357976,0.753835278285249,0.6667544,3.8534927e-05,0.7359738263226411,0.0,12015.094399064026,0.4537003011554713,-0.8911543282346973,3.447850053916567,239.2915292944204,0.6090767619731758,inf,0.0,232.07213446641504,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00075098895,1.2228985e-06,47785.24,0.7155461,-219.3961,0.0,0.0,1.0,-5.807648332797687e-13,3.1316425e-12,3.052026e-16,0.0,0.0,0.0,7.48e-16,3.421461168324251e-14,2.550877621657386e-12,327.5029233208018,12.015094399064026,2.8377498604082424e-12,0.00075098895,1.2228985e-06,47785.24,0.7155461,-219.3961,0.0,0.0,0.0,-5.807648332797687e-13,3.1316425e-12,3.052026e-16,0.0,0.0,0.0,7.48e-16,3.421461168324251e-14,2.550877621657386e-12,327.5029233208018,12.015094399064026,0.0
9,9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,-0.7060499742263275,34610D,248.50877,4.8384275,8.419123,200.58585726283985,67268.32726392901,0.2893440386579868,1.075051481349134,57.75477161920718,66.7305848069244,1645.8933235015495,0.0004627903978534,49587.92701339632,0.5626614751176959,0.4812897634933932,0.5370640168896185,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6347265691511383,33.36500047164813,14.46451945066216,75.19505126318184,932078969461352.8,14.5088593302605,703.359474595694,1364.76672386768,0.0462790397853,0.0189425857609791,0.537525740674567,33.3652924034622,28.3765768547738,28.363450522222127,0.0462790397853399,0.6064499696918313,4511276526351770.0,0.0172271772657644,6.439526179039975e-05,3.16,35.8,2023-11-05 22:11:00,0.0004627903978534,0.5626614241602742,0.0,9,495.8792701339633,0.0004627903978534,4.8384275,8.419123,0.5626614241602742,0.0983032,2.3299826e-06,0.6951470471378443,0.0,12000.539775799562,0.4542501407185694,-0.8908741828435482,3.231747307597126,238.5586472969149,0.4417976658954699,inf,0.0,230.344051992827,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0004518789,7.8089175e-07,52656.758,0.5517306,-219.47224,0.0,0.0,1.0,-5.692513211187647e-13,2.7869983e-12,2.7113125e-16,0.0,0.0,0.0,7.48e-16,2.9849840774168394e-14,2.2177468868093698e-12,326.377453887418,12.00053977579956,2.4643739716521935e-12,0.0004518789,7.8089175e-07,52656.758,0.5517306,-219.47224,0.0,0.0,0.0,-5.692513211187647e-13,2.7869983e-12,2.7113125e-16,0.0,0.0,0.0,7.48e-16,2.9849840774168394e-14,2.2177468868093698e-12,326.377453887418,12.00053977579956,0.0
