,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8108480896297596,34610D,280.4945,11.520084,6.038091,107.64307074119095,67498.71789041745,0.30783660596408763,0.955839519447968,67.75749127352202,117.6252623423322,1874.348834557669,0.0053856492130921,94472.02900687772,0.742930396437298,0.5646457606126835,0.6975731711412299,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,30.66040063867544,4.433933933228543,0.3206129869072709,58.81261253301284,15.958056834121551,20.96064195450285,1348073578834858.5,31.9835511727708,802.339028844157,1170.89086861236,0.538564921309,0.0181749233731994,0.477919759723984,58.8126311711661,26.2955584411828,26.15469841027086,17.49128929869049,0.6872688565687491,1143813143724521.5,0.0011251597149356527,1.723864712719761e-05,3.16,35.8,2023-11-06 00:01:00,0.005385649213092144,0.7429318404518142,0.0,0,944.7202900687771,0.005385649213092144,11.520084,6.038091,0.7429318404518142,0.40592927,0.0,1.173333152452531,0.0,6244.71057557348,-0.3973546157043629,-0.9176651401129052,6.3482632892611965,246.47638581102046,0.7973039406526846,inf,0.0,240.5210021869726,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.9999999999999999,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,4.972826491702576e-13,1.3555792531972635e-13,0.0,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.0,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,4.972826491702576e-13,1.3555792531972635e-13,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.810957105103886,34610D,276.78702,15.803947,4.2920747,130.20405566365943,67430.96039914392,0.3411781868653595,1.208266949912372,91.15408835097176,136.2388847582864,3278.519897883672,0.0041174295779593,88080.9851588033,0.7099916155699492,0.7596174029247647,0.9664527496891,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,31.204290565776983,4.552162115931781,0.3903991321130085,68.11944547005149,20.51094747297445,35.789467792789615,1457404926296930.2,37.9594623009103,840.853381328399,1259.87632868553,0.411742957796,0.0197416874987593,0.604133474956186,68.1194423791432,30.6019166291713,30.47643206635064,15.348406495119487,0.8229329380217072,1369988663656191.5,0.0017470457495358145,2.226843189467858e-05,3.16,35.8,2023-11-06 00:02:00,0.004117429577959304,0.7099913499107081,0.0,1,880.8098515880331,0.004117429577959304,15.803947,4.2920747,0.7099913499107081,0.47894615,1.1558753e-10,1.108610256764502,0.0,7487.371314157589,-0.9834465679946758,-0.18119836616121401,6.211569825903359,246.21155680327965,0.7353017749895427,inf,0.0,239.59149405642654,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,1.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,8.66724454760215e-13,1.7135738545013251e-13,0.0,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,0.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,8.66724454760215e-13,1.7135738545013251e-13,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8114521250822616,34610D,270.01718,15.485726,4.778744,146.7521049445194,67339.80631079295,0.35796485762828123,1.318334120743562,90.62104041386328,138.3767049514732,3204.195028448301,0.0027720446437703,77740.93610102212,0.7359871038962891,0.7551753367821941,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.67755831474033,3.633226453863342,0.4454981096538515,69.18896248151968,21.409684566728345,36.28235538999999,1450000000000000.0,38.7907914205093,858.348875103175,1351.60940984311,0.277204464377,0.0211376311182384,0.659167060371781,69.1883524757366,31.1845285162075,31.098322577675816,11.960234778274032,0.8806879057052975,1404666996122940.0,0.0030164548844039234,2.537194143710829e-05,3.16,35.8,2023-11-06 00:03:00,0.0027720446437703937,0.7359880051513863,0.0,2,777.4093610102212,0.0027720446437703937,15.485726,4.778744,0.7359880051513863,0.50746083,1.246861e-08,1.0029997327705582,0.0,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.619215069851664,245.00054552952804,0.713881664267632,inf,0.0,238.25050890170354,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.9999999999999999,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,1.2960966299940359e-12,1.8696719967114859e-13,0.0,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.0,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,1.2960966299940359e-12,1.8696719967114859e-13,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.8119150370435231,34610D,263.8805,16.037987,4.703244,174.53121516787954,67249.1852703791,0.4088314648050135,0.848233828808554,68.03326788659777,85.5004160489708,1306.2842649184306,0.0016431788750002,68606.54157738572,0.6537167460001826,0.5669438990549814,0.7935019249243921,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,29.770539665453807,4.41666262794244,0.5359529649056819,42.75022268209451,17.050296283552782,27.563553920809387,1580987435355096.0,29.674773819966,807.454123368986,1141.77303139549,0.1643178875,0.0173615612346577,0.424116914404277,42.7502080244854,24.4285009091027,24.388426362109985,18.273984179066076,0.7049164710482693,894204556874017.8,0.0011188453967032783,1.3642426154955733e-05,3.16,35.8,2023-11-06 00:04:00,0.0016431788750002755,0.6537163360975577,0.0,3,686.0654157738572,0.0016431788750002755,16.037987,4.703244,0.6537163360975577,0.47935736,5.994317e-08,0.905734014449138,0.0,11144.044635122638,-0.8974772760506166,0.441060697606084,5.380428139790967,244.4800631889387,0.5972214507769725,inf,0.0,236.79776569244075,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,1.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,2.4447942476447063e-13,1.202972001886922e-13,0.0,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,0.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,2.4447942476447063e-13,1.202972001886922e-13,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8125493223715267,34610D,261.06433,16.31293,4.8091583,195.46935653130907,67181.1520024925,0.4182315846904662,1.21120448795477,83.50072726405143,111.5159669135048,2706.434557572983,0.0013251289777112,65141.597694892014,0.6436036038143256,0.6958393938670953,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.08745131180152,3.7298735880600393,0.6034789661145185,55.75798143079575,21.25927354724805,36.28235538999999,1450000000000000.0,36.7919305123229,859.032749295965,1321.29537839952,0.132512897771,0.0204280305616791,0.605602243977385,55.7579834567524,29.6456499880823,29.60641766610672,12.730705729219212,0.882823964576054,1191103171307156.0,0.0027366373009459818,2.1651978585562267e-05,3.16,35.8,2023-11-06 00:05:00,0.0013251289777112575,0.6436045990604319,0.0,4,651.4159769489202,0.0013251289777112575,16.31293,4.8091583,0.6436045990604319,0.4792102,1.6483625e-07,0.8692672504854935,0.0,12591.815562360232,-0.88754484275893,0.4607213388720196,5.189815230718106,244.0496638535526,0.5719688173427762,inf,0.0,236.21764570881786,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,1.0000000000000002,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,7.628418212052939e-13,1.7177398944533593e-13,0.0,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,0.0,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,7.628418212052939e-13,1.7177398944533593e-13,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.8132544193010224,34610D,255.0208,14.665699,5.7459984,217.5074933010533,67097.65127522845,0.4475198709345139,0.873719021775122,71.16155127077788,77.3555235999996,1449.1033286190177,0.0010553836414514,58401.6359568902,0.8031565629980589,0.5930129272564824,0.88674425264194,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,26.30443728109598,3.917904319360343,0.6794283441047929,38.67752477569951,18.236648475169574,33.904411741213416,1485725178635408.2,30.0081463703209,817.357867198419,1179.80861216196,0.105538364145,0.0175668425112356,0.436859510887561,38.6777617999998,24.8684139228863,24.842195875741314,15.876705852548293,0.739265949959143,870104456035393.8,0.0014916174359114191,1.3561943545707899e-05,3.16,35.8,2023-11-06 00:06:00,0.001055383641451448,0.803156828941088,0.0,5,584.016359568902,0.001055383641451448,14.665699,5.7459984,0.803156828941088,0.52361465,6.5499796e-07,0.7977960060813952,0.0,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.898363797998566,243.36366179117547,0.6725430188676299,inf,0.0,236.35472291327724,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,1.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,2.3342147101642385e-13,1.2391153064336523e-13,0.0,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,0.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,2.3342147101642385e-13,1.2391153064336523e-13,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.8139835489103218,34610D,251.94136,14.680464,7.3406124,236.7293159468564,67026.48972395767,0.46306961284608866,0.954794549645738,75.96874787247535,80.3684532097554,1937.966347079256,0.00078163817283,55026.440867802725,0.7526343435941893,0.6330728989372946,0.9771758369749004,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.113814172754218,3.747442210090347,0.7439770096492286,40.18396741191134,20.339845844452885,36.28235539,1450000000000000.0,31.6886489567075,832.375188619484,1225.1756011213,0.078163817283,0.0182811965291853,0.477397274822869,40.1842266048777,26.1141153458266,26.09371949859538,14.439635781033015,0.7926715086583798,938362327519136.4,0.0019021775065996226,1.5044047833404533e-05,3.16,35.8,2023-11-06 00:07:00,0.0007816381728300801,0.7526351978049011,0.0,6,550.2644086780273,0.0007816381728300801,14.680464,7.3406124,0.7526351978049011,0.61771345,2.1654153e-06,0.7608769062071574,0.0,14441.476617147115,-0.8882530904374696,0.4593543809830104,4.747813625752609,242.9950070729396,0.6113654113699365,inf,0.0,235.52658330949515,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,1.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,2.820695158090238e-13,1.3540972686639827e-13,0.0,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,0.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,2.820695158090238e-13,1.3540972686639827e-13,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.814776741464991,34610D,247.6976,16.476131,8.677286,251.57178309161927,66950.52097608519,0.47935606863853825,0.877464293747476,69.10569752371113,71.9460895095414,1517.803511205808,0.0005131625242836,50756.176244006965,0.6925317638872986,0.5758808126975927,0.9184315885889212,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.572639917376275,3.822773067153842,0.7973669626612863,35.973080468158344,18.75695340614969,35.643523672194604,1459597526521794.8,30.0669111331596,825.6814798677769,1191.93019146404,0.0513162524284,0.0176337491609551,0.438732146873738,35.9730447547707,24.8802533635436,24.867492298423137,15.423887886425597,0.7687283932437876,836910479631834.5,0.0016323459874495328,1.3257990913101829e-05,3.16,35.8,2023-11-06 00:08:00,0.0005131625242836821,0.6925329578790743,0.0,7,507.56176244006963,0.0005131625242836821,16.476131,8.677286,0.6925329578790743,0.83212036,7.174978e-06,0.7138542457879373,0.0,15212.014781554939,-0.8893115744758581,0.4573017860267661,4.515312299306972,242.40479502606652,0.5394247181971878,inf,0.0,234.47676764092245,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,1.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,1.8266621519657444e-13,1.2444268811070204e-13,0.0,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,0.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,1.8266621519657444e-13,1.2444268811070204e-13,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8156009698727312,34610D,244.07379,17.201002,9.428455,264.0613230229196,66881.41527856147,0.4933808174012281,0.91149088572809,71.25924807761243,73.284349025703,1611.219980271074,0.0004170072362682,47596.28928252322,0.7630827091274338,0.5938270673134369,0.9693717745231226,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.82570910668598,3.86308685842365,0.8431433767001119,36.641195435206775,19.85473432176432,36.28235539,1450000000000000.0,30.8025653533849,833.84099241028,1207.94145966391,0.0417007236268,0.0179933348400096,0.455745442864045,36.6421745128515,25.3285701020057,25.31801230766548,15.29995564300701,0.7978672869670781,855402485609128.9,0.0017265143696838753,1.3747871408449914e-05,3.16,35.8,2023-11-06 00:09:00,0.0004170072362682506,0.7630827282402132,0.0,8,475.96289282523225,0.0004170072362682506,17.201002,9.428455,0.7630827282402132,1.0261751,1.6076165e-05,0.6793512819499712,0.0,16064.88552763422,-0.8897878447223443,0.4563743982569195,4.351060955283879,241.9713807142417,0.5734317208658056,inf,0.0,234.30565195326503,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.9999999999999998,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,1.6914879267182069e-13,1.2926836660666631e-13,0.0,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.0,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,1.6914879267182069e-13,1.2926836660666631e-13,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.8164590330438961,34610D,240.13521,16.79727,9.867858,274.8871489859357,66810.15603048386,0.5030985052406926,0.942443618888534,73.50072331693926,74.2224707185758,1678.2620894841948,0.0003700633142827,44409.53957525199,0.9553492002934464,0.6125060276411605,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.914716011396365,3.727987379327864,0.8848786719849238,37.11116557056298,20.679512780174843,36.28235539,1450000000000000.0,31.2199542868183,839.97746355942,1231.17069951868,0.0370063314283,0.0184134570986135,0.471221809444267,37.1112353592879,25.5911644902222,25.58169764240768,14.609875698580232,0.8197846843903758,888827755744624.6,0.0019244622588737007,1.442767264688108e-05,3.16,35.8,2023-11-06 00:10:00,0.000370063314282729,0.955349266083088,0.0,9,444.0953957525199,0.000370063314282729,16.79727,9.867858,0.955349266083088,1.4025536,3.913449e-05,0.6442625332137677,0.0,16696.494033359326,-0.8904087613594637,0.4551617709060216,4.138968203468412,241.38975818324076,0.6904528228938467,0.9926379354769631,0.0,234.66670223335902,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.0984100707913352,0.0984100707913352,1.0000000000000002,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,8.234721201297856e-14,1.3818454713967917e-14,8.234721201297856e-14,7.48e-16,3.319949639494859e-14,1.4645590070517034e-12,548.1885219633347,1.5937599208126973e-13,1.33658107985667e-13,1.374909734038472e-12,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.09769885477731424,0.0984100707913352,0.09769885477731424,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,8.174784803440606e-14,1.3704926538214707e-14,8.174784803440606e-14,7.48e-16,3.310359815837699e-14,1.4645590070517034e-12,548.1885219633347,1.5937599208126973e-13,1.33658107985667e-13,1.3649024569464257e-12
