,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.9923016838809744,34610D,275.88327,2.1508749,-0.7916467,155.82705704290046,73819.64826214084,0.3932032204776167,1.0499451160111226,66.59902692880783,114.0045629647744,2731.6900336462413,0.0003216321178116,62250.43576468452,0.0421515553502831,0.5549918910733986,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,26.536695764701427,3.97196931104669,0.467990893876579,57.0029281192186,19.32903906731299,36.28235538999999,1450000000000000.0,32.882142222202,889.678051443231,1331.73930425267,0.0321632117812,0.0216586256816746,0.552839930242248,57.0022814823872,25.525162047101,25.516954974832338,15.598163602361808,0.9725748044392512,814640794773560.6,1.0499451160111226,0.0021395127117539324,1.9007402468901284e-05,3.16,35.8,2023-08-06 03:01:00,0.00032163211781166236,0.042151580838263994,0.0,622.5043576468452,0,0.00032163211781166236,2.1508749,-0.7916467,0.042151580838263994,0.0,0.0,0.786066846644492,0.0,9537.146941901803,-0.4305476864931945,-0.9025678310550171,4.750804011123837,243.00242992290336,0.04327564335406231,inf,0.0,232.57238240902444,0.0,0.0,0.0,0 days,0.00031437224,-1.1501942e-07,40896.45,0.04210576,-283.2363,0.0,0.0,0.9999999999999999,-7.529179536227024e-13,5.7616893e-12,2.1980357e-16,0.0,0.0,0.0,7.479999999999999e-16,6.60818326533537e-14,5.008771467635666e-12,1031.2912026369463,6.750935148955117e-13,1.489040563087902e-13,0.0,0.00031437224,-1.1501942e-07,40896.45,0.04210576,-283.2363,0.0,0.0,0.0,-7.529179536227024e-13,5.7616893e-12,2.1980357e-16,0.0,0.0,0.0,7.479999999999999e-16,6.60818326533537e-14,5.008771467635666e-12,1031.2912026369463,6.750935148955117e-13,1.489040563087902e-13,0.0
1,1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.9923420100817008,34610D,270.59445,4.412834,-1.6215945,166.4614433816596,73753.04923521203,0.4204584837431959,1.116999899550159,64.13422995891857,121.4070863535412,3103.222981336503,0.0001935861714141,56095.647368712234,0.0353295453254493,0.5344519163243214,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.7054665802801,3.251618108867981,0.5047907736624325,60.704308295200754,18.970501154553418,36.28235538999999,1450000000000000.0,34.6844339118692,929.567579708677,1469.64490598376,0.0193586171414,0.0242560799566987,0.640885543181758,60.7035431767706,26.4216453905927,26.416531515394595,12.328386041779108,1.0820594171942075,779306958165011.9,1.116999899550159,0.003976746815559419,1.9509546607855125e-05,3.16,35.8,2023-08-06 03:02:00,0.0001935861714141237,0.03532958278462041,0.0,560.9564736871223,1,0.0001935861714141237,4.412834,-1.6215945,0.03532958278462041,0.0,0.0,0.7221920915682877,0.0,9596.215333846398,-0.42451417959346743,-0.9054212894139861,4.4819255893162175,242.31784089269235,0.03446123733182803,inf,0.0,231.92181786891143,0.0,0.0,0.0,0 days,0.00018941102,-3.34818e-07,49050.055,0.03367048,-283.46872,0.0,0.0,0.9999999999999999,-7.134626994985502e-13,4.839623e-12,2.367464e-16,0.0,0.0,0.0,7.479999999999999e-16,5.462482853707296e-14,4.126160164839458e-12,1030.7208682953956,1.0997105928237771e-12,1.584138193541232e-13,0.0,0.00018941102,-3.34818e-07,49050.055,0.03367048,-283.46872,0.0,0.0,0.0,-7.134626994985502e-13,4.839623e-12,2.367464e-16,0.0,0.0,0.0,7.479999999999999e-16,5.462482853707296e-14,4.126160164839458e-12,1030.7208682953956,1.0997105928237771e-12,1.584138193541232e-13,0.0
2,2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.9923747216439064,34610D,264.98743,8.588638,-0.2714049,179.72457104345574,73688.91500525312,0.3927421318007803,0.9122108981937592,60.957079863355645,85.7781612970212,1801.8619639507328,0.0007412823890235,49718.84686406126,0.1938991804639752,0.5079756655279637,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.71051758424824,3.09122529568447,0.5507468940328257,42.888475240304494,18.2740906442056,36.28235539,1450000000000000.0,27.0600826677152,862.464475821781,1301.05805985188,0.0741282389024,0.0204796063581335,0.44170184315021,42.8890806485106,21.5678873619945,21.55191130969083,14.41728904383058,0.8935140572668008,754949947157575.9,0.9122108981937592,0.0020506010109620177,1.4163472572375556e-05,3.16,35.8,2023-08-06 03:03:00,0.0007412823890235383,0.19389927833272583,0.0,497.18846864061265,2,0.0007412823890235383,8.588638,-0.2714049,0.19389927833272583,0.0,0.0,0.6536394006413844,0.0,9853.913159025033,-0.4250902117609422,-0.9051509884350993,3.7929141403186755,240.38150775287494,0.1790717266662605,inf,0.0,230.74803594109295,0.0,0.0,0.0,0 days,0.00071576424,-2.0165807e-07,58308.324,0.18298824,-283.67368,0.0,0.0,1.0,-6.687152235878871e-13,3.9724417e-12,2.2648197e-16,0.0,0.0,0.0,7.480000000000001e-16,4.392292934702002e-14,3.303726721241282e-12,1030.1555875492763,3.707932247743526e-13,1.2937047935055752e-13,0.0,0.00071576424,-2.0165807e-07,58308.324,0.18298824,-283.67368,0.0,0.0,0.0,-6.687152235878871e-13,3.9724417e-12,2.2648197e-16,0.0,0.0,0.0,7.480000000000001e-16,4.392292934702002e-14,3.303726721241282e-12,1030.1555875492763,3.707932247743526e-13,1.2937047935055752e-13,0.0
3,3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.9923958668288212,34610D,260.99844,9.379705,-2.1696858,189.4957545517248,73627.95792538975,0.39676664333688977,0.8688048953922196,59.65971503244655,78.2779362023668,1680.2087624895548,0.000779637243564,46295.246647158914,0.270716157517498,0.4971642919370546,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.800567403388627,3.103868213473348,0.5851102846984941,39.13892066357717,18.05453239154851,36.28235539,1449999999999999.8,25.6765552888673,853.959947534565,1271.52369958156,0.0779637243564,0.019928993963623,0.409585689487979,39.1389681011834,20.5522511691061,20.536240351285457,15.192065236511048,0.8669535250853286,732048101744624.5,0.8688048953922196,0.001775632536650245,1.268456219354244e-05,3.16,35.8,2023-08-06 03:04:00,0.0007796372435640333,0.27071610343667396,0.0,462.95246647158916,3,0.0007796372435640333,9.379705,-2.1696858,0.27071610343667396,0.0,0.0,0.6179323606435679,0.0,10648.381250946317,-0.028444387257436043,-0.9995953765567092,3.5554168559859693,239.641288701092,0.2404287115180476,inf,0.0,230.34055416701773,0.0,0.0,0.0,0 days,0.0007618411,-1.5059587e-07,63745.21,0.26406848,-283.82532,0.0,0.0,1.0,-6.424194870334705e-13,3.493573e-12,2.2254592e-16,0.0,0.0,0.0,7.480000000000001e-16,3.803554095710767e-14,2.851153463930354e-12,1029.5726011705922,2.639047445067407e-13,1.2321460530844094e-13,0.0,0.0007618411,-1.5059587e-07,63745.21,0.26406848,-283.82532,0.0,0.0,0.0,-6.424194870334705e-13,3.493573e-12,2.2254592e-16,0.0,0.0,0.0,7.480000000000001e-16,3.803554095710767e-14,2.851153463930354e-12,1029.5726011705922,2.639047445067407e-13,1.2321460530844094e-13,0.0
4,4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.9924721325228912,34610D,257.07004,8.466382,-3.2165384,196.39040467329767,73568.29821035732,0.4061690750758794,0.8870177592862839,58.70622490753805,78.9405854306478,1846.090959939976,0.0006181989894649,43271.52378881695,0.2876048597497055,0.4892185408961504,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.76711280899936,2.952846912186742,0.6110148455756775,39.46977605057788,17.9401286341218,36.28235539,1450000000000000.0,25.9656222083102,864.054052425117,1305.09666047801,0.0618198989465,0.020572341381565,0.425207942420155,39.4702927153239,20.6689133985102,20.65614379129218,14.357067559991268,0.8984532623551368,706377959360752.8,0.8870177592862839,0.0020604096677394163,1.344432253582675e-05,3.16,35.8,2023-08-06 03:05:00,0.0006181989894649016,0.287604916083079,0.0,432.7152378881695,4,0.0006181989894649016,8.466382,-3.2165384,0.287604916083079,0.0,0.0,0.5863989346721079,0.0,11699.443548113244,0.3434220995131197,-0.939181165465961,3.3753468946473806,239.0502921313034,0.24574725958061847,inf,0.0,229.82584297779664,0.0,0.0,0.0,0 days,0.0006073314,-1.8227563e-07,68793.67,0.25554326,-283.3789,0.0,0.0,0.9999999999999998,-6.180838993377387e-13,3.0890288e-12,2.249879e-16,0.0,0.0,0.0,7.480000000000002e-16,3.30952721149955e-14,2.4709449390551836e-12,1029.530945105393,2.7095689843253355e-13,1.2579756823618825e-13,0.0,0.0006073314,-1.8227563e-07,68793.67,0.25554326,-283.3789,0.0,0.0,0.0,-6.180838993377387e-13,3.0890288e-12,2.249879e-16,0.0,0.0,0.0,7.480000000000002e-16,3.30952721149955e-14,2.4709449390551836e-12,1029.530945105393,2.7095689843253355e-13,1.2579756823618825e-13,0.0
5,5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.9926205650403191,34610D,252.68724,6.27715,-3.7803628,202.1271892256821,73509.59198544978,0.40588416069015715,0.8423018422326939,57.78156435703007,72.7824308187546,1700.8447353425547,0.0002923645392465,40127.886851424635,0.1910193382643306,0.4815130363085839,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.01540236867553,2.996458561409977,0.6342935216967326,36.39142278800693,17.870272427135056,36.28235538999999,1450000000000000.0,24.5546883904178,854.441570880067,1271.9266000901,0.0292364539247,0.0200180533418159,0.392628308214338,36.3912154093773,19.613710759486,19.607978082008497,15.31106994474953,0.8684634117656812,692904168843212.1,0.8423018422326939,0.001747279154381191,1.2061858984521606e-05,3.16,35.8,2023-08-06 03:06:00,0.00029236453924656085,0.19101930109102352,0.0,401.2788685142464,5,0.00029236453924656085,6.27715,-3.7803628,0.19101930109102352,0.0,0.0,0.5532296237755385,0.0,12108.452584480177,0.3185508831008655,-0.947905762655581,3.1277510910516684,238.19037694053853,0.15631246855934153,inf,0.0,228.66430532967382,0.0,0.0,0.0,0 days,0.00028762367,-2.787391e-07,74235.38,0.18439601,-282.58527,0.0,0.0,1.0,-5.919168613701732e-13,2.683298e-12,2.3242364e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8168379995540944e-14,2.0913812585533717e-12,1030.0912745312264,1.8467772182265412e-13,1.1945592110691446e-13,0.0,0.00028762367,-2.787391e-07,74235.38,0.18439601,-282.58527,0.0,0.0,0.0,-5.919168613701732e-13,2.683298e-12,2.3242364e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8168379995540944e-14,2.0913812585533717e-12,1030.0912745312264,1.8467772182265412e-13,1.1945592110691446e-13,0.0
6,6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.9927580750780172,34610D,249.67859,3.2583733,-1.0804465,205.7883175065305,73451.81042109274,0.4094735830063926,0.8951158115259322,56.13326340153813,76.6418253642416,1991.42823138281,9.08975139322577e-05,37395.86563801814,0.0742145125969053,0.4677771950128178,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.75116225520399,2.81096990424826,0.6496617124340985,38.32155045569328,17.650593597284704,36.28235539,1450000000000000.0,25.3115062089878,879.047112470118,1340.89538791902,0.00908975139323,0.0215230503961606,0.427859653066664,38.3209126821208,19.8791363301825,19.877329530344586,14.150677030293313,0.9421194888518056,639334242295743.4,0.8951158115259322,0.002254667470152369,1.375495825172118e-05,3.16,35.8,2023-08-06 03:07:00,9.089751393225772e-05,0.07421451237711063,0.0,373.9586563801814,6,9.089751393225772e-05,3.2583733,-1.0804465,0.07421451237711063,0.0,0.0,0.5217767657035031,0.0,12362.382706523455,0.31537134201562644,-0.948968343326195,2.9320125715225265,237.46682914647587,0.05895093231546908,inf,0.0,227.63110682565826,0.0,0.0,0.0,0 days,0.00015579231,-1.9365072e-07,79443.42,0.11081078,-281.8262,0.0,0.0,1.0,-5.668532817012732e-13,2.4462275e-12,2.2586475e-16,0.0,0.0,0.0,7.48e-16,2.540572781214323e-14,1.8793740826808084e-12,1030.6293861857162,2.2757586990745006e-13,1.2694604048325693e-13,0.0,0.00015579231,-1.9365072e-07,79443.42,0.11081078,-281.8262,0.0,0.0,0.0,-5.668532817012732e-13,2.4462275e-12,2.2586475e-16,0.0,0.0,0.0,7.48e-16,2.540572781214323e-14,1.8793740826808084e-12,1030.6293861857162,2.2757586990745006e-13,1.2694604048325693e-13,0.0
7,7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.9928898959816465,34610D,246.06172,0.9882599,0.19556221,208.94826346253893,73395.6771576912,0.4052880757540752,0.8446992318270484,54.35980032837696,70.503162492445,1754.9381842369917,4.786587934094397e-05,34394.55476608665,0.0516329789583429,0.452998336069808,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.82127657562293,2.6723384552691694,0.6644678274872744,35.251771281748,17.339658727394998,36.28235539,1450000000000000.0,23.5846405989847,870.30110074152,1322.96002875578,0.00478658793409,0.0211546078695205,0.393856297380501,35.2515812462225,18.6179909270721,18.61709980321924,14.35900117299569,0.9169766158411552,619724286262939.0,0.8446992318270484,0.002071597195959365,1.2436786432805151e-05,3.16,35.8,2023-08-06 03:08:00,4.786587934094397e-05,0.051632962541915656,0.0,343.9455476608665,7,4.786587934094397e-05,0.9882599,0.19556221,0.051632962541915656,0.0,0.0,0.4869541655523173,0.0,12525.288811002994,0.3164648412131288,-0.9486042400685067,2.677617233898498,236.45972948374296,0.0395717563908578,inf,0.0,226.6477379918681,0.0,0.0,0.0,0 days,4.391799e-05,-1.4630774e-07,85332.91,0.047555566,-281.52774,0.0,0.0,1.0,-5.384821418992132e-13,2.2047277e-12,2.222154e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2631408653032325e-14,1.6662456359254144e-12,1031.1731771188815,1.7494345089868287e-13,1.197959208170975e-13,0.0,4.391799e-05,-1.4630774e-07,85332.91,0.047555566,-281.52774,0.0,0.0,0.0,-5.384821418992132e-13,2.2047277e-12,2.222154e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2631408653032325e-14,1.6662456359254144e-12,1031.1731771188815,1.7494345089868287e-13,1.197959208170975e-13,0.0
8,8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.9930171170249033,34610D,242.07053,0.02678132,2.9780252,211.07937872131737,73341.31735736283,0.4023318128755046,0.8078919244330754,53.49540233192114,66.263332374336,1546.502207574962,4.7608095860547394e-05,31913.2970959831,0.071961947990371,0.4457950194326762,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.950359941949092,2.5417470169313767,0.676755907868088,33.131634098169215,17.146561290735544,36.28235539,1449999999999999.8,22.3306147516344,863.620240673143,1313.55610745484,0.00476080958605,0.0209627383835203,0.370961514371972,33.131666187168,17.6962335542765,17.695391110400227,14.368653650798812,0.8971064429286865,607061170276705.4,0.8078919244330754,0.001984628858613407,1.1508928942157596e-05,3.16,35.8,2023-08-06 03:09:00,4.760809586054739e-05,0.07196203823282782,0.0,319.1329709598311,8,4.760809586054739e-05,0.02678132,2.9780252,0.07196203823282782,0.0,0.0,0.4592743625190671,0.0,12767.491119874136,0.31756288982673087,-0.9482372124130625,2.4721617812891314,235.58257271192537,0.053014917750337134,inf,0.0,225.90078261063735,0.0,0.0,0.0,0 days,4.093717e-05,-3.051102e-07,90669.47,0.0594714,-281.49368,0.0,0.0,0.9999999999999999,-5.12757497855559e-13,2.045286e-12,2.3445642e-16,0.0,0.0,0.0,7.48e-16,2.090532679722113e-14,1.53252849099009e-12,1031.7252139766993,1.4743221037115484e-13,1.145758790366383e-13,0.0,4.093717e-05,-3.051102e-07,90669.47,0.0594714,-281.49368,0.0,0.0,0.0,-5.12757497855559e-13,2.045286e-12,2.3445642e-16,0.0,0.0,0.0,7.48e-16,2.090532679722113e-14,1.53252849099009e-12,1031.7252139766993,1.4743221037115484e-13,1.145758790366383e-13,0.0
9,9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.9931400660175196,34610D,239.86867,-1.1880412,5.5283885,213.09157407885257,73287.8219550309,0.3996519797824717,0.7757522461749308,51.669967157333154,62.6066076024592,1341.7773213810729,4.010496081121328e-05,29850.23293677357,0.0716011523834331,0.4305830596444429,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.35895778533579,2.453187592439475,0.6863359227271146,31.30295507060845,16.826143259390456,36.28235539,1450000000000000.0,21.2279440402981,861.143873706936,1306.74192619292,0.00401049608112,0.0208713273012278,0.351266830287145,31.3033038012296,16.8301145977659,16.82943965374811,14.580773851913484,0.8894056758812364,583343744872208.9,0.7757522461749308,0.0018791075525533567,1.081281056317212e-05,3.16,35.8,2023-08-06 03:10:00,4.010496081121327e-05,0.07160112879096547,0.0,298.5023293677357,9,4.010496081121327e-05,-1.1880412,5.5283885,0.07160112879096547,0.0,0.0,0.43352749486363135,0.0,12949.242679689742,0.3186547838849259,-0.9478708396755601,2.30200988210384,234.80588511852372,0.05161139377465525,inf,0.0,225.1904053108598,0.0,0.0,0.0,0 days,3.9100556e-05,-4.2457157e-07,95156.43,0.072061814,-281.79724,0.0,0.0,1.0,-4.91114944811866e-13,1.9187891e-12,2.4366488e-16,0.0,0.0,0.0,7.480000000000001e-16,1.955142865457658e-14,1.4276741356496253e-12,1032.2881461128534,1.2486911161839543e-13,1.1001780415432567e-13,0.0,3.9100556e-05,-4.2457157e-07,95156.43,0.072061814,-281.79724,0.0,0.0,0.0,-4.91114944811866e-13,1.9187891e-12,2.4366488e-16,0.0,0.0,0.0,7.480000000000001e-16,1.955142865457658e-14,1.4276741356496253e-12,1032.2881461128534,1.2486911161839543e-13,1.1001780415432567e-13,0.0
