Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,-0.3180631615609111,34610D,283.60556,5.801713,8.284662,88.02568857863783,66739.15041434416,0.2423830629170627,1.0232845567373876,61.39707340424326,121525.86366318355,1609.2931495968212,2023-08-05 22:02:00,0.0078815070473961,0.8997697737353945,0.814534255477453,0.5116422783686938,0.6872774253371566,0.0144810890417291,0.0003376991005145,7.091722856884395e-05,2.02071830081742e-05,1312510124461261.5,193.95335488400443,75.94817980104892,0.0736764880850919,0.0015036017976549,0.0012279414680848,0.8890964868684251,0.0207337364628411,0.0043541102880668,0.0012406618984458,8.058428045536053e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.2607409612079243,60.76293183159178,14.481089041729115,20.207183008174205,1312510124461261.5,30.3016316805268,827.531538234989,1674.47370928831,0.78815070474,0.0254009432378838,0.513473759844653,60.7627984166776,20.2147516742151,20.0566748500372,0.78815070473961,0.783036989781192,17.724244377805203,889050317458760.1,11.44024542553796,18.709525213895144,1406095680905486.8
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,-0.3182725914586904,34610D,279.90076,5.1635594,7.209769,106.79879556650656,66677.75334093992,0.2515100367166401,1.3282688611071465,79.69613166642878,134913.19127916434,2694.301464317304,2023-08-05 22:03:00,0.0070365139516856,0.8478145509278591,0.9124898982341398,0.6641344305535732,0.906680082735976,0.0173301386615127,0.0003435831315778,7.451565952405283e-05,3.192331282178029e-05,1515488336743581.8,251.76007993424847,98.5841148713724,0.0956353579997145,0.0019517419999941,0.0015939226333285,1.3811450125653888,0.0273822464925929,0.0059386098126396,0.0025441645418731,1.2077855802405363e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3184355320612065,67.45659563958218,17.33013866151276,31.923312821780293,1515488336743581.8,34.5874939074676,857.12775412194,1753.00458854626,0.703651395169,0.0272512096885378,0.613011470012477,67.456629154619,22.4948351658062,22.337655938149457,0.70365139516856,0.9114693172713249,20.42476040270927,1102534036930233.1,18.22554668227667,18.220056130995857,1368914351597601.0
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,-0.3184461287498511,34610D,275.8633,3.1224942,9.948373,122.02779546148533,66598.05720927348,0.2593960776146914,1.390279235360087,83.41675412160522,127555.46838742688,2805.866089183756,2023-08-05 22:04:00,0.0048920877718988,0.7663932731338663,0.7906017507034694,0.6951396176800435,1.0,0.019706356389993,0.0003630233652503,7.873182062240724e-05,3.628235539e-05,1450000000000000.0,263.51352627015086,103.18652484842566,0.1001001049459262,0.0020428592846107,0.0016683350824321,1.6438402856167782,0.0302822307994883,0.0065675529224056,0.0030265563185203,1.2095429347632755e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3664957836175354,63.77773419371344,19.706356389993097,36.28235539,1450000000000000.0,33.9989992742963,864.697154951424,1774.26223485946,0.48920877719,0.027714817959196,0.609213406650481,63.7777883475377,21.981504895591,21.874492956084055,0.48920877718988,0.9480939862867793,21.802384362860078,1029824444031458.9,18.99843088443258,16.55904277342815,1256799739305806.0
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,-0.3188713210201445,34610D,271.13913,2.5738573,9.639194,138.50569731443844,66514.64045515188,0.2830302058116657,1.014197177259775,60.85183063558652,89385.48577195084,1797.8121609397206,2023-08-05 22:05:00,0.0022772501215836,0.6887398399781723,0.4875155608391898,0.5070985886298877,0.766541502451342,0.015893373314121,0.0003823871012639,8.16540844376521e-05,2.547558267556788e-05,1561179932028324.5,192.2309329778178,75.27371449622052,0.0730221967627038,0.0014902489135245,0.0012170366127117,0.9671408611390458,0.0232689551233495,0.0049688005169038,0.0015502358423165,9.500065681546408e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4195934794747456,44.69274288597542,15.893373314121073,25.47558267556788,1561179932028324.8,26.6624882900342,824.638659893959,1662.15396358986,0.227725012158,0.0249124527099189,0.445903942852054,44.6927184729809,17.8988375028412,17.85816998307598,0.22772501215836,0.7712603595801709,18.844581437452412,711534148399758.9,9.064273837713156,15.100052938498076,1156472247142924.8
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,-0.3191890351911796,34610D,267.66833,1.3558599,8.898797,150.71522009006375,66453.7886245163,0.2909629073082126,1.056083599644828,63.36501597868968,87934.2921453708,1998.886561941635,2023-08-05 22:06:00,0.0014939139326549,0.642504077920173,0.4002818964406952,0.5280417998224141,0.8205005467455895,0.0163948097545598,0.0003933888045021,8.488224042129904e-05,2.938274993503548e-05,1553656635226921.0,200.1700854766807,78.38252476563915,0.0760380191744276,0.0015517963096821,0.0012673003195737,1.0388573820652651,0.024927087883117,0.0053785645206025,0.0018618384191313,9.84474775165511e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.459532040405621,43.9671460726854,16.39480975455989,29.38274993503548,1553656635226921.0,26.9010864511967,830.659722538088,1679.93639458872,0.149391393265,0.0253254397094444,0.454771387952433,43.9671771391456,17.9570974154829,17.930311073952684,0.14939139326549,0.7959998068438487,19.463293031872738,751635591696629.8,9.775392883161317,14.40858076846394,1106964028116955.8
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,-0.3194951657374607,34610D,263.21686,1.6552925,8.828033,160.54239799996532,66390.4236085376,0.2977338124847308,1.022338551989845,61.34031311939069,81773.50429064016,1920.293521739397,2023-08-05 22:07:00,0.0009421722111843,0.5940463497616392,0.3441930367018972,0.5111692759949225,0.8112902387702859,0.0162824612061006,0.0004032030552365,8.684974399019682e-05,3.0123285721251925e-05,1542531151550302.0,193.7740491441552,75.8779673286863,0.0736083757432688,0.0015022117498626,0.0012268062623878,0.9987712687365432,0.0247326016589038,0.0053273904906975,0.0018477717783264,9.461934383250982e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4936169737420747,40.88675214532008,16.28246120610061,30.123285721251925,1542531151550302.0,25.8087345446683,825.902967741022,1669.96615884406,0.0942172211184,0.0251052230619876,0.434041108214974,40.8865738313096,17.2888767864471,17.272603019866967,0.09421722111843,0.7763841238475871,19.19798006989676,694627873026407.4,8.888180267737315,13.444931057564904,1040315798010361.6
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,-0.3198272954311537,34610D,259.16763,3.751808,8.0876045,168.40066828034853,66329.08329541821,0.3023858490989973,1.026115983401903,61.566959004114175,79468.23427652167,1917.8835887464827,2023-08-05 22:08:00,0.0006740147137245,0.5502644086780273,0.3285581693873176,0.5130579917009515,0.8335431527169579,0.0163429463298719,0.0004142084647403,8.959045633750308e-05,3.29418363738426e-05,1500186487239972.2,194.49002349399663,76.15832828808924,0.073880350804937,0.0015077622613252,0.0012313391800822,1.0061855066976657,0.0255015555678238,0.0055158119524909,0.0020281286895486,9.236191995842942e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.521807911005989,39.73411713826084,16.342946329871967,32.941836373842605,1500186487239972.2,25.4407673327876,827.270092867944,1676.78654281371,0.0674014713725,0.0252906041190407,0.430081428308702,39.7332876813997,17.0055814516864,16.994127159933697,0.0674014713724499,0.7819689604988515,19.274941509282453,694432117546694.9,8.92790197927641,12.461669219435317,972869311024119.6
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,-0.3201118416440324,34610D,254.96188,4.3873134,7.374692,175.6772051183216,66267.5163364141,0.306746426031856,1.006487095950023,60.38922575700138,75796.95642558785,1839.233908165177,2023-08-05 22:09:00,0.0004800183238349,0.5091327576770084,0.3202390259679139,0.5032435479750115,0.8352026849192449,0.0162118707861839,0.000424801496787,9.19096217939792e-05,3.45268808112267e-05,1476373477331389.2,190.76956416636733,74.70147226141071,0.0724670709084016,0.0014789198144571,0.00120778451514,0.979022324850197,0.0256534334913874,0.0055503508997572,0.0020850515999942,8.915705122421442e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5488263944792321,37.898478212793925,16.211870786183933,34.526880811226704,1476373477331389.2,24.67642615315,825.002802020686,1674.73731824429,0.0480018323835,0.0252789404594012,0.417285897051772,37.8983939759146,16.5072542388375,16.499334256063513,0.04800183238349,0.7727256468068044,19.067958022586826,664869709348135.9,8.480613601890541,11.508229044806322,907257989689036.8
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,-0.320351209121036,34610D,250.90852,3.8525004,6.4766,182.21776214730045,66207.1271106571,0.311490518053425,0.9495886018238132,56.9753161094288,70011.45018427524,1635.0232763824429,2023-08-05 22:10:00,0.0002372931665071,0.4720044144697906,0.2167153739616148,0.4747943009119066,0.8042587063835561,0.0158208725314184,0.0004352724243447,9.363268191267948e-05,3.385599555965684e-05,1486452562034857.5,179.98502358968557,70.47846602736342,0.0683703793313145,0.0013953138639043,0.0011395063221885,0.9013992136045442,0.0247997839707587,0.0053347516501485,0.0019289560492108,8.469110460360632e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5738391986740035,35.00572509213762,15.820872531418434,33.85599555965684,1486452562034857.5,23.3379252372369,817.359021226215,1657.62571069156,0.0237293166507,0.0249069298065983,0.391115184418475,35.0057197001459,15.7030668755834,15.699341529119875,0.02372931665071,0.7422064645068839,18.48209193815348,593403404431860.0,7.360606375743321,10.623577715246984,846142738823013.9
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,-0.3205422100072118,34610D,247.26578,2.9068017,6.588653,187.8867423900066,66150.15179454767,0.3160296311889896,0.8721860089968106,52.33116053980864,63273.26445733693,1456.4151289277197,2023-08-05 22:11:00,9.77675759377628e-05,0.4408194845354482,0.1196713432144078,0.4360930044984053,0.7520985818403544,0.0152308647040195,0.0004447137752068,9.468721207997748e-05,3.147837621128784e-05,1522172868523545.2,165.31413614525547,64.73364558774328,0.0627973926477703,0.0012815794417912,0.0010466232107961,0.7970488259861518,0.0232723879646134,0.0049550916964242,0.0016472999590453,7.965707275204667e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5960344394587963,31.636632228668468,15.230864704019544,31.47837621128784,1522172868523545.2,21.7131851704859,805.906984520674,1629.21888408432,0.00977675759378,0.0242672580043585,0.35798659905108,31.6373008745995,14.751835538518,14.750393428308389,0.0097767575937762,0.6981336881806851,17.65428227955401,501177733463122.3,5.936060983206098,9.87742809084326,794267406603274.0
