,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,0.1724720242888172,34610D,276.97778,-2.438152,4.0086255,115.61686911869604,67815.4314383453,0.263320190263868,1.359541536830756,81.57249220984536,133547.23309704853,2597.036443480348,2023-11-06 08:02:00,0.0055725599110266,0.9156803740577508,0.9837992142278528,0.679770768415378,0.5856791239573969,0.0181215965720398,0.000875833383354,0.0001946296407453,0.0001341369914275,1886995480479202.5,257.6875028909015,100.90517286357873,0.0978869906518144,0.0019976936867717,0.0016314498441969,1.4782237952026822,0.0714439118407741,0.0158764248535053,0.0109418886882795,1.5392692413140317e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3465420529451772,66.77361654852427,18.121596572039863,134.13699142759435,1886995480479202.8,22.8715566378429,744.260791355062,1426.77706467896,0.557255991103,0.019925501183473,0.867522132637285,66.773930310895,43.5382841640562,43.29700898750507,0.55725599110266,0.7724253692323356,21.89712244717117,1336994292851801.2,46.68252076227678
1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,0.1728921517160124,34610D,271.883,-3.2284892,3.922025,137.34339973920345,67733.85894613546,0.2803388844900709,1.0532129569733408,63.19277741840045,92719.52515443352,1496.978553444714,2023-11-06 08:03:00,0.0042987801956661,0.8297478838491327,1.0420458596309872,0.5266064784866704,0.4715272856811202,0.0154004802610063,0.0009108937431174,0.0002024208318038,8.884533375419227e-05,1831833166701055.5,199.62598386472703,78.16946566656136,0.0758313329020805,0.0015475782224914,0.001263855548368,0.973199121270246,0.0575619055606341,0.0127915345690298,0.0056143834005921,1.1575862557098346e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4155028203384092,46.35976257721676,15.40048026100638,88.84533375419227,1831833166701055.5,18.1486963907745,705.129117544531,1340.78045525137,0.429878019567,0.0182068977821356,0.651403244285662,46.3595546437145,35.777827287239,35.62468459860964,0.42987801956661,0.6299370234375073,17.27296453610528,1028755695397662.1,31.75306501059089
2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,0.1726363606547762,34610D,269.76083,-3.8618634,2.7357926,157.1709144337348,67670.66616871706,0.2904966528063293,1.0491638506851402,62.94983104110841,83635.70638396183,1501.3910994416542,2023-11-06 08:04:00,0.00383268514312,0.7833368200305779,1.0477664360203152,0.5245819253425701,0.4883106711107555,0.0157024384717823,0.0009413146480707,0.0002091810329046,8.867193143156789e-05,1736880097813692.8,198.85851625886147,77.86894099785111,0.07553979724933,0.0015416285152924,0.0012589966208221,0.9884658487321016,0.0592555980525734,0.0131679106783496,0.0055818831017059,1.093363086960358e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4773533291023007,41.81785319198092,15.702438471782385,88.6719314315679,1736880097813692.8,17.4995375235847,704.041526279347,1333.51808405721,0.383268514312,0.0179980713721976,0.622834034376296,41.8178220958319,34.6055986497761,34.473472683191474,0.38326851431199993,0.6263814847461017,17.142618594672864,959499512354413.0,29.49565576255524
3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,0.172189639286382,34610D,267.29932,-4.370934,2.2821069,171.28887264603668,67607.71633767594,0.3004178546454215,1.107842908730994,66.47057452385964,83801.97030739274,1645.4162407863723,2023-11-06 08:05:00,0.0032769570329425,0.7390320336720873,1.0424766515297292,0.553921454365497,0.5326233954590834,0.0167237777341192,0.0009691441329851,0.0002153653628855,9.685104822141347e-05,1599179503672640.0,209.98054492087255,82.22410068601438,0.0797646894286315,0.0016278508046659,0.0013294114904771,1.1116391141962378,0.0644195673159479,0.0143154594035439,0.0064377448185153,1.0629838037590109e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5226216794068254,41.90098515369637,16.723777734119246,96.85104822141348,1599179503672640.0,17.7624477497093,712.729111881767,1357.76819449153,0.327695703294,0.0185216386691717,0.644472029470148,41.9005138144436,34.795626941089,34.68197559723929,0.32769570329425,0.6554058063577538,18.16783484442796,987022913726654.5,31.308186439887837
4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,0.1716676900067026,34610D,264.53876,-4.1518216,3.0951467,183.8347600186433,67541.24576315208,0.3074992777157018,1.1016532441610905,66.09919464966542,79476.88613969208,1648.6011101346533,2023-11-06 08:06:00,0.0027146714324122,0.6929154882889377,1.0293390950919077,0.5508266220805452,0.5479302721972008,0.0170073499996212,0.0010001217749564,0.0002222492833236,9.623437510344376e-05,1486464105798123.5,208.80735589829305,81.76470378163613,0.0793190335795984,0.0016187557873387,0.0013219838929933,1.12417213809995,0.0661072438762157,0.014690498639159,0.0063610146919514,9.825408026889102e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5638196300826205,39.73844306984604,17.007349999621216,96.23437510344374,1486464105798123.5,17.3127937802634,713.370643115978,1360.71902820832,0.271467143241,0.0185874606340394,0.629659211535823,39.7385114906067,33.8754832590053,33.783771419852684,0.27146714324122,0.6575980695491724,18.27792104697771,957868557006469.5,30.450866779392705
5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,0.1711446175586174,34610D,261.7963,-3.1532502,2.9799197,193.0454446017595,67475.14656850242,0.3121898012606277,1.0638859756211776,63.833158537270656,74205.089899038,1651.4856469117328,2023-11-06 08:07:00,0.0021983538901425,0.649157329138443,0.9962065903692868,0.5319429878105888,0.546843177732595,0.0168752697148918,0.0010327961059014,0.0002295102457558,9.103791909066018e-05,1385071183662075.8,201.648947819238,78.96161711060381,0.0765997902447247,0.0015632610254025,0.0012766631707454,1.0772017670698952,0.0659266375646809,0.0146503639032624,0.0058112379222173,8.84134684521064e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5951617654271782,37.102544949519,16.875269714891875,91.03791909066015,1385071183662075.8,16.5735484923448,710.565510045158,1355.43729573535,0.219835389014,0.0184857006259308,0.600506316630149,37.102573178477,32.4849097571011,32.41365307676606,0.21983538901425,0.6480474176477946,17.974697772051236,907844181031288.2,28.578885346630383
6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,0.1706204234040914,34610D,258.9159,-1.1404039,3.4281163,198.00523613295945,67411.31340996515,0.3144756664787443,1.002306820061655,60.1384092036993,68657.89983716834,1653.440263031467,2023-11-06 08:08:00,0.0017623095226023,0.6076641582646767,0.9708172940198114,0.5011534100308275,0.5301001658555125,0.0163578443625107,0.0010651699758784,0.0002367044390841,8.24313854206538e-05,1286970763797080.8,189.97723467448608,74.39121218497604,0.0721660910444391,0.0014727773682538,0.0012027681840739,0.9837347379630992,0.0640576278808751,0.0142350284179722,0.0049572923876551,7.739637442642627e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.613839088001898,34.32894991858417,16.357844362510786,82.4313854206538,1286970763797080.8,15.6127880689353,704.520165487664,1345.08369976951,0.17623095226,0.0183124206176863,0.563319713394766,34.32861436401,30.7616194033195,30.707503277877557,0.17623095226023,0.6279390225826336,17.272416731813504,855785573200706.6,26.35437012856055
7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,0.1700951090090127,34610D,255.86093,-0.008096609,3.6330929,198.68749087929112,67351.17500076145,0.3172416832141135,0.980776101884642,58.84656611307853,67541.24368661833,1654.1698622791737,2023-11-06 08:09:00,0.0011155940173246,0.5683451722472721,0.7632871932191069,0.4903880509423211,0.5308966150778653,0.0163400996353341,0.0010965810566734,0.0002436846792607,7.904598816411253e-05,1162754287666105.2,185.89630235121507,72.79320228187815,0.0706158793356942,0.001441140394606,0.0011769313222615,0.9615587534849804,0.0645300296498825,0.0143400065888628,0.004651584968473,6.842409706240899e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6196204937300878,33.770621843309165,16.340099635334134,79.04598816411253,1162754287666105.2,15.1307613502826,703.99681037847,1352.72368371918,0.111559401732,0.018556046836634,0.551668442364135,33.7701355299987,29.729847484272,29.696718003333306,0.11155940173246,0.6262359749209551,17.276240809881383,851272304876294.2,26.164304077460052
8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,0.1695686758431549,34610D,252.58861,1.1918296,4.1902313,199.27881166745175,67292.32843464837,0.3194806273775482,0.954402675722789,57.26416054336734,65992.48923029687,1652.968849876538,2023-11-06 08:10:00,0.0007239369346378,0.5311121215722205,0.6320067245789077,0.4772013378613945,0.527215563916345,0.0161574019533264,0.0011261790474891,0.0002502620105531,7.508880631129776e-05,1051973839027272.0,180.8974831564974,70.8357665921454,0.0687169926520408,0.0014023876051436,0.0011452832108673,0.9252400594190036,0.0644896977759963,0.0143310439502214,0.0042998974596199,6.024039880548017e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6254771897717658,32.996244615148434,16.157401953326463,75.08880631129776,1051973839027272.0,14.6186865474696,702.231186762884,1355.74204293498,0.0723936934638,0.0186916462694356,0.536142589852322,32.9967207852335,28.6835403433145,28.66279029077323,0.07239369346378,0.6204999691162093,17.073169337909544,838853479885554.0,25.611031456792535
9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,0.1690411253802559,34610D,248.94203,2.2610414,5.7539635,199.3607684395729,67235.06427410501,0.321571667634625,0.947285198254497,56.83711189526982,65901.95349502591,1648.4320589156089,2023-11-06 08:11:00,0.0005768625622249,0.4958792701339632,0.6717739404811128,0.4736425991272485,0.5309758696037006,0.0161132858162943,0.0011512582400699,0.0002558351644599,7.3535830459947e-05,942669142695073.8,179.54843647715737,70.30750741444878,0.0682045342743237,0.0013919292709045,0.0011367422379053,0.9158326289411874,0.0654341934112049,0.0145409318691566,0.0041795642241635,5.357859154357798e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6303006760415565,32.950976747512954,16.113285816294372,73.53583045994701,942669142695073.8,14.3352467607269,702.229627316435,1362.66357478794,0.0576862562225,0.0189083726468518,0.530656545543797,32.9507063236925,28.0646333481348,28.048453245529142,0.05768625622249001,0.6204949382653545,17.02054039721338,840869425126132.5,25.672428020678844
