Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.7712224601322026,34610D,275.7814,10.653723,-4.202705,162.2407677600595,73616.68434015602,0.2803155616188609,1.1074404369566888,66.44642621740132,111321.5665753414,2738.10990067777,2023-02-06 03:01:00,0.0065429748911861,0.6225043576468452,0.8645709613686444,0.5537202184783444,0.7073386383731212,0.0154062030448428,0.0012798856653667,0.0002844190367481,0.0001030827550514,1056688595361269.2,209.9042604207708,82.19422923092544,0.0797357114608815,0.001627259417569,0.001328928524348,1.023687133909455,0.0850438284305032,0.0188986285401118,0.0068494806778116,7.021318078644202e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4873429635754644,55.660783287670704,15.406203044842863,103.08275505143506,1056688595361269.2,19.9769469931958,792.619787765409,1559.32172667018,0.654297489119,0.0229929616402315,0.832400823375656,55.6603759089596,36.2024186531576,35.96708690661849,0.65429748911861,1.0,26.50155054659789,1116116493275174.4,70.2740014284369
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.7710208750914616,34610D,271.98062,12.88418,-6.2638745,172.4874976124096,73550.23791393862,0.2738187899948301,1.044710197356089,62.68261184136534,115479.29240509868,3125.2628258583054,2023-02-06 03:02:00,0.0054317410615875,0.5609564736871223,0.8829594828317089,0.5223550986780445,0.7073386383731212,0.0152669008400779,0.0013595636463653,0.0003021252547478,9.448712806074498e-05,930966278646469.8,198.0143708068731,77.53839084776894,0.0752191342096384,0.0015350843716252,0.0012536522368273,0.956969219379219,0.0852210003187485,0.018938000070833,0.005922699972237,5.835539788179703e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5217300658129955,57.73964620254934,15.266900840077923,94.487128060745,930966278646469.8,20.5285747111863,812.316189278397,1612.43874533418,0.543174106159,0.0242164847260451,0.884732060765586,57.7396544930673,36.5342893807393,36.33691665847399,0.5431741061587501,1.0,30.488838397718382,1051693118955884.9,66.21771489722238
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.7708142557553138,34610D,267.40515,13.373871,-5.0450635,182.27296921307075,73487.55530209726,0.2989916755424062,0.9803392809677198,58.82035685806319,86209.07466768852,1819.804994371937,2023-02-06 03:03:00,0.0036157075167525,0.4971884686406126,0.7668215568446131,0.4901696404838599,0.7073386383731213,0.015281481224727,0.0014539208207222,0.000323093515716,8.59784370326283e-05,801816874740753.1,185.8135073146216,72.76078143342417,0.0705844282296758,0.0014404985352995,0.0011764071371612,0.8988621789582355,0.085520141518252,0.0190044758929448,0.0050572823483577,4.7163154707068056e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5560253282335649,43.104537333844256,15.281481224727012,85.97843703262829,801816874740753.1,16.3343511861086,776.171901521103,1538.36447777376,0.361570751675,0.0226777604494766,0.677494363753827,43.1044457466285,29.87483553604,29.76720602546102,0.36157075167525,0.9231147273820921,24.192669439392837,1299587285902947.8,60.43625912678588
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.7705844861891551,34610D,263.8185,12.31933,-2.972211,192.424376933814,73428.7349452392,0.3086604693771824,0.9532252360826216,57.1935141649573,77856.8889975954,1700.6210001373302,2023-02-06 03:04:00,0.0026700284413178,0.4629524664715891,0.720724085443584,0.4766126180413108,0.7073386383731212,0.015340625283604,0.0014955201137012,0.0003323378030447,8.256551754819826e-05,744759462433641.6,180.6743112471001,70.74837702205218,0.0686322169979487,0.001400657489754,0.0011438702832991,0.8773842694571118,0.0855340508069504,0.0190075668459889,0.0047222120974299,4.259541086418446e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5909689369099991,38.928444498797695,15.340625283604076,82.56551754819826,744759462433641.6,15.2370872739215,767.244820399241,1520.96010880358,0.267002844132,0.0223224984702891,0.626225244038848,38.9280097688045,28.0535462852576,27.978841981412096,0.26700284413178,0.8781071829185962,22.9674267000091,1447048160574184.2,57.72141253140819
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.7707153613811495,34610D,260.54376,11.7005625,-1.7012408,198.92219306613805,73371.54143107423,0.3026853043736229,0.9289319867748016,55.73591920648809,81025.58807929182,1874.5206081616432,2023-02-06 03:05:00,0.0019054482261947,0.4327152378881695,0.6443785707359995,0.4644659933874007,0.7073386383731213,0.0153511940884591,0.0015374891850869,0.0003416642633526,7.946089327598995e-05,688558787124923.5,176.06976877329586,68.94533205842578,0.0668831030477857,0.0013649612866895,0.0011147183841297,0.8556129134374756,0.0856933730008556,0.0190429717779679,0.0044288259277059,3.837745692811217e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6147522279927636,40.51279403964591,15.35119408845913,79.46089327598995,688558787124923.5,15.6576432134347,778.238327969256,1555.19166813983,0.190544822619,0.0231430286016858,0.659123125463523,40.5129183454302,28.4804178747595,28.4262531211724,0.19054482261947,0.9334867009587294,24.941311877269797,1221233288279326.5,58.963285692354866
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.7712663087218934,34610D,257.06372,11.477596,-0.9754995,206.17512003334969,73315.80551186774,0.3024409585701832,0.9005439789703622,54.032638738221735,78339.9058371027,1729.3571810788176,2023-02-06 03:06:00,0.0012944734985126,0.4012788685142464,0.5588054513098808,0.4502719894851811,0.7073386383731213,0.0152796707693241,0.0015883691147238,0.000352970914383,7.59706759436723e-05,631879453814727.4,170.68910577404245,66.83837411918029,0.064839166485866,0.0013232482956299,0.0010806527747644,0.8256009307178568,0.0858237745588211,0.0190719499019602,0.0041048960879629,3.4142114254076028e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6414651588177998,39.16995291855135,15.279670769324122,75.97067594367229,631879453814727.4,15.2444246748027,779.127214442959,1562.93526881276,0.129447349851,0.0233634829177857,0.646210317021889,39.1703789339236,27.6589889998787,27.623231458811997,0.12944734985126,0.9380431413198429,25.146639719822975,1176693007130531.2,57.77336299407286
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.7717910195957159,34610D,253.72362,12.24984,-0.77414685,214.2471808835882,73261.77287312952,0.2946321176022044,0.8751941538345275,52.51164923007165,79074.58844844626,2022.1273598370533,2023-02-06 03:07:00,0.000847249141077,0.3739586563801814,0.467041257819569,0.4375970769172637,0.707338638373121,0.0151900278506694,0.0016347182661265,0.0003632707258059,7.298221355037127e-05,586700353368669.5,165.8842999177963,64.95691009759864,0.0630139790760859,0.0012859995729813,0.0010502329846014,0.7976534142893743,0.0858417521808303,0.0190759449290734,0.0038324163979912,3.0808603159254656e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6709526784383653,39.53729422422313,15.190027850669468,72.98221355037127,586700353368669.5,15.3761465587675,787.70445471093,1589.3406470086,0.0847249141077,0.0240042438872165,0.663715916527399,39.5375795470451,27.6499405540894,27.6265339968896,0.0847249141077,0.9840338624785895,26.600398847232313,982763989316550.1,57.795728517716775
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.7723121685985996,34610D,249.65881,12.007068,-0.45478413,219.6318003559151,73209.26122389945,0.3027829302005606,0.850676574380387,51.04059446282322,71517.52094213082,1780.0636227655878,2023-02-06 03:08:00,0.0004636947326445,0.3439455476608665,0.3488852666589122,0.4253382871901935,0.7073386383731212,0.0150579663634359,0.0016879410754606,0.000375098016769,6.995891336434288e-05,529116188520420.9,161.23723790805855,63.13721535051233,0.0612487133553878,0.0012499737419466,0.0010208118892564,0.7685675545909685,0.086153515909731,0.019145225757718,0.0035707445260892,2.700640480198552e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6933922361540039,35.758760471065415,15.057966363435972,69.95891336434289,529116188520420.8,14.1579472796156,775.792936672505,1569.34709523193,0.0463694732645,0.0236513664477636,0.606534694710047,35.7589640538043,25.6448055992722,25.632919749402102,0.04636947326445,0.9211803233111252,24.557196249835275,1202664885540818.8,55.54444025783978
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.772833411940699,34610D,245.46204,11.448454,-0.20785995,222.9290681899257,73158.22062943663,0.3022879486376869,0.8379637050125825,50.27782230075496,67743.6147631629,1562.8286229107057,2023-02-06 03:09:00,0.0002951364119875,0.319132970959831,0.3140033566559261,0.4189818525062913,0.707338638373121,0.0149527547912441,0.0017227777505789,0.0003828395001286,6.820533120638133e-05,478621006062616.06,158.8276406480849,62.19366618603389,0.0603333867609059,0.0012312936073654,0.001005556446015,0.7517919483009371,0.0866175136073049,0.0192483363571788,0.0034292155223585,2.406402189222477e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7097930687330692,33.87180738158145,14.952754791244178,68.20533120638133,478621006062616.06,13.4727291527362,769.632189760207,1564.83463933928,0.0295136411988,0.0236664348721107,0.578582893252079,33.8721340053212,24.4474039448121,24.440190754604497,0.02951364119875,0.8900493098768187,23.479936730501677,1329469510883246.8,55.160159100489835
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.7733567663106826,34610D,241.56502,11.252009,0.17934483,226.5632958050004,73107.94280713587,0.3067197253769187,0.8287907105888979,49.72744263533387,63116.69658792875,1346.766639836382,2023-02-06 03:10:00,0.0001856630337762,0.2985023293677357,0.2768363435566872,0.4143953552944489,0.7073386383731212,0.014869292901985,0.0017494345698022,0.0003887632377338,6.692032303472792e-05,438547442254649.06,157.0889912850197,61.512846539908,0.0596729311624006,0.0012178149216816,0.0009945488527066,0.739411909811441,0.086994907214113,0.0193322016031362,0.0033277765248474,2.1807842777590456e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7271595973503288,31.55834829396437,14.869292901985096,66.92032303472791,438547442254649.06,12.6964524761729,759.728838829921,1549.56672174912,0.0185663033776,0.0234256329463104,0.542825101906233,31.5581806036514,23.1722704419703,23.16796900655811,0.01856630337762,0.841095448037442,21.933837923985962,1567327268795391.8,54.56780130763001
