Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,1,3c49c8,EWG1VT,51.27375198622881,6.7395782470703125,79.73888882,480.06,0.2402699279292597,34610D,272.7953,-2.894717,-5.746326,77.94179358662083,68481.48486235116,0.2310049046969733,1.1416678162150673,68.50006897290403,145938.54833831548,1609.6636209199576,2023-02-06 09:01:00,0.0025271312825542,0.9568925477700024,0.6550356172300024,0.5708339081075336,0.6204627803488287,0.016851590037043,0.0002789757840909,5.767566148828098e-05,2.0186512959048057e-05,1311534492872335.0,216.39171788540384,84.73458531948229,0.0822000827674848,0.0016775527095405,0.001370001379458,1.1543350798405525,0.0191098604519968,0.0039507867900051,0.0013827775300172,8.984020322209766e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.2354014671453591,72.96927416915774,16.851590037043067,20.186512959048056,1311534492872335.0,33.2978685090546,785.376981153513,1464.35023689695,0.252713128255,0.0195156704259101,0.562584546276824,72.9694017691734,28.8273235814593,28.754656788769296,0.2527131282554199,0.6298148007958271,20.02819601982903,899487234177014.1,9.739155960938737,1.1416678162150673
1,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,0.2414598092349048,34610D,271.83868,-4.7913623,-7.5114956,104.56642775805244,68412.98479337826,0.2588936708298254,1.018781297434329,61.12687784605975,108790.15198283811,1546.6431507650448,2023-02-06 09:02:00,0.0014047088917306,0.8997697737353945,0.3706069197834589,0.5093906487171646,0.5862352127592442,0.0163601584960571,0.0002936286555907,6.018024712571701e-05,1.817642445954726e-05,1216657803190417.5,193.0998071157028,75.61394789557592,0.0733522534152717,0.0014969847635769,0.0012225375569211,1.0000454099306602,0.0179486029623965,0.0036786306147993,0.0011110680776168,7.437049291607605e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3163689552884616,54.395075991419056,16.36015849605712,18.17642445954726,1216657803190417.5,28.5876318229734,765.974765858061,1420.63849422304,0.140470889173,0.0186314802373989,0.469284253968559,54.3956407943617,25.1877063973997,25.15237463310444,0.14047088917306,0.5682683998233448,18.40066052841341,652494514012588.8,6.337599482632852,0.97255521870603
2,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,0.2424806943843983,34610D,269.73026,-6.5551386,-9.034808,125.19838258704414,68351.85791553221,0.2685695667734227,1.4129847141108174,84.77908284664905,130729.92198821896,2603.6893264285786,2023-02-06 09:03:00,0.0015915416143754,0.8478145509278591,0.4721215898701125,0.7064923570554087,0.8452309987045249,0.0188614335797772,0.0003040789259332,6.591046150867132e-05,3.1681806105499914e-05,1519116627340447.0,267.8171227125643,104.87172548130488,0.1017348994159788,0.0020762224370607,0.0016955816569329,1.5990550400665,0.0257795324536158,0.0055878284767045,0.0026859544645496,1.2878931440301784e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3802691462231064,65.36496099410948,18.86143357977721,31.68180610549991,1519116627340447.0,34.945360041424,811.832947175014,1510.17108916516,0.159154161438,0.0202466406595903,0.602105881756224,65.3649514264308,29.7385572194181,29.691302276260437,0.15915416143754,0.7201017002064113,22.521438557185103,1040151394755879.0,12.618675231260278,1.1281407636308818
3,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,0.2435183065774802,34610D,267.3429,-8.342423,-14.442159,148.5578652421904,68267.07883268555,0.286365678446839,1.4001948975833038,84.01169385499823,116410.79749243509,2717.668458871292,2023-02-06 09:04:00,0.0005895268206882,0.7663932731338663,0.193758085975034,0.7000974487916519,0.9067465902144084,0.0200709431295589,0.0003273189640236,7.098831763639045e-05,3.531307632002749e-05,1464562022081557.8,265.3929408879394,103.92246529863282,0.1008140326259978,0.0020574292372652,0.0016802338770999,1.6861939295815858,0.0274986205984931,0.0059638488085498,0.0029667113568763,1.23040336230773e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4532298845280358,58.20539874621754,20.07094312955894,35.31307632002749,1464562022081557.8,33.6964811689453,818.945296871454,1517.66776147637,0.0589526820688,0.020272912444613,0.579890123511597,58.2053776056088,28.604184282643,28.58733128411912,0.05895268206882,0.7448204067894262,23.322737593584986,978904195914017.0,12.172901712195848,1.1045846803023074
4,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,0.2449109346994706,34610D,262.46542,-7.3156624,-16.809082,165.93085984184796,68183.06713883055,0.300537549581931,1.0859138916267943,65.15483349760765,84829.40570802375,1743.2404967292223,2023-02-06 09:05:00,0.0008054162314772,0.6887398399781723,0.364730548982054,0.5429569458133972,0.7377906541052864,0.0169530985448362,0.0003434843085582,7.291911141455435e-05,2.549869395602654e-05,1562270790358578.5,205.82411901894253,80.59652903654067,0.0781858001971291,0.0015956285754516,0.0013030966699521,1.1045763129573412,0.0223796629331509,0.0047510325630087,0.0016613631591113,1.017894932239891e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5109146252418029,42.41470285401188,16.95309854483626,25.49869395602654,1562270790358578.5,27.6349098431906,786.616977349231,1439.67648882545,0.0805416231477,0.0186651497018929,0.450940558807765,42.4145709792181,24.159493280787,24.140050492291827,0.08054162314772,0.6338959861930639,19.64387227079568,625601754491564.0,6.815359911353878,0.9411342031065102
5,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,0.2462309611433122,34610D,259.98685,-7.8736577,-17.852242,177.59461977832927,68117.91230533295,0.30820758311329,1.143613877352099,68.61683264112594,85599.72905466275,1952.0337316388204,2023-02-06 09:06:00,0.0014338923641244,0.642504077920173,0.7573420455327908,0.5718069386760495,0.8099998527203891,0.0171226190804806,0.0003573480993748,7.695386430633357e-05,3.020555775332784e-05,1541295132755613.5,216.7605743133168,84.8790219770728,0.0823401991693511,0.0016804122279459,0.0013723366528225,1.1748998878230883,0.0245200947294295,0.0052803304281956,0.0020726097011919,1.0575879017487392e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5494286742614611,42.79986452733137,17.12261908048062,30.20555775332784,1541295132755613.5,28.3336288893475,798.531333744359,1461.95427073884,0.143389236412,0.0190614475695612,0.467935775582822,42.7999554002548,24.5488058488306,24.51365590481192,0.14338923641244,0.6740280152487073,20.271956026216696,683216879263747.0,7.862528757449097,0.9658793916144878
6,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,0.2475760111743925,34610D,258.45465,-8.993049,-17.800386,187.5570567655744,68049.29547269183,0.3136964508221398,1.1706038678947144,70.23623207368286,84443.380123762,1897.7794982585165,2023-02-06 09:07:00,0.0016324419752243,0.5940463497616392,0.9171907239224472,0.5853019339473572,0.8833114909178366,0.0177169325215965,0.0003796268222299,8.233274695871784e-05,3.4941097568809e-05,1470150467099015.5,221.8762571207641,86.8822190751457,0.0842834784884194,0.0017200709895595,0.0014047246414736,1.2443705842206334,0.0266635575875361,0.0057827419226563,0.002454131037752,1.0325782939039971e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5819671243239523,42.221690061881006,17.716932521596533,34.941097568809,1470150467099015.5,28.2856958201086,810.052254776823,1485.89931449871,0.163244197522,0.0195164864232448,0.473908775180923,42.2219816113996,24.2824843008874,24.24290915837572,0.16324419752243,0.7139384143569283,20.95846983521439,717957560463592.6,8.653316701361014,0.9733936675703544
7,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,0.2489877542312653,34610D,257.8053,-8.461003,-21.191418,198.54919498152955,67979.05924061814,0.318028129519668,1.229041239120732,73.74247434724391,84943.12291467717,1918.6686382133428,2023-02-06 09:08:00,0.0015734583708936,0.5502644086780273,0.8694783317481344,0.614520619560366,1.0,0.0198209685021715,0.0004070666036938,8.828383484707826e-05,3.628235539e-05,1450000000000000.0,232.9524764629435,91.21944076754072,0.0884909692166927,0.0018059381472794,0.0014748494869448,1.4616472613089155,0.0300180985805116,0.0065102684264869,0.0026755506616046,1.0692658780350368e+17,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6168498209393041,42.47156145733858,19.82096850217156,36.28235539,1450000000000000.0,28.6291661673491,827.942562437123,1523.01342662338,0.157345837089,0.0202206707058761,0.490140219504236,42.4722659544275,24.2395629024215,24.20148287660128,0.1573458370893599,0.7768717132192737,22.48313252740542,772682597581548.2,9.89106560569386,0.9955816153827196
8,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,0.2503686423233298,34610D,256.53467,-11.507541,-25.111975,210.66915925134617,67905.3167662709,0.3245180069074312,1.1471960730573072,68.83176438343843,79319.71412565623,1852.0066293794184,2023-02-06 09:09:00,0.0009673798961734,0.5091327576770084,0.5566459219886785,0.5735980365286536,1.0,0.0194293788317742,0.000433510491626,9.401893523050709e-05,3.628235539e-05,1450000000000000.0,217.439543687282,85.14489254231334,0.0825981172601261,0.0016856758624515,0.0013766352876687,1.3373584258652502,0.0298392920173546,0.006471489197368,0.0024973785374806,9.980605835598573e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6561227936808146,39.65985706282812,19.42937883177424,36.28235539,1450000000000000.0,27.6058340653,833.420107256425,1530.43049915908,0.0967379896173,0.0202975005618137,0.473238702860015,39.660669408335,23.3151220476049,23.29258926502009,0.09673798961734,0.7963710591162974,23.033178456538717,728724536021279.2,9.480247128156092,0.97211496284373
9,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,0.2517189723000185,34610D,252.84883,-14.658918,-26.955034,219.6098989521783,67836.48500188746,0.3298904886063387,1.1137878851460414,66.82727310876248,73707.87199835178,1646.4196383448077,2023-02-06 09:10:00,0.0005709043572451,0.4720044144697906,0.4319748343150964,0.5568939425730207,1.0,0.0192898799701254,0.0004464794819556,9.683162531611116e-05,3.628235539e-05,1450000000000000.0,211.10735575058067,82.6653368355392,0.0801927277305149,0.0016365862802145,0.0013365454621752,1.2890900769988236,0.0298370062781095,0.0064709934705651,0.0024246508726767,9.68995460077056e+16,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6889356243866273,36.85393599917589,19.289879970125497,36.28235539,1450000000000000.0,26.3804756455834,829.129535119629,1519.88612826202,0.0570904357245,0.0200658750937345,0.448841323776497,36.8536063329115,22.3683901987732,22.355627273753665,0.05709043572451,0.7811503351869075,22.4500435946893,677937772920420.8,8.709837425983702,0.9371946656694712
