Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,fuel_flow_corrected
0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.3635929484302999,34610D,282.1086,8.372519,8.489636,105.81867152657124,68741.21593837376,0.2574267744474537,1.212112635248004,72.72675811488024,127178.543389934,1888.680556756433,2023-05-04 23:01:00,0.0073690939192172,0.9447202900687772,0.89691252438622,0.606056317624002,0.7646219069960337,0.0158595509209096,0.0003157547717941,6.73997045422129e-05,2.348308532990017e-05,1467133549292485.5,229.74382888490663,89.96299978810687,0.0872721097378562,0.0017810634640378,0.0014545351622976,1.1534137236356234,0.0229638209118933,0.0049017620092559,0.0017078486665787,1.0669986676162032e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3142760887796848,63.589271694967,15.859550920909664,23.48308532990017,1467133549292485.5,26.5255165622277,775.030551918576,1446.72307323408,0.736909391922,0.0198437202625641,0.625748136452648,63.5886141804368,31.5338116125909,31.303135864439824,0.73690939192172,0.7103634008824824,16.526865374097085,1598700434589516.8,24.478377998091688,1.2055326238889874
1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.3643724767787966,34610D,279.43396,9.913417,9.016991,133.1910412986536,68668.48918025888,0.268174542127839,1.5144463277821154,90.86677966692692,143826.21647325673,3314.1345038440463,2023-05-04 23:02:00,0.0058613908601411,0.880809851588033,0.8191523702043279,0.7572231638910577,1.0,0.0203334883691203,0.0003286448773788,7.127587921626193e-05,3.628235539e-05,1450000000000000.0,287.04815696782214,112.40220644798862,0.1090401356003123,0.0022253088898022,0.0018173355933385,1.8476386074968805,0.0298629016614506,0.0064766096123105,0.0032968607930202,1.3175683051704403e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3974592684106399,71.91310823662836,20.33348836912036,36.28235539,1450000000000000.0,31.0128889442654,816.151994059223,1542.02645678597,0.586139086014,0.0218219316912023,0.776678023666975,71.9124263899044,35.5916256478842,35.38422487560516,0.58613908601411,0.8756080927642745,20.38486515228911,1842739828303172.0,32.780906760309925,1.3340946434720822
2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.3659890637599925,34610D,273.31018,8.367208,10.552266,155.0601514558611,68577.62240059196,0.2753140945456345,1.4364741771183651,86.1884506271019,139400.44366799586,3247.370477509979,2023-05-04 23:03:00,0.0041985443552001,0.7774093610102212,0.8474156263767534,0.7182370885591826,1.0,0.0204245789635561,0.0003469658228202,7.524929120071458e-05,3.628235539e-05,1450000000000000.0,272.2693155310149,106.61511342572506,0.1034261407525222,0.002110737566378,0.001723769012542,1.7603628155797997,0.0299044466894338,0.0064856198193772,0.0031271199961659,1.2497325340929776e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4678746458631865,69.70022183399793,20.424578963556108,36.28235539,1450000000000000.0,31.3675331592348,832.794927699829,1584.12492042455,0.41985443552,0.0227333131648238,0.806496752337913,69.7000095389117,35.4764282043076,35.328101602743466,0.4198544355200099,0.946004385429736,22.430476062003148,1617628819460053.2,35.170937213554566,1.3513875191070783
3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.3678972209401613,34610D,267.7816,7.078304,10.847583,183.5568829502863,68491.43394996486,0.3095800760541081,1.206628825090382,72.39772950542292,87771.8965404027,1325.433753830659,2023-05-04 23:04:00,0.0019691490379365,0.6860654157738573,0.5579448890025592,0.603314412545191,0.8974614231514596,0.0182064458344187,0.0003684417410803,7.990694772095654e-05,3.180846586128843e-05,1517213746923675.5,228.70442750763092,89.55599139820815,0.0868772754065075,0.0017730056205409,0.0014479545901084,1.3181053407753818,0.026674345509244,0.0057850815867057,0.002302860707408,1.0984283045168944e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.559548217376325,43.88594827020135,18.20644583441874,31.808465861288425,1517213746923675.5,23.5927067032905,780.528584261661,1446.14094634805,0.196914903794,0.0195618678008802,0.54986793129107,43.8851033544916,28.1091732593309,28.05393088831184,0.19691490379365,0.7313488614000666,17.98522327280934,1274111862798908.5,19.76633173196425,1.115011522512951
4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.3700951803263946,34610D,264.85867,6.256384,10.67458,204.8620219130215,68419.03622045944,0.3147863166938741,1.3095144951532989,78.57086970919792,111007.78259701468,2745.30006527785,2023-05-04 23:05:00,0.001597424998791,0.6514159769489202,0.5536667997043129,0.6547572475766493,1.0,0.0206519718226695,0.0003746249025749,8.124794008748422e-05,3.628235539e-05,1450000000000000.0,248.2053774113562,97.19216583027784,0.0942850436510375,0.0019241845643068,0.0015714173941839,1.6226433873169952,0.029434604410039,0.0063837213147544,0.0028507362180905,1.13927761078337e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6279305088726904,55.50389129850734,20.65197182266954,36.28235539,1450000000000000.0,29.0889880592506,829.694531464017,1565.39027390995,0.159742499879,0.0221259276082632,0.733662418952882,55.5035663377093,33.1584931462437,33.10560941815893,0.1597424998791,0.932923644058026,22.71605789761184,1439421672949984.2,30.19904866111945,1.3044360553162513
5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.3724702415977345,34610D,258.63763,4.2012696,9.434987,225.1682373644481,68340.46535075024,0.3298374256585502,1.150422308402506,69.02533850415037,72832.60368469042,1469.0327850764097,2023-05-04 23:06:00,0.0010083623989305,0.584016359568902,0.5476855211301209,0.575211154201253,0.9121703567475428,0.0184368861152816,0.0003871813665874,8.39711622459319e-05,3.304238677498312e-05,1498675862274389.0,218.051044334611,85.38434372963401,0.0828304062049804,0.0016904164531628,0.001380506770083,1.2726123050697855,0.0267253248911999,0.0057961378986123,0.0022807619321282,1.0344660870148914e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6984229073340797,36.416301842345206,18.43688611528165,33.04238677498312,1498675862274389.0,22.2939153997894,778.298614581055,1430.60796464046,0.100836239893,0.0190998934065178,0.510548961637072,36.4163048141345,26.7304613052368,26.703534465163585,0.10083623989305,0.7227754089313136,17.883418221331834,1126852303189528.5,17.39053824317778,1.0612931589643757
6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.3749181230954166,34610D,255.29674,4.1691537,9.662703,243.18708296248732,68271.4400122461,0.334985125898364,1.2424868570060954,74.54921142036572,81328.79091267823,1962.1088815254493,2023-05-04 23:07:00,0.0006797835161304,0.5502644086780273,0.4748812628326972,0.6212434285030477,1.0,0.0207295850657168,0.0003941411543804,8.548058785468775e-05,3.628235539e-05,1450000000000000.0,235.5009588769353,92.2173745269924,0.0894590537044388,0.0018256949735599,0.0014909842284073,1.545374219720579,0.0293829122473742,0.0063725104163162,0.0027048209827979,1.080963565595303e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.759232966657773,40.66439545633912,20.729585065716822,36.28235538999999,1450000000000000.0,24.6571781211983,800.591477770596,1486.28901367446,0.067978351613,0.0202912178404574,0.587344766671659,40.6642291197876,28.9457622154442,28.92609873034136,0.06797835161304,0.8115816458022586,19.850714584166237,1322594747132262.8,21.39085883513736,1.1618841937365023
7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.3775200894019734,34610D,250.56657,4.9811893,10.4576645,257.8862770864108,68196.89080082573,0.3387734315342353,1.1723488678698253,70.34093207218952,72829.31872928447,1534.873563183614,2023-05-04 23:08:00,0.0005278195573453,0.5075617624400697,0.5359997930778607,0.5861744339349126,0.9814966004453698,0.019894151986649,0.0004023768599116,8.726673208849921e-05,3.628235539e-05,1450000000000000.0,222.20700441604663,87.01173297329844,0.0844091184866274,0.0017226350711556,0.0014068186414437,1.3993731935266946,0.0283035633704649,0.006138423273999,0.002552134695907,1.019943515046748e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8126880717391646,36.41465936464223,19.89415198664905,36.28235538999999,1450000000000000.0,23.23546895971,791.778476671624,1463.05653012898,0.0527819557345,0.0197720126483328,0.544088213543354,36.4146036422428,27.5180996098155,27.503582680979417,0.05278195573453,0.7755230420757325,19.03976593841692,1202363984973173.5,19.114123156634072,1.1074067247181223
8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.3802126357939449,34610D,246.73557,5.7831197,10.77305,269.9271538008863,68126.54986875353,0.3413189122320542,1.2066509231515354,72.39905538909213,74217.67530545502,1628.4173643353492,2023-05-04 23:09:00,0.0004577763783948,0.4759628928252322,0.638236013120967,0.6033254615757677,1.0,0.020451991646157,0.0004083434701873,8.856075923637678e-05,3.628235539e-05,1450000000000000.0,228.708615974142,89.55763151630697,0.0868788664669105,0.0017730380911614,0.0014479811077818,1.480704876007373,0.0295636815158644,0.0064117153132544,0.0026268082575273,1.0497863031418358e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8572113183783123,37.10883765272751,20.45199164615704,36.28235539,1450000000000000.0,23.780328237555,798.497799739452,1482.82092739521,0.0457776378395,0.0202308943270517,0.565536612504404,37.1091755966605,27.9541083731626,27.941317498030774,0.04577763783948,0.8027639446233565,19.59206424525609,1265491101426436.0,20.38523925670657,1.1351224692836812
9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.3830048598817023,34610D,242.64163,6.643852,11.136968,280.16523585813377,68054.15081336444,0.3421526507644692,1.1911721870603569,71.47033122362141,75266.84216848321,1695.9140932771966,2023-05-04 23:10:00,0.0003868474953904,0.4440953957525199,0.7664551306640582,0.5955860935301784,1.0,0.0203217515484801,0.0004147105717797,8.994164418332089e-05,3.628235539e-05,1450000000000000.0,225.77477633542003,88.4087997236197,0.0857643974683456,0.0017502938258846,0.0014294066244724,1.4524023142140186,0.0296395019270378,0.006428159100579,0.0025931119572964,1.0363198027425106e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8971990255023848,37.6334210842416,20.32175154848016,36.28235539,1450000000000000.0,24.1209686305456,804.337076910975,1502.94688718571,0.038684749539,0.0207292568470339,0.583358045242066,37.6331258175785,28.141773221626,28.13089085695489,0.03868474953904,0.8268598177133217,20.075579352048585,1323308694963390.2,21.54597388795168,1.157098782128729
