Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.9239156670557054,34610D,278.79538,0.9229651,-7.299793,111.7572076859195,67626.39322122524,0.2631293715252322,1.0811230752498329,64.86738451498996,109786.3587854418,1840.827345064147,2023-02-06 08:01:00,0.0040589745389511,0.9395421408487008,0.6363131471023418,0.5405615376249164,0.4649432942903737,0.0136917109147153,0.0008717657937827,0.0001937257319517,9.324707009741624e-05,2095198456461635.5,204.91606768285328,80.24095464504259,0.0778408614179879,0.0015885890085303,0.0012973476902997,0.8881454765729248,0.0565491669523231,0.0125664815449606,0.0060486935509053,1.3591004391051037e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.333879656273006,54.893179392720896,13.691710914715337,93.24707009741624,2095198456461635.5,19.7512324817892,715.002473843596,1359.9712515227,0.405897453895,0.0185449981996806,0.716474370152698,54.8926878790262,38.6343725913674,38.47819059543562,0.40589745389511,0.6502187626623497,18.67180104865804,5092506605223479.0,83.20509231682468
1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.9240625350765368,34610D,275.28217,-0.21815863,-6.7831244,130.38218320302278,67561.52583671025,0.2676440836674221,1.5970436758267128,95.82262054960276,142018.5785210498,3391.3013755510538,2023-02-06 08:02:00,0.0032782885575022,0.8767312586169648,0.6352405465697222,0.7985218379133564,0.707338638373121,0.0195786227461607,0.0008971723346399,0.0001993716299199,0.0001773234840227,1647318992625302.0,302.7036583161952,118.53258161985865,0.1149871446595233,0.0023466764216229,0.001916452410992,1.8760749382891784,0.0859694041898046,0.0191043120421788,0.0169916009240412,1.578504227544882e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3920003298685406,71.0092892605249,19.5786227461607,177.32348402270486,1647318992625301.8,24.4981587147727,763.334264232777,1472.92264715952,0.32782885575,0.0208571568638295,0.956510023101946,71.0096349268578,45.86003880331,45.71018761827971,0.32782885575022,0.8586778545170651,25.644955240200165,2560782085842449.5,95.98837379262939
2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.9241825844405672,34610D,269.10855,2.3406644,-11.245137,149.392133060713,67465.70321616065,0.2832633669524843,1.5102558040971932,90.6153482458316,123507.3081420797,3030.016989527531,2023-02-06 08:03:00,0.0014872629380592,0.770051164429154,0.4223789533906469,0.7551279020485966,0.7060795136350663,0.0196525459184526,0.0009502607820775,0.0002111690626838,0.0001611755703188,1401766834650740.5,286.253885108582,112.0911857800937,0.1087384178949979,0.0022191513856122,0.0018123069649166,1.7808222923177814,0.086108211692312,0.0191351581538471,0.0146049804331632,1.2702158988133389e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4542774810600328,61.75365407103985,19.652545918452628,161.175570318852,1401766834650740.5,22.3804330277403,755.758249964635,1463.45199443514,0.148726293806,0.0207186176154741,0.871906657510263,61.7538483039706,42.0832448232001,42.02074892070085,0.14872629380592,0.8221560282537935,24.868190032889427,2823464505998723.0,89.44586507318058
3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.9242685004786412,34610D,263.86508,3.2382646,-14.593746,168.17292455239567,67375.08786791482,0.3022611238755335,1.1734170714697985,70.4050242881879,90961.59698808816,2220.8985616621094,2023-02-06 08:04:00,0.000931196385597,0.684065121293734,0.3698869830418075,0.5867085357348992,0.5800240085929083,0.0163372577400369,0.0010048309115048,0.0002232957581121,0.000104794964078,1340106344679684.5,222.4094717263856,87.09101504448844,0.0844860291458254,0.0017242046764454,0.0014081004857637,1.1502250279896866,0.0707451447300218,0.0157211432733381,0.007378091991193,9.43502197459279e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5164429347914475,45.48079849404407,16.33725774003694,104.79496407802448,1340106344679684.5,20.8073407420734,748.936520293777,1453.59034624458,0.117173759494,0.0205774978306634,0.80833880390533,55.5123189952851,39.2633187569448,39.2164825129226,0.117173759493965,0.7903525448825436,23.26975380629649,3098045525471877.0,84.85285874038848
4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.9243032520386362,34610D,259.61172,3.9523098,-17.028406,177.77741057905223,67304.68284362664,0.3048322033499677,1.332466051480909,79.94796308885454,98541.66138212068,2715.466114564806,2023-02-06 08:05:00,0.0008562122518201,0.6262153768428498,0.4560872686781583,0.6662330257404545,0.6813186857939199,0.0184237582030407,0.0010421831521627,0.0002315962560361,0.000130651971755,1115726315592926.0,252.55561539769147,98.89563034091309,0.0959375557066254,0.0019579093001352,0.001598959261777,1.4729419407746829,0.0833204201809324,0.018515648929096,0.0104453590153606,8.920004629628693e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5503913918852212,49.27083069106034,18.42375820304075,130.65197175507308,1115726315592926.0,19.2342484564065,742.114790622919,1443.72869805402,0.085621225182,0.0204363780458528,0.744770950300397,49.2707896865996,36.4433926906895,36.41221610514435,0.08562122518201,0.7594632107200437,22.452034301249785,3321983425557324.0,79.99261801311155
5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.9244748140444228,34610D,254.28299,5.0362287,-19.46439,187.47381897628708,67224.73488053778,0.3087407662579833,1.3103810033726615,78.62286020235969,93074.43272826848,2441.625359459798,2023-02-06 08:06:00,0.0005604340615321,0.5609564736871223,0.4393520159354124,0.6551905016863308,0.6969818015510977,0.018480255135183,0.0010888584174824,0.0002419685372183,0.0001272823421802,956658149973118.0,248.36961537925424,97.25647807031896,0.0943474322428316,0.0019254578008741,0.0015724572040471,1.452970515997435,0.0856091631378837,0.0190242584750852,0.0100073017954699,7.521519998678451e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5864610628852506,46.53721636413424,18.480255135183032,127.28234218029117,956658149973118.0,18.3360723919378,740.291686390014,1451.03335995813,0.0560434061532,0.0207172878146269,0.718206454861341,46.5367818599778,34.6670114972419,34.64759380552316,0.05604340615321,0.7513975849913325,22.05302031807527,3385127000824635.5,78.95236024240319
6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.9246372462964308,34610D,248.91716,5.059534,-21.283346,198.7729713505464,67146.11202033542,0.3109609702289126,1.2902671473394822,77.41602884036894,90443.34468589356,2481.97734948177,2023-02-06 08:07:00,0.0002951133765393,0.5070389705154055,0.3522715825762295,0.6451335736697411,0.7073386383731212,0.0185033614776354,0.001125047323719,0.000250010516382,0.0001243220227864,841901646778460.8,244.55723510672547,95.76362767553638,0.0928992346084427,0.001895902747111,0.0015483205768073,1.4324567657964011,0.0870966960598123,0.0193548213466249,0.0096245173015284,6.5176682167755416e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6284737023509465,45.22167234294678,18.503361477635497,124.32202278644496,841901646778460.8,17.9641078327451,741.649906748924,1464.78361322193,0.0295113376539,0.0211227014563668,0.713892809712141,45.2217393200919,33.7974198606572,33.78744873257708,0.02951133765393,0.7574065102487918,22.180012824662885,3331841171366465.5,79.57469773767457
7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.9247670571576204,34610D,242.73296,4.230938,-23.300219,208.79486543728223,67068.69599149506,0.3176483208578685,1.2539947044842763,75.23968226905657,82281.44500156824,2224.956178834726,2023-02-06 08:08:00,0.0001715660091262,0.4564361268941082,0.3460497112859012,0.6269973522421382,0.7012885992264262,0.0181901042848885,0.0011526282900589,0.0002561396200131,0.0001179349925029,742068222683619.0,237.6821562879497,93.071486966823,0.0902876187228678,0.0018426044637319,0.0015047936453811,1.3686176668360166,0.086723386318363,0.0192718636263028,0.0088733913643259,5.5832977296679016e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6685173254235268,41.14072250078412,18.19010428488852,117.93499250295554,742068222683619.0,16.7307254422026,731.283843908923,1449.86960635277,0.0171566009126,0.020916671457496,0.66221134731494,41.1409929564183,31.6594993931322,31.65406863090459,0.0171566009126199,0.7131823416056807,20.66477956625299,3848962380030991.0,77.79470368541311
8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.9248601300515144,34610D,237.13644,3.9859257,-26.895557,216.70682736774395,66993.45630922599,0.3194788598973397,1.2259878555952044,73.55927133571227,77953.41726285945,1949.2072759328864,2023-02-06 08:09:00,0.0001077892458808,0.4144216772350145,0.359033208876181,0.6129939277976022,0.6974509322544455,0.017933287285778,0.0011777011897593,0.000261711375502,0.0001130289738923,657539858374774.9,232.37373814951505,90.99281864227608,0.0882711256028547,0.0018014515429154,0.0014711854267142,1.3191595453958276,0.0866308413699008,0.0192512980822001,0.0083143289593465,4.836815285623588e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7019895813632732,38.97670863142973,17.933287285778064,113.02897389237832,657539858374774.9,16.0151483894458,726.233769631068,1446.42944426008,0.0107789245881,0.0209408524821501,0.635606358578544,38.9762322707139,30.3524586269986,30.349187310985258,0.01077892458808,0.6930015126915905,19.927355405257988,4089185521684817.5,76.98847363236493
9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.924917472453413,34610D,232.81061,2.7681837,-31.057308,225.6851601484091,66919.89703789029,0.3218389127393622,1.2050962565307066,72.3057753918424,74120.22769566337,1828.0929252380924,2023-02-06 08:10:00,5.928679279248195e-05,0.3801254249929331,0.2933259903855224,0.6025481282653533,0.7041488878203578,0.0178506174324652,0.0012103630696566,0.0002689695710348,0.0001103228892537,593034125508299.2,228.41394446283013,89.44224415970906,0.0867669304702108,0.0017707536830655,0.0014461155078368,1.2907027346775377,0.0875162402571714,0.0194480533904825,0.0079769820509632,4.287979227870076e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7378342380509655,37.06011384783169,17.850617432465235,110.32288925378494,593034125508299.2,15.4361137946406,723.721211385188,1446.43525941681,0.00592867927925,0.0210083042891011,0.614643093552681,37.0598443495053,29.2571492251068,29.25541476539355,0.0059286792792481,0.6832956774209629,19.49447099690183,4144506216191546.5,75.48688106388059
