,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.44874129019592,34610D,254.35884,23.209726,-5.482102,161.02033761075526,70805.94126774029,0.2988681729726675,1.102581988331075,66.1549192998645,88265.1548660134,1624.1507490818017,2023-02-06 01:00:00,0.0005919207811282,0.7305820758235784,0.600010276906903,0.5512909941655375,0.6259176409571893,0.0171664574585642,0.0002916200910303,6.0370552122360655e-05,2.2865883947511456e-05,1438001486677985.0,208.98339006827197,81.8336351739324,0.0793859031598374,0.0016201204726497,0.0013230983859972,1.1356456078358723,0.0192921035883325,0.003993809003743,0.0015126907072676,9.513087230426728e+16,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,20.17213314670408,1.500969681193586,0.5036334109765714,44.1325774330067,17.16645745856421,22.865883947511456,1438001486677985.0,29.2591120202961,785.723301551492,1404.21112155555,0.0591920781128,0.0222470336551024,0.449958284567104,44.1324973719413,20.2255406964741,20.21357586086114,7.484744546045337,0.6264852107393498,4.338400392044891,680457349819795.2,8.04118847378116,21.993143132672213,1446156114320840.8
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.4501178965169989,34610D,252.29367,25.302755,-4.2084217,174.4673654415231,70739.78634844042,0.3079607554463513,1.2044474026924412,72.26684416154647,91695.59456524186,1962.4463417522863,2023-02-06 01:01:00,0.0003603557180923,0.6833994069049528,0.4164904136489969,0.6022237013462206,0.7152862329442589,0.0179273602355277,0.0003038842536325,6.420728233006409e-05,2.753446446718349e-05,1581424462501522.2,228.2909607063253,89.394086227833,0.0867202129938557,0.0017698002651807,0.0014453368832309,1.2955537483687865,0.0219607560004124,0.0046400576661831,0.0019898288527215,1.142845551848549e+17,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,20.916208838740047,1.5611783874496494,0.5479213422950182,45.84779728262093,17.927360235527715,27.534464467183493,1581424462501522.2,30.7700088508236,802.361773075673,1440.93840441898,0.0360355718092,0.0231600806325382,0.485439980065473,45.8474605215269,20.9602025039354,20.952652095943428,7.487017816447865,0.6849620676525257,4.586060537578942,795258597283619.2,10.012833757008757,21.725986432015773,1404320615371858.0
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.4515015825349095,34610D,249.50983,25.290424,-2.9461634,186.11955970640608,70667.51950427887,0.312757998976606,1.3426503770550922,80.55902262330552,97310.29870438576,2323.2226234543373,2023-02-06 01:02:00,0.0002195755586825,0.6299442896063308,0.3070695646551536,0.6713251885275461,0.836848716025977,0.0188370834481104,0.0003183364736112,6.889570827444166e-05,3.628235539e-05,1450000000000000.0,254.48595246702212,99.65151098502892,0.0966708271479666,0.0019728740234278,0.0016111804524661,1.517497031653423,0.0256448751794757,0.0055501709215294,0.0029228710886898,1.16810582803793e+17,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,21.73804418396674,1.625580170601146,0.587767238361204,48.65514935219288,18.83708344811044,36.28235538999999,1450000000000000.0,32.547142821302,822.371200424224,1488.68784024352,0.0219575558683,0.0244035298316638,0.531206529133571,48.6551267694568,21.7676103743126,21.762831788364156,7.491482599343007,0.7621583846681518,4.9031785323361685,956987397549863.0,12.85347060369131,20.838779079631138,1351242138727600.8
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.4528837783417367,34610D,245.11743,25.606356,-1.9973599,197.97082768622823,70586.96048165557,0.3216962839896548,1.0877050444663403,65.26230266798044,76231.67216860756,1209.5946323960154,2023-02-06 01:03:00,0.0001941075046773,0.5712403748956332,0.3829173220617756,0.5438525222331703,0.70618535872149,0.0171150333762686,0.0003317147874809,6.99503766670762e-05,2.8248612655981744e-05,1570695414472991.5,206.1636141281502,80.72946840029181,0.0783147632015765,0.0015982604735015,0.0013052460533596,1.116966488374633,0.0216484708600238,0.0045651226537859,0.0018435695091052,1.0250719953854534e+17,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.88457928249079,1.4126778076254032,0.6307703741049036,38.11583608430378,17.115033376268673,28.248612655981745,1570695414472991.5,27.6012243505453,796.58662392959,1424.32560618405,0.0194107504677,0.0227120312186998,0.429683098957844,38.1156077877989,18.918743762736,18.915072205269443,7.487940567826044,0.6639687803028842,4.392357438170345,657673896012302.2,8.108254326607605,19.657244788839826,1289122648425422.2
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.454264156179153,34610D,242.74187,26.412031,-1.6604272,210.2233383515608,70521.69817898759,0.3268890301219145,1.0216069483811616,61.296416902869694,68514.5349749527,1210.0164226228403,2023-02-06 01:04:00,0.0001971473058708,0.5424921360051816,0.4721805150213624,0.5108034741905808,0.6805126790163037,0.0166615851007283,0.0003385957197309,7.099798803385281e-05,2.630354990895564e-05,1599917180989638.8,193.63538099616537,75.82366770884981,0.0735557002834436,0.0015011367404784,0.0012259283380573,1.0212954665968856,0.0207547043981526,0.0043519222737879,0.0016123133612447,9.806919053600493e+16,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.01674072396889,1.3477036024033628,0.6730786315905332,34.25726748747635,16.661585100728324,26.30354990895564,1599917180989638.8,26.1396061327118,790.311214045776,1405.13424348561,0.0197147305871,0.0221761270238039,0.400321251522728,34.2572776990304,18.0519010868319,18.048342904652817,7.486902214352852,0.6416158139313453,4.261692307589741,578354547778436.8,6.958154324757628,20.083255671164768,1264298105542308.0
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.4556453809578827,34610D,240.49298,28.273552,-1.4029464,215.55294166667895,70460.40176208472,0.3308147829626013,1.0247361147579632,61.48416688547779,67830.09960452067,1805.3873890026416,2023-02-06 01:05:00,0.0001801533801623,0.5149267974234382,0.5190921336103975,0.5123680573789816,0.6980058367173293,0.0166684658031554,0.0003462923126592,7.289436218503036e-05,2.814525999458897e-05,1572248139363081.2,194.22848319122437,76.05591443733603,0.0737810002625733,0.0015057346992361,0.0012296833377095,1.0248467331660902,0.021291494342697,0.0044818491295948,0.0017304878625424,9.666836698598163e+16,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,17.88290598367272,1.3379962828153706,0.6933618946500282,33.915049802260334,16.668465803155463,28.14525999458897,1572248139363081.2,26.0059327201905,792.616477553894,1411.47283620527,0.0180153380162,0.0223478487795562,0.400339733526698,33.914376601284,17.9140165783173,17.910789888977426,7.488351884361369,0.6498050794904396,4.273209713165525,585886609725193.0,7.1140729986200695,19.396195297885075,1232586809589897.5
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.4574569249336606,34610D,237.36125,31.884224,-1.3415315,212.30996168038368,70398.91759519924,0.330831329111146,1.0241134591020506,61.44680754612304,68827.78440753007,1404.0682714628429,2023-02-06 01:06:00,0.0001510283297126,0.4759628928252322,0.5637374811603557,0.5120567295510253,0.7168414301854031,0.0165676976284848,0.0003593462486178,7.595100460788617e-05,3.1498116679921254e-05,1521876296412328.2,194.11046503820268,76.0097009345542,0.0737361690553476,0.0015048197766397,0.0012289361509224,1.018032127659865,0.0220806797812419,0.0046669467630754,0.0019354587136964,9.351443989465485e+16,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,17.483140361076433,1.308595077593868,0.6874208046879192,34.41389220376503,16.567697628484805,31.498116679921253,1521876296412328.2,25.5431724597032,793.919525690781,1424.18632387102,0.0151028329713,0.0227834294168798,0.39887416695309,34.413425621073,17.5072048924106,17.504561207769036,7.490840511063272,0.6544465668897246,4.260309747361169,600453006789580.0,7.328131024017829,16.64631071979695,1172248039808061.8
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.4599210198779294,34610D,234.98634,34.73412,-1.4227859,216.8626877230038,70337.47078765312,0.3302572942058772,0.831245260650209,49.874715639012535,54597.93570605006,714.4290629663275,2023-02-06 01:07:00,0.0001414358958823,0.4473909919617161,0.6448473193629678,0.4156226303251045,0.5988343960296317,0.0150650300095211,0.0003702755038007,7.61365961515848e-05,2.424283083648575e-05,1502993730913072.5,157.55422670364058,61.69502324545852,0.059849658766815,0.001221421607486,0.0009974943127802,0.7513640878180555,0.0184673854601565,0.0037972910827826,0.0012091042942544,7.496138493650802e+16,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,15.190924342685213,1.137170783707702,0.7057010121419797,27.29896785302503,15.065030009521108,24.242830836485748,1502993730913072.5,21.6610947432456,768.907943945049,1361.95681391466,0.0141435895882,0.0211841220113588,0.322413174487814,27.2991102567947,15.2195674814815,15.217415192730703,7.486968437338483,0.573001219938988,3.8713827372653773,402555188186108.56,4.416300263117478,15.781319743138242,1116513148308415.0
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.4624626834716849,34610D,233.49033,35.64563,-1.4313227,219.3233767273466,70287.5960720141,0.3163871681459616,1.3708352609416412,82.25011565649848,85290.10767161069,2474.8572255032595,2023-02-06 01:08:00,0.000135446679356,0.4334051238880015,0.7074914388172449,0.6854176304708206,0.997898903332011,0.0211849935812645,0.0003744904359051,8.121877721055143e-05,3.628235539e-05,1450000000000000.0,259.8281153588787,101.74339306708865,0.0987001387877981,0.0020142885466897,0.0016450023131299,1.7424681722411888,0.0308018816654548,0.0066802538190472,0.0029842279271176,1.192626677019228e+17,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,19.357340519469275,1.4491786514656697,0.7159912246003869,42.64505383580534,21.18499358126457,36.28235539,1450000000000000.0,29.5347195148677,834.574086233164,1540.82927388163,0.0135446679356,0.0260487559798448,0.504711248534856,42.6444741368663,19.3756373212362,19.373013310914118,7.493943448486946,0.8125054274224234,4.9173507025441605,973041770892214.8,13.52026624217292,15.38607929853214,1090752979451094.9
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.4650072339005209,34610D,228.32259,37.635315,-1.7574707,224.1421163734822,70205.3459563576,0.3218455917038698,1.2241360212371042,73.44816127422625,75811.1758115227,2259.23234914914,2023-02-06 01:09:00,8.032837263502274e-05,0.3876339764052093,0.68126207112405,0.6120680106185521,0.921505249038586,0.0189278935620719,0.0003897681188066,8.453217217314135e-05,3.628235539e-05,1450000000000000.0,232.02274146528072,90.85537549621787,0.0881377935290714,0.0017987304801851,0.0014689632254845,1.390218978928446,0.0286277516496623,0.0062087326146335,0.0026648722900935,1.0649983384762806e+17,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,17.734093005807786,1.3286324246042691,0.7399565527189004,37.90558790576135,18.927893562071905,36.28235538999999,1450000000000000.0,26.7811805582901,820.282409947674,1512.78399367048,0.0080328372635,0.0253796019206633,0.450498946977993,37.9058436534515,17.7504339266728,17.74900817773,7.493704212812971,0.7538256328149218,4.611275278437841,813184510192967.6,10.854880863934728,13.674661450396535,981943400967515.0
