,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,-0.708158895562011,34610D,268.92575,9.544704,-11.504774,125.66756528241376,71488.67811098284,0.22260477490096062,1.899935506183018,94.71247923238276,144.8210101750266,2529.4513781411843,0.0026487732106696,91568.03740577509,0.9085009184315952,0.7892706602698563,0.6110784810993248,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.382264715241643,72.41016443344348,20.782102238854897,168.36624432256295,1896438583953619.2,24.9836716897393,742.452422455432,1428.29902670307,0.264877321067,0.0199641944818325,0.949967753091509,72.4105050875133,47.5835753832183,47.457870247870304,0.26487732106696,0.7651391215523042,1533610465087567.8,0.02355645187521859,5.328644181286686e-05,3.16,35.8,2023-02-05 22:02:00,0.002648773210669651,0.9085021958419077,0.0,0,915.6803740577508,0.002648773210669651,9.544704,-11.504774,0.9085021958419077,0.37028423,0.0,1.1861892019750881,0.0,6727.090235406854,0.9159880604940928,0.40120552467815057,5.465635385273937,244.6680988227617,0.8719052292557242,inf,0.0,239.8391896948386,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00258976,7.463048e-07,8810.413,0.86359614,-171.40149,0.0,0.0,1.0,-6.630289902538769e-13,6.46383e-12,2.6846516e-16,0.0,0.0,0.0,7.480000000000003e-16,7.642687473495342e-14,5.800800736229109e-12,303.0161111259552,1.5577147534977853e-11,2.6945037343528073e-13,0.0,0.00258976,7.463048e-07,8810.413,0.86359614,-171.40149,0.0,0.0,0.0,-6.630289902538769e-13,6.46383e-12,2.6846516e-16,0.0,0.0,0.0,7.480000000000003e-16,7.642687473495342e-14,5.800800736229109e-12,303.0161111259552,1.5577147534977853e-11,2.6945037343528073e-13,0.0
1,1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,-0.7078236082561173,34610D,265.65155,7.784654,-13.7675905,157.90339144354962,71393.96563175046,0.26318539327369617,1.5880924603190811,66.70381744506476,113.9010026676037,1460.021740846995,0.0017034192505268,82974.78838491326,0.701698336846948,0.5558651453755397,0.4613344100072577,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4832729556383264,44.25816776569461,16.528815821245818,96.9353842218565,1962267814771156.0,21.60636975660895,718.583947530577,1370.1873482087449,0.193619495434,0.0187457619802832,0.7940462301595406,56.95050133380185,41.99549373826665,41.92407945426365,0.1703419250526799,0.6756485994493558,1274506657815893.5,0.02041596323747999,4.123351723601128e-05,3.16,35.8,2023-02-05 22:03:00,0.001703419250526888,0.7016987898699686,0.0,1,829.7478838491327,0.001703419250526888,7.784654,-13.7675905,0.7016987898699686,0.3902371,1.6923515e-09,1.0881186349863046,0.0,8544.990800005955,0.7447234338120295,-0.6673732142746063,5.221233058622798,244.12155952351387,0.6522613026267005,inf,0.0,236.89174563778823,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0016665545,5.746548e-07,16383.699,0.6573647,-172.61598,0.0,0.0,1.0,-6.457115519012948e-13,5.6847574e-12,2.5523382e-16,0.0,0.0,0.0,7.479999999999999e-16,6.65108312099103e-14,5.039045954134079e-12,301.74333050193434,9.802689086232838e-12,2.2522454319642033e-13,0.0,0.0016665545,5.746548e-07,16383.699,0.6573647,-172.61598,0.0,0.0,0.0,-6.457115519012948e-13,5.6847574e-12,2.5523382e-16,0.0,0.0,0.0,7.479999999999999e-16,6.65108312099103e-14,5.039045954134079e-12,301.74333050193434,9.802689086232838e-12,2.2522454319642033e-13,0.0
2,2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,-0.7072861818697677,34610D,262.62036,4.6621723,-12.480431,173.06174330695347,71327.2618143054,0.26149459609976555,1.276249414455144,66.72140411153067,82.9809951601808,1459.7717972426562,0.0012236166980088,78333.6820030578,0.6215666671673332,0.5560117009294223,0.472663322723107,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5327139667099521,41.49093179076827,16.81920367901887,96.90965409809272,1856526946292399.2,18.2290678234786,694.715472605722,1312.07566971442,0.122361669801,0.0175273294787339,0.638124707227572,41.4904975800904,36.407412093315,36.36291781988227,0.12236166980088,0.5966679620042892,1020689100075112.4,0.01739034143711066,3.025191101169921e-05,3.16,35.8,2023-02-05 22:04:00,0.0012236166980088227,0.6215672692848129,0.0,2,783.336820030578,0.0012236166980088227,4.6621723,-12.480431,0.6215672692848129,0.27531388,1.1483205e-09,1.0391125667739087,0.0,10590.383165001072,0.5754203859833056,-0.8178577990059297,4.915871339410768,243.40587854814154,0.5608823945541396,inf,0.0,235.54556254002696,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011969703,4.211937e-07,20752.93,0.5819127,-175.55252,0.0,0.0,1.0000000000000002,-6.3557959384997e-13,5.1170405e-12,2.434045e-16,0.0,0.0,0.0,7.48e-16,5.925039818609368e-14,4.481461052157929e-12,300.4219855402785,5.9678038666132266e-12,1.809987129575601e-13,0.0,0.0011969703,4.211937e-07,20752.93,0.5819127,-175.55252,0.0,0.0,0.0,-6.3557959384997e-13,5.1170405e-12,2.434045e-16,0.0,0.0,0.0,7.48e-16,5.925039818609368e-14,4.481461052157929e-12,300.4219855402785,5.9678038666132266e-12,1.809987129575601e-13,0.0
3,3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,-0.7067170447576756,34610D,259.55228,4.094383,-9.239669,184.15173495573936,71260.54041019386,0.2733500983368516,1.350796234661286,71.50840514410685,86.2809065928776,1597.2766413525665,0.0009278541623019,73903.20336720873,0.5864652874732966,0.5959033762008904,0.5177567607307694,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5701913255275101,43.14086071505217,17.9600324290809,107.72853611945372,1695928015466666.5,18.8060334664473,704.620422535429,1342.23997968094,0.0927854162302,0.0182044086462451,0.675398117330643,43.1404532964388,37.1007996170177,37.06640739663315,0.09278541623019,0.6282652686204834,1083206869172863.6,0.01856543830010417,3.3370339508357206e-05,3.16,35.8,2023-02-05 22:05:00,0.0009278541623019211,0.5864652393102967,0.0,3,739.0320336720873,0.0009278541623019211,4.094383,-9.239669,0.5864652393102967,0.26205137,0.0,0.9919296317367713,0.0,12087.831524169216,0.4509723047668072,-0.8925379433577679,4.712300734865676,242.9065373267807,0.5135037045800133,inf,0.0,234.77196204373206,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00090752076,6.157795e-07,25118.785,0.5609032,-179.9871,0.0,0.0,0.9999999999999999,-6.255115605549358e-13,4.5789934e-12,2.5840384e-16,0.0,0.0,0.0,7.48e-16,5.240167003178106e-14,3.953482014799592e-12,299.15632728399726,5.948754767662569e-12,1.9157100263665136e-13,0.0,0.00090752076,6.157795e-07,25118.785,0.5609032,-179.9871,0.0,0.0,0.0,-6.255115605549358e-13,4.5789934e-12,2.5840384e-16,0.0,0.0,0.0,7.48e-16,5.240167003178106e-14,3.953482014799592e-12,299.15632728399726,5.948754767662569e-12,1.9157100263665136e-13,0.0
4,4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,-0.7061756605283009,34610D,256.7259,5.2948627,-5.147325,195.99552234525288,71189.03200504975,0.282950892533413,1.306851073887282,70.19344392755863,81.1843758902908,1598.7007376669994,0.0008819877278691,69291.54882889376,0.6784811935329059,0.5849453660629886,0.5249042068309326,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6101948437520067,40.59174935864496,17.900068453387735,104.6647642219549,1585338179241657.5,18.2064424487601,703.441715964171,1340.511169348,0.0881987727869,0.0181806687906157,0.653425536943641,40.5921879451454,35.940676576261,35.909005274289086,0.08819877278691,0.6244296445199039,1042846638385508.8,0.018292165028701676,3.198569924048367e-05,3.16,35.8,2023-02-05 22:06:00,0.0008819877278691713,0.678480667329866,0.0,4,692.9154882889376,0.0008819877278691713,5.2948627,-5.147325,0.678480667329866,0.28003106,2.8358496e-08,0.9402709804681153,0.0,12073.289009639417,0.4515150911983963,-0.8922634826216436,4.477227429375414,242.30555872234945,0.5777732992965992,inf,0.0,234.64513114280885,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0008631278,6.785972e-07,29896.357,0.6545224,-185.04959,0.0,0.0,1.0,-6.146054025236315e-13,4.0985466e-12,2.6324603e-16,0.0,0.0,0.0,7.48e-16,4.630248283139725e-14,3.4839412915376234e-12,298.02520108294357,4.997045321295306e-12,1.8533866477955347e-13,0.0,0.0008631278,6.785972e-07,29896.357,0.6545224,-185.04959,0.0,0.0,0.0,-6.146054025236315e-13,4.0985466e-12,2.6324603e-16,0.0,0.0,0.0,7.48e-16,4.630248283139725e-14,3.4839412915376234e-12,298.02520108294357,4.997045321295306e-12,1.8533866477955347e-13,0.0
5,5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,-0.7056331976904153,34610D,253.6779,6.3931575,-1.7625368,203.70492444067207,71118.8385611222,0.28912710128565483,1.24929819942031,67.67228229140925,76.30180767778,1598.9838637587704,0.0007981065540145,64915.7329138443,0.7670601562693031,0.5639356857617437,0.5197899580630919,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6379951881393873,38.15049056204417,17.553994799691914,98.44275568709912,1475921995589413.8,17.4407517653168,699.817851686998,1334.93135665379,0.0798106554015,0.0181004794295169,0.624649099710155,38.15090383889,34.5100858870912,34.482565125865015,0.07981065540145,0.6127386878233481,1000989382856063.4,0.017757338291097286,3.0278022991859458e-05,3.16,35.8,2023-02-05 22:07:00,0.0007981065540145067,0.7670602013923676,0.0,5,649.1573291384431,0.0007981065540145067,6.3931575,-1.7625368,0.7670602013923676,0.29204464,1.0455895e-07,0.8914762544182636,0.0,12058.744006481982,0.4520592798614447,-0.8919878964936419,4.230623665223831,241.644270540769,0.6338611316225193,inf,0.0,234.4430051355415,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0007803989,4.8491836e-07,34665.586,0.7455566,-190.07402,0.0,0.0,1.0,-6.037561574557941e-13,3.6298002e-12,2.4831663e-16,0.0,0.0,0.0,7.48e-16,4.033488893939796e-14,3.0260440242510964e-12,296.89407488188994,4.027823903013167e-12,1.7717647008034794e-13,0.0,0.0007803989,4.8491836e-07,34665.586,0.7455566,-190.07402,0.0,0.0,0.0,-6.037561574557941e-13,3.6298002e-12,2.4831663e-16,0.0,0.0,0.0,7.48e-16,4.033488893939796e-14,3.0260440242510964e-12,296.89407488188994,4.027823903013167e-12,1.7717647008034794e-13,0.0
6,6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,-0.7050896583047115,34610D,250.4805,7.813367,-0.31643862,207.6934111867916,71051.16627883079,0.2917675630240734,1.14310565097398,62.29560712948485,69.1006446780574,1601.4492847275792,0.0006078972632332,60766.415826467666,0.745329623938988,0.5191300594123738,0.4892095478699901,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.654625583200902,34.5503610950256,16.599152753333886,85.77473391749768,1381788576791693.0,16.18532891826,689.70635410483,1313.56945126808,0.0607897263233,0.0176968786246833,0.57155282548699,34.5503223390287,32.2968155915245,32.27719437340006,0.06078972632332,0.5812487542727216,927311847271768.0,0.01654737547051339,2.6912509179667294e-05,3.16,35.8,2023-02-05 22:08:00,0.0006078972632332269,0.745329892978993,0.0,6,607.6641582646766,0.0006078972632332269,7.813367,-0.31643862,0.745329892978993,0.28726465,5.0152327e-08,0.8451467942292692,0.0,12044.196548020338,0.45260487494179535,-0.8917111792385032,3.974321402851529,240.91975424442177,0.5967524025769868,inf,0.0,233.49536962014014,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005940489,7.0114214e-07,39467.895,0.7242834,-195.3519,0.0,0.0,0.9999999999999999,-5.928723050739711e-13,3.1924114e-12,2.6498385e-16,0.0,0.0,0.0,7.479999999999997e-16,3.480699081665555e-14,2.599538996229104e-12,295.7629486808362,2.9502789476249282e-12,1.6211615790565059e-13,0.0,0.0005940489,7.0114214e-07,39467.895,0.7242834,-195.3519,0.0,0.0,0.0,-5.928723050739711e-13,3.1924114e-12,2.6498385e-16,0.0,0.0,0.0,7.479999999999997e-16,3.480699081665555e-14,2.599538996229104e-12,295.7629486808362,2.9502789476249282e-12,1.6211615790565059e-13,0.0
7,7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,-0.7045450444348047,34610D,248.10963,7.476733,1.6277304,206.29887669196103,70988.87067170131,0.2920422326216403,1.115179969447614,60.48695567013432,67.932124304628,1606.4202762199368,0.0004423848597704,56834.51722472721,0.6414982874569031,0.504057963917786,0.4896754505347324,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.653329495001758,33.96579750494833,16.359476546530676,81.07119607835995,1235693717958449.8,15.5943330376104,689.628175845623,1322.50860710879,0.044238485977,0.0179760783328077,0.557589984723807,33.966062152314,31.0184443125264,31.004728290149547,0.04423848597704,0.5810124829303122,917656114232465.8,0.01640875404249022,2.6623373183148997e-05,3.16,35.8,2023-02-05 22:09:00,0.000442384859770445,0.6414984034837308,0.0,7,568.3451722472721,0.000442384859770445,7.476733,1.6277304,0.6414984034837308,0.2728609,1.4460745e-08,0.7980149049713342,0.0,12029.646667695799,0.45315188063676093,-0.8914333250868327,3.71807399976667,240.15278699625188,0.5017145709015385,inf,0.0,232.16025135784682,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00043198804,8.6554167e-07,44280.137,0.6235245,-199.96622,0.0,0.0,1.0000000000000002,-5.820052054514451e-13,2.877e-12,2.7765634e-16,0.0,0.0,0.0,7.480000000000001e-16,3.08605897268348e-14,2.294994876646947e-12,294.6318224797826,2.519727269589501e-12,1.5815571541103624e-13,0.0,0.00043198804,8.6554167e-07,44280.137,0.6235245,-199.96622,0.0,0.0,0.0,-5.820052054514451e-13,2.877e-12,2.7765634e-16,0.0,0.0,0.0,7.480000000000001e-16,3.08605897268348e-14,2.294994876646947e-12,294.6318224797826,2.519727269589501e-12,1.5815571541103624e-13,0.0
8,8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,-0.7039993581472658,34610D,245.66287,7.4015937,3.8513906,205.0330162751009,70928.38371603117,0.2932929681670641,1.094865244724116,59.32106137210177,67.3938021420238,1609.8207777758482,0.0003063964902435,53111.21215722206,0.5315100649188629,0.4943421781008481,0.4948083740023773,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6525461530111099,33.697190403438206,16.236053127872644,77.8986638692239,1100087091256006.0,15.1451625350895,690.799072939691,1332.26337267828,0.0306396490244,0.0182487890144367,0.547432622362058,33.6969010710119,29.9982986229377,29.9891100648683,0.03063964902435,0.5845774196363377,907323906607115.2,0.016406025115685702,2.645572103271107e-05,3.16,35.8,2023-02-05 22:10:00,0.00030639649024350363,0.5315099146541669,0.0,8,531.1121215722205,0.00030639649024350363,7.4015937,3.8513906,0.5315099146541669,0.23669654,0.0,0.7531632849606842,0.0,12015.094399064026,0.4537003011554713,-0.8911543282346973,3.4802390908538547,239.39784840504342,0.4057464897262852,inf,0.0,230.9199191114168,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00029914477,7.6232203e-07,49086.867,0.5160003,-203.99168,0.0,0.0,1.0,-5.7118873797209e-13,2.5883453e-12,2.6969982e-16,0.0,0.0,0.0,7.48e-16,2.7240736270944334e-14,2.0171566496932197e-12,293.49991043474563,2.17397686696752e-12,1.5527466489896993e-13,0.0,0.00029914477,7.6232203e-07,49086.867,0.5160003,-203.99168,0.0,0.0,0.0,-5.7118873797209e-13,2.5883453e-12,2.6969982e-16,0.0,0.0,0.0,7.48e-16,2.7240736270944334e-14,2.0171566496932197e-12,293.49991043474563,2.17397686696752e-12,1.5527466489896993e-13,0.0
9,9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,-0.7034526015116181,34610D,242.77612,7.966594,6.310049,204.3051835238959,70869.06265465906,0.2948561212685448,1.077116724259788,58.423068715096086,66.8921216274482,1610.2522747595856,0.0002025283746606,49587.92701339632,0.4418068313772588,0.486858905959134,0.4992174643212699,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6540841473516131,33.44653651275028,16.127888166603682,75.34714820071642,980218531801521.0,14.7494850421842,691.231941494504,1339.98372987752,0.0202528374661,0.0184784581031739,0.538558362129894,33.4460608137241,29.1452002717364,29.139298736924463,0.02025283746606,0.5858964662342645,900101505050842.6,0.01634489543470654,2.629321480131776e-05,3.16,35.8,2023-02-05 22:11:00,0.00020252837466064777,0.4418067890734638,0.0,9,495.87927013396325,0.00020252837466064777,7.966594,6.310049,0.4418067890734638,0.17332692,0.0,0.7115614898753537,0.0,12000.539775799562,0.45425014071856945,-0.8908741828435482,3.256278881175813,238.64398800454444,0.32776426542209425,inf,0.0,229.83425486789628,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00019788521,5.075595e-07,53855.14,0.43184212,-207.69287,0.0,0.0,0.9999999999999999,-5.604954109361864e-13,2.288553e-12,2.500619e-16,0.0,0.0,0.0,7.48e-16,2.3462811901465896e-14,1.7280576938182475e-12,292.3676897112006,1.825384691769901e-12,1.5275755552790258e-13,0.0,0.00019788521,5.075595e-07,53855.14,0.43184212,-207.69287,0.0,0.0,0.0,-5.604954109361864e-13,2.288553e-12,2.500619e-16,0.0,0.0,0.0,7.48e-16,2.3462811901465896e-14,1.7280576938182475e-12,292.3676897112006,1.825384691769901e-12,1.5275755552790258e-13,0.0
