,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,0.476028396984265,34610D,274.40048,-3.5010438,0.8134602,103.14792563376028,67168.13851453394,0.2570268585307367,1.1250858701443354,67.50515220866012,120915.82358260851,1597.9434299523532,2023-11-06 15:02:00,0.0038503267111734,0.9318180291069952,0.8519040716915872,0.5625429350721677,0.4574956385153902,0.0158563383424039,0.0008342272577589,0.0001853838350575,9.832590972296332e-05,2082959312428682.0,213.2487758271573,83.50387328211258,0.0810061826503921,0.0016531874010284,0.0013501030441732,1.0703845332759945,0.056314638011634,0.0125143640025853,0.0066375055019036,1.406104854299442e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3106170273123663,60.45791179130426,15.856338342403983,98.32590972296336,2082959312428682.0,20.7377741726637,716.016909344067,1366.48120409671,0.385032671117,0.0187208667662545,0.757231543775288,60.4577486129513,40.4485301471322,40.293387441183754,0.38503267111734,0.6667007381875037,19.1217368824699,1222919332159320.5,39.22835466099046
1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,0.4777140041262062,34610D,271.7257,1.6684202,3.0934489,134.43673290605284,67100.63336232529,0.2710312006647243,1.6,96.0,142221.42300697195,3556.673338336442,2023-11-06 15:03:00,0.0036475388157012,0.8767312586169648,0.9465497126456544,0.8,0.6754847950830535,0.0211825352541892,0.000859487603357,0.0001909972451904,0.0001758559276831,1719557296252784.5,303.264,118.752,0.1152,0.0023510204081632,0.0019199999999999,2.0335233844021694,0.0825108099222783,0.018335735538284,0.0168821690575837,1.6507750044026733e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4068270401958525,71.11071150348597,21.182535254189265,175.85592768316448,1719557296252784.8,24.8143755044678,756.701408964164,1460.22568248082,0.36475388157,0.0206335893067414,0.963057060904717,71.1111834810644,46.67423813607,46.50461076320215,0.36475388157012,0.824102500868102,24.76658581689996,1490776598838922.5,53.722688642394246
2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,0.4800311223748746,34610D,267.5411,10.241673,-1.6696558,152.87610612892655,67004.63336232529,0.2916034605986507,1.3214108062255607,79.28464837353364,108710.2197116188,2424.5064474373003,2023-11-06 15:04:00,0.0025170585417725,0.7642053006165694,0.8109809057646061,0.6607054031127804,0.6096518515043063,0.0191266947606764,0.0009393911481222,0.0002087535884716,0.0001275974102675,1514521668556423.2,250.4602042119928,98.07511003806113,0.0951415780482403,0.0019416648581273,0.0015856929674706,1.5164532686481398,0.0744792968640815,0.0165509548586847,0.0101165158064358,1.2007831794559347e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4662314422680632,54.3551098558094,19.12669476067644,127.59741026754568,1514521668556423.2,20.4857772917039,732.4671794673015,1402.71580859463,0.2743101228125,0.0194257382397034,0.7714503890482924,54.21308920867435,39.2512509236181,39.15270128242172,0.25170585417725,0.726286439156236,21.11993919688094,1186279443486279.5,40.07215501562806
3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,0.4824454415549944,34610D,268.15787,13.30446,0.8889555,171.93461508980045,66925.34871395175,0.2985348470831981,0.996569486329554,59.79416917977325,74630.9131107184,1328.1166699023013,2023-11-06 15:05:00,0.0018386636405531,0.6954628509278147,0.5113698369464764,0.498284743164777,0.5155061715118275,0.0161621710083784,0.0010420806921145,0.0002315734871365,8.203219084846267e-05,1470064141666157.2,188.88978043890367,73.96538727537951,0.0717530030157278,0.0014643470003209,0.0011958833835954,0.9664035875874102,0.06231034920327,0.0138467442673933,0.0049050466977804,8.790126399190435e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5237514961077228,37.3154565553592,16.162171008378493,82.03219084846268,1470064141666157.2,16.15717907894,708.232949970439,1345.20593470844,0.183866364055,0.0182178871726654,0.579843717191868,37.3149949362843,31.8282637111662,31.769849643760377,0.18386636405531,0.6402108559348455,17.754631381590826,860200970407495.6,26.854074597005024
4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,0.4850222663684227,34610D,266.95068,13.789381,1.1562488,183.12771851150555,66865.55454477198,0.3092753419952911,1.3097522546033855,78.58513527620313,95926.70376157296,2624.468496835217,2023-11-06 15:06:00,0.0018067510330197,0.66042770723412,0.5292972750896362,0.6548761273016928,0.706713780918728,0.0202425894768562,0.0010822627668321,0.0002405028370738,0.0001319593958067,1234250754150023.5,248.25044233752567,97.20981233666328,0.0943021623314437,0.0019245339251315,0.001571702705524,1.590766632379398,0.0850497659359055,0.0188999479857567,0.0103700469704425,9.699376247963533e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5591080663887195,47.96335188078648,20.242589476856296,131.9593958067888,1234250754150023.5,19.3038836735287,751.11601182759,1449.26422473121,0.180675103302,0.0203902790511483,0.743677212500927,47.9630588099807,36.4721449194217,36.40636767701276,0.18067510330196998,0.8004981567904658,23.13539115819247,1072344520365557.9,38.11422278298212
5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,0.4877281811227207,34610D,264.07678,15.005534,0.02904035,192.52587516718307,66786.96940949577,0.3154138818897973,1.1523812854561275,69.14287712736765,81426.79706816802,1270.650726365469,2023-11-06 15:07:00,0.0022059499928679,0.5958307384093393,0.7490934860248157,0.5761906427280638,0.6663078015212546,0.0185438983591132,0.001159888913146,0.0002577530918102,0.0001068522646563,1116073403830717.6,218.4223488453544,85.5297390065538,0.0829714525528411,0.0016932949500579,0.0013828575425473,1.282178485706563,0.0801980566030561,0.0178217903562346,0.007388073005915,7.716852622619029e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5909914615802591,40.71339853408401,18.54389835911326,106.85226465635073,1116073403830717.6,17.0715429768964,739.627623114538,1427.68221473506,0.220594999287,0.0200123638759762,0.651284580555107,40.713046984678,32.544110460481,32.472477798313406,0.22059499928679,0.7539314283962648,20.892968869188106,941943533125579.8,32.47572918338089
6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,0.4905220154853955,34610D,262.93723,14.777623,-0.24959984,211.7960983054692,66717.8265323684,0.3181742462355686,1.1640150663662918,69.8409039819775,97888.11301130606,2863.7935313317785,2023-11-06 15:08:00,0.0022280647373965,0.5666510718470681,0.795946216042961,0.5820075331831459,0.706713780918728,0.0190425456794185,0.0012035435798934,0.0002674541288652,0.000111762252801,1078847624667752.8,220.62741567906693,86.39319822570619,0.083809084778373,0.0017103894852729,0.0013968180796395,1.3299486043686932,0.0840565716014665,0.0186792381336592,0.0078055767666864,7.534769336560504e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6515520673208862,48.94405650565303,19.042545679418573,111.76225280103262,1078847624667753.0,19.9095579921894,777.74734060861,1523.36012087333,0.22280647374,0.022100700144076,0.8091530671257,48.9436617493327,36.61210105792,36.5307082749804,0.22280647373964999,0.9185576054297759,26.62661939912489,908642593637053.4,42.29774592820868
7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,0.4929920030467177,34610D,259.11707,14.235652,0.32113427,222.4994839701045,66647.98562838644,0.3311559979350398,1.0866082180283945,65.19649308170366,71727.53168825948,2154.0469652773777,2023-11-06 15:09:00,0.0016235560064472,0.5054732103053465,0.730377779058051,0.5433041090141972,0.7067137809187282,0.0186163987578536,0.0012885367504615,0.0002863415001025,0.0001009438601377,946271094148404.0,205.95572164510187,80.64806194206744,0.0782357916980443,0.0015966488101641,0.001303929861634,1.2137239128226391,0.0840080773369866,0.0186684616304414,0.0065811856791107,6.169355684306258e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6895062377543091,35.86376584412974,18.61639875785361,100.94386013774256,946271094148404.0,15.8972662408226,745.143805118912,1444.31990368233,0.162355600645,0.0203891573007782,0.613966820747759,35.8633589315852,30.1124176782101,30.063607727308952,0.16235560064472,0.7760041441252439,21.256393050951313,861143686793554.2,30.138715823593312
8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,0.4946992809072281,34610D,254.48691,14.980383,-0.81904274,221.0589610157187,66582.78913530473,0.3314123469150858,1.0144813939402764,60.86888363641658,65597.0190705156,1996.084738250183,2023-11-06 15:10:00,0.0010083362087569,0.4631952510881937,0.6401923517282871,0.5072406969701382,0.6726685697668615,0.017864917149789,0.0013272374946829,0.000294941665485,8.87084926030495e-05,842683628023803.1,192.28480340744,75.29480905824732,0.0730426603636999,0.0014906665380346,0.0012173776727283,1.0874175631647354,0.0807874646217435,0.017952769915943,0.0053995869138169,5.129321169649423e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6912459228091962,32.7985095352578,17.864917149789093,88.70849260304949,842683628023803.1,14.5565404481199,732.913527883851,1426.46695345359,0.100833620876,0.0201312407688639,0.55927337393036,32.7980362378758,27.7813663028343,27.75338156328859,0.10083362087569,0.727979730078547,19.64373559746687,817160344049102.1,27.63959905631428
9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,0.4964326854775075,34610D,249.85037,16.492332,-1.3010349,217.61862605308275,66521.92025166831,0.3273760636458019,1.0538249926845331,63.22949956107199,70371.94873892503,2271.0814188136724,2023-11-06 15:11:00,0.0006956077976126,0.4265461853884109,0.6369219656457075,0.5269124963422666,0.706713780918728,0.0184520998882185,0.0013586596172975,0.0003019243593994,9.42879521675583e-05,715561535981449.6,199.7419891134264,78.21489095704605,0.0758753994732863,0.0015484775402711,0.0012645899912214,1.166717041782973,0.0859073676755627,0.019090526150125,0.005961780030193,4.524459782525906e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6867730964130465,35.185974369462514,18.45209988821858,94.28795216755827,715561535981449.6,14.8122767779792,740.419302697464,1463.90759606338,0.0695607797613,0.0211366362383198,0.589520991817063,35.1864399926046,27.8909560239433,27.87156834367175,0.06956077976126,0.7570564778713768,20.686821268347092,886370930757442.5,30.626776015664408
