,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
10,10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.83809,2.6536927,15.691712,215.51720700597323,65981.95554508173,0.3673604622473007,0.97628622968553,56.791193197150136,71.6092401111084,2034.0076702588024,0.0002212857472595,38805.46129804407,0.1672995349330073,0.4732599433095845,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6788008772971769,35.80484467483798,17.80568431276764,36.28235538999999,1450000000000000.0,19.2299006835195,828.593996260362,1700.99464585085,0.022128574726,0.0267808381399425,0.488143114842765,35.8046200555542,18.2273277741342,18.223295218634213,0.02212857472595,0.9667094194621736,763941824173999.9,17.310376934999297,1105935438631031.2,0.018509482898671225,1.7552607316149763e-05,3.16,35.8,2024-06-07 09:33:00,0.00022128574725959317,0.16729971096746038,0.0,10,388.0546129804407,0.00022128574725959317,2.6536927,15.691712,0.16729971096746038,1.74822,6.508161e-09,0.5389417324201062,1047.4961930268657,13932.070748155413,0.9585481363268615,0.28493064128713946,2.840317730475798,237.11306971967028,0.13442379147369996,inf,0.0,227.59800478449068,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00023429478,5.0816425e-07,76066.86,0.18745631,-224.2398,0.0,0.0,1.0,-6.106907402623005e-13,2.5527716e-12,2.501085e-16,0.0,0.0,0.0,7.48e-16,2.6245160138151338e-14,1.9420808952333126e-12,1315.354331174122,2.1056685766175354e-12,1.3845769412298563e-13,0.0,0.00023429478,5.0816425e-07,76066.86,0.18745631,-224.2398,0.0,0.0,0.0,-6.106907402623005e-13,2.5527716e-12,2.501085e-16,0.0,0.0,0.0,7.48e-16,2.6245160138151338e-14,1.9420808952333126e-12,1315.354331174122,2.1056685766175354e-12,1.3845769412298563e-13,0.0
11,11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.92854,2.8642442,16.764639,219.72471091310743,65925.16435188458,0.37320637652732236,0.840215452071882,55.90615686930951,61.4104467291444,1480.9545040698365,0.0002192484047237,35633.51997673736,0.2483628614240055,0.4658846405775792,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6989267430458344,30.704335361474083,17.6137780766159,36.28235538999999,1450000000000000.0,17.0966824180447,806.483413024349,1644.2616453886,0.0219248404724,0.0254356443154459,0.420107726035941,30.7052233645722,16.5164963319144,16.512875910213687,0.02192484047237,0.8571959713878278,823471624370117.8,16.018311568060962,1033321035856101.6,0.01660611179326999,1.3844985661330172e-05,3.16,35.8,2024-06-07 09:34:00,0.00021924840472371942,0.24836303815199332,0.0,11,356.33519976737364,0.00021924840472371942,2.8642442,16.764639,0.24836303815199332,1.67181,1.2911475e-07,0.5047684971383755,1050.3777477781014,14126.820238397504,0.9754815851117554,0.22008106939911257,2.632472222752596,236.27222501259862,0.19009585335680906,inf,0.0,227.0562630569655,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00022406383,2.2520562e-07,82119.8,0.26128733,-221.04526,0.0,0.0,1.0000000000000002,-5.753109400990859e-13,2.2262181e-12,2.282971e-16,0.0,0.0,0.0,7.48e-16,2.2438089969952878e-14,1.650907143992124e-12,1314.628566192924,1.3820778881433655e-12,1.1916002758519595e-13,0.0,0.00022406383,2.2520562e-07,82119.8,0.26128733,-221.04526,0.0,0.0,0.0,-5.753109400990859e-13,2.2262181e-12,2.282971e-16,0.0,0.0,0.0,7.48e-16,2.2438089969952878e-14,1.650907143992124e-12,1314.628566192924,1.3820778881433655e-12,1.1916002758519595e-13,0.0
12,12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.07233,3.300695,17.356636,223.01440425367693,65869.25819501527,0.37755610235796133,0.80163192972623,55.10630674386391,58.3989482324392,1397.8897811939723,0.0002607301725466,33451.08555598698,0.4130188208338533,0.4592192228655326,0.9933084872340256,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7150189439493627,29.19959610286856,17.354251340515894,36.28235538999999,1450000000000000.0,16.3970016370545,799.376880756618,1631.32669510142,0.0260730172547,0.0251920018539326,0.400815964863115,29.1994741162196,15.910445195547,15.90629794373955,0.02607301725466,0.8249173653739602,802321826966439.5,15.144309694885845,983777230238578.4,0.01608670464353272,1.3052464364680915e-05,3.16,35.8,2024-06-07 09:35:00,0.0002607301725466073,0.41301935098700554,0.0,12,334.5108555598698,0.0002607301725466073,3.300695,17.356636,0.41301935098700554,1.6187601,9.963377e-07,0.4814015834937166,1053.10961956367,14685.516755809565,0.9856334724525408,0.16889836583326245,2.4886004773567802,235.65508288708187,0.304279558568024,inf,0.0,226.98649771633848,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002610385,2.5566695e-07,86618.445,0.4966507,-218.67754,0.0,0.0,1.0000000000000002,-5.490234284443783e-13,2.0523928e-12,2.3064517e-16,0.0,0.0,0.0,7.479999999999999e-16,2.052244570227335e-14,1.5033692724784765e-12,1313.8717516888823,1.163212378432154e-12,1.1368808157931772e-13,0.0,0.0002610385,2.5566695e-07,86618.445,0.4966507,-218.67754,0.0,0.0,0.0,-5.490234284443783e-13,2.0523928e-12,2.3064517e-16,0.0,0.0,0.0,7.479999999999999e-16,2.052244570227335e-14,1.5033692724784765e-12,1313.8717516888823,1.163212378432154e-12,1.1368808157931772e-13,0.0
13,13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.45491,4.31474,18.246635,225.162954075022,65814.1518882714,0.3808384413214686,0.7987015787085,55.09429903051488,58.131271565372,1522.750177755293,0.0003281201678611,31484.61017336226,0.7193621073793902,0.459119158587624,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7273626396169045,29.066109628040785,17.364040632625255,36.28235539,1450000000000000.0,16.1992236561479,798.759404037801,1638.90560974888,0.0328120167861,0.0254722261458244,0.39935078935425,29.065635782686,15.6778911693085,15.672748624399018,0.03281201678611,0.8221407954106482,814252820167057.9,14.276661585483328,935058725265632.4,0.01598223427330946,1.3230707240357108e-05,3.16,35.8,2024-06-07 09:36:00,0.0003281201678611546,0.7193629484555649,0.0,13,314.8461017336227,0.0003281201678611546,4.31474,18.246635,0.7193629484555649,1.5717821,6.3539846e-06,0.45997528787022873,1055.7138766836622,14832.235253380364,0.9857261518880622,0.16835662589857622,2.354858147202177,235.05240848708476,0.5113232302060895,inf,0.0,227.50188862487624,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00030797985,3.1689194e-07,90792.36,0.763632,-216.62828,0.0,0.0,1.0,-5.246508091592065e-13,1.9158325e-12,2.353646e-16,0.0,0.0,0.0,7.48e-16,1.9068726306787596e-14,1.3911816708191177e-12,1313.0716541734694,1.0655090253795245e-12,1.1327249685370246e-13,0.0,0.00030797985,3.1689194e-07,90792.36,0.763632,-216.62828,0.0,0.0,0.0,-5.246508091592065e-13,1.9158325e-12,2.353646e-16,0.0,0.0,0.0,7.48e-16,1.9068726306787596e-14,1.3911816708191177e-12,1313.0716541734694,1.0655090253795245e-12,1.1327249685370246e-13,0.0
14,14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.85521,5.658739,19.147753,225.8238200523961,65759.05758924088,0.38166999243082866,0.804226010448732,54.46679384903556,58.489488100582,1570.7394571804475,0.000329869874348,29444.15627541902,1.0043845245803171,0.453889948741963,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7350668944785127,29.24510548563724,17.20662718456096,36.28235538999999,1450000000000000.0,16.0711659755669,801.232957376615,1656.37793517157,0.0329869874348,0.0260063731576334,0.402113005224366,29.244744050291,15.4620947252823,15.456995927977742,0.0329869874348,0.8332867459233894,836788815598322.2,13.236085022326234,877514845254082.2,0.0160453206891874,1.3661526122303562e-05,3.16,35.8,2024-06-07 09:37:00,0.0003298699697461816,1.0043852724764384,1.0,14,294.4415627541903,0.0003298699697461816,5.658739,19.147753,1.0043852724764384,1.4461503,2.177817e-05,0.4367584981309832,1058.2833226710554,15066.55977490143,0.9856633365556645,0.16872399642598207,2.2052095344378717,234.3410584024488,0.6889409504727608,inf,0.0,228.05494062521848,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003162503,3.6510139e-07,95291.56,0.9540755,-216.64313,0.11116874491619455,0.11116874491619455,0.9999999999999999,-4.984066362303922e-13,1.8074178e-12,2.3908074e-16,6.490336045708991e-14,1.4556056268223648e-14,1.4556056268223648e-14,7.48e-16,2.033319493927641e-14,1.309011169522119e-12,1312.25484281362,1.0134938536761303e-12,1.1405597618264754e-13,2.1930969185202023e-13,0.0003162503,3.6510139e-07,95291.56,0.9540755,-216.64313,0.11116874491619455,0.11116874491619455,0.11116874491619455,-4.984066362303922e-13,1.8074178e-12,2.3908074e-16,6.490336045708991e-14,1.4556056268223648e-14,1.4556056268223648e-14,7.48e-16,2.033319493927641e-14,1.309011169522119e-12,1312.25484281362,1.0134938536761303e-12,1.1405597618264754e-13,2.1930969185202023e-13
15,15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.24193,7.31466,19.821716,226.6158663798988,65704.59079539185,0.38222038883242143,0.799787251766996,53.7242584169053,58.046956341431,1619.2656146527645,0.0002633453804593,27448.480002484983,1.1255272431429253,0.4477021534742108,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7433857561364458,29.024414577598645,17.05335834123268,36.28235539,1450000000000000.0,15.7612751627269,803.222742143789,1672.73729426619,0.0263345380459,0.0265166574257978,0.399893625883498,29.0234781707155,15.0808459551333,15.07687552961082,0.0263345380459299,0.8423073785947093,846277415370663.4,12.2163876030794,820850653726567.1,0.01605327018761674,1.3867852068101619e-05,3.16,35.8,2024-06-07 09:38:00,0.0002633454992607921,1.1255285505062527,1.0,15,274.48480002484985,0.0002633454992607921,7.31466,19.821716,1.1255285505062527,1.2070426,3.5133417e-05,0.41351775669450935,1060.8185983441977,14860.666294606248,0.9856680254040595,0.1686966025030209,2.057457561000501,233.59552380618427,0.7449701461462429,0.966954586968073,0.0,227.83428726583358,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00023884681,4.326212e-07,100121.76,0.9660796,-217.83507,0.5103039995030031,0.5103039995030031,1.0,-4.702613384065538e-13,1.7858046e-12,2.442854e-16,2.971249962923713e-13,7.021209809814101e-14,7.021209809814101e-14,7.48e-16,2.9328282975725386e-14,1.3155432222983503e-12,1311.420684676027,1.013431419099941e-12,1.1342646787539679e-13,1.0433985596806316e-12,0.00023884681,4.326212e-07,100121.76,0.9660796,-217.83507,0.5103039995030031,0.5103039995030031,0.5103039995030031,-4.702613384065538e-13,1.7858046e-12,2.442854e-16,2.971249962923713e-13,7.021209809814101e-14,7.021209809814101e-14,7.48e-16,2.9328282975725386e-14,1.3155432222983503e-12,1311.420684676027,1.013431419099941e-12,1.1342646787539679e-13,1.0433985596806316e-12
16,16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.68655,8.845565,19.890812,226.7483296931386,65650.86653697495,0.3860117788082784,0.701969864666384,50.789672129487805,51.422876618654,1205.762731730824,0.0001803248359956,25503.80254566048,1.0848401828001917,0.4232472677457317,0.961067516727521,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7496052278620946,25.711365762465487,16.107572842354823,36.28235539,1450000000000000.0,14.230126068782,783.544808932958,1622.7675255388,0.0180324835996,0.0253416655643311,0.350984932333192,25.711438309327,13.8501130260045,13.847615956928138,0.01803248359956,0.7560100711674191,735472970781202.0,11.167305140808509,762664359644379.5,0.014825170438586636,1.1572245234149165e-05,3.16,35.8,2024-06-07 09:39:00,0.00018032496556307645,1.084842189813359,1.0,16,255.03802545660488,0.00018032496556307645,8.845565,19.890812,1.084842189813359,0.89952004,3.7669393e-05,0.39022043580537,1063.3219676911685,14973.717584243484,0.985477350725543,0.16980692331870742,1.9233572600064606,232.87666824804774,0.6933210294164094,0.7988659912213454,0.0,226.71331351552845,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00016969528,5.251269e-07,104825.15,0.9952002,-218.65108,0.8992394908679023,0.8992394908679023,0.9999999999999999,-4.4288257958798115e-13,1.7649772e-12,2.5141603e-16,5.222726269914536e-13,1.278205227211278e-13,1.278205227211278e-13,7.480000000000001e-16,3.8637929729896475e-14,1.322094619625793e-12,1310.587759928078,8.255282727329185e-13,9.955392778287833e-14,1.913948408696545e-12,0.00016969528,5.251269e-07,104825.15,0.9952002,-218.65108,0.8992394908679023,0.8992394908679023,0.8992394908679023,-4.4288257958798115e-13,1.7649772e-12,2.5141603e-16,5.222726269914536e-13,1.278205227211278e-13,1.278205227211278e-13,7.480000000000001e-16,3.8637929729896475e-14,1.322094619625793e-12,1310.587759928078,8.255282727329185e-13,9.955392778287833e-14,1.913948408696545e-12
17,17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.7921,9.482394,19.779673,226.5878546488532,65600.07686484545,0.38771999388266454,0.64460602421014,46.22058471770668,47.4632385943768,1023.6498095813012,0.0001314556047407,24126.95654698515,1.0593560206310173,0.3851715393142223,0.8817808539226211,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538818510900286,23.73159355104025,14.464758827254904,36.28235539,1450000000000000.0,13.2721191789861,771.032305630785,1593.73360091278,0.0131455604741,0.0246983007626287,0.32230301210507,23.7316192971884,13.0496026914026,13.047887473464186,0.01314556047407,0.7048006693258694,672896460562715.4,10.414203147698151,720766322368272.2,0.01408293786669336,1.0265247236107483e-05,3.16,35.8,2024-06-07 09:40:00,0.00013145561438850258,1.059356220816703,1.0,17,241.2695654698515,0.00013145561438850258,9.482394,19.779673,1.059356220816703,0.6705897,3.217781e-05,0.37390730183130483,1065.7931001851002,14664.766459586155,0.9853953931478109,0.17028188148793558,1.824522500559015,232.3178852106338,0.6580501057015771,0.48112463061465516,1.0,225.91583970451003,28.117254249628648,79.63201704361127,1.065213369285765,225.11302,0.00013659057121343258,10551.983991478193,1.0,0.0027193050046415124,0.0013159886,159.26403408722254,0.375695991783939,7.366956050848768e-06,870636377657.4832,-44750531225.49588,0 days 01:50:00,-2.7801148920112415e-12,-4.197973486936975e-14,1190.793456965248,1114.9847474018293,1250.3933635123437,257.9377818935409,240.56072822945862,276.7254831376738,227.13415835161686,209.81998564069121,249.7482647701043,-7.036609,-8.630203,-5.230236,6.148493,4.8674684,6.6622963,-0.8881161,-3.762735,1.184669,-1.0,10749.048740841903,1.0611714625811632,0.0029705699712158687,649687084529.1486,159111011976.85852,8.613788196771055e-06,2636.4251649050934,316.9585336163881,0.11128321901130094,0.4114215,1.8333333333333333,-7.036609,6.148493,-0.8881161,227.13415835161686,1190.793456965248,257.9377818935409,14664.766459586155,14664.766459586155,0.00012834277,4.3330706e-07,108403.65,1.008444,-219.80788,1.0,1.0,1.0,-4.220743670338123e-13,1.7965738e-12,2.4433825e-16,5.225024929656263e-13,1.4859896897603102e-13,1.4859896897603102e-13,7.479999999999999e-16,4.2636667184199636e-14,1.374499530243658e-12,1309.7454943636237,7.486579992014278e-13,9.141854203830143e-14,2.1791691761687834e-12,0.00012834277,4.3330706e-07,108403.65,1.008444,-219.80788,1.0,1.0,1.0,-4.220743670338123e-13,1.7965738e-12,2.4433825e-16,5.225024929656263e-13,1.4859896897603102e-13,1.4859896897603102e-13,7.479999999999999e-16,4.2636667184199636e-14,1.374499530243658e-12,1309.7454943636237,7.486579992014278e-13,9.141854203830143e-14,2.1791691761687834e-12
18,18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.15941,9.83858,20.13848,225.3781165878696,65553.85628012776,0.3820746231549841,0.450909535932766,30.28056297455636,32.8932894632952,0.0,9.951808439884824e-05,23003.15857671193,1.057411760817771,0.2523380247879697,0.5794491288592246,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7542869280947958,16.44727777679249,11.609724725056145,27.27213984516232,1585365512150430.0,10.1577081060365,721.357372476554,1455.61659200378,0.00995180843988,0.0214587016239056,0.225454767966383,16.4466447316476,10.5064496407005,10.505404163002364,0.0099518084398848,0.527122020660097,416525618091398.9,9.73998200346862,683567732482811.8,0.011690845835064157,5.2669905850833885e-06,3.16,35.8,2024-06-07 09:41:00,9.951815200669082e-05,1.0574136104418483,1.0,18,230.03158576711937,9.951815200669082e-05,9.83858,20.13848,1.0574136104418483,0.4910281,2.632184e-05,0.3607158358395215,1068.234632348029,14840.379090357872,0.9854139714490814,0.17017433670488943,1.7235990221765272,231.7189250347587,0.6401207317131142,0.0,1.0,225.22326433349193,28.117254249628648,82.93614694836381,1.0642583935822847,222.51236,0.00010397844736676404,10855.131926525819,1.0,0.0020572036042068474,0.0013515468,165.87229389672763,0.3624976115845702,4.821606868526453e-06,425591371148.0858,107550084117.6865,0 days 01:49:00,6.681520471477459e-12,1.0089095911930963e-13,1190.3361998127375,1114.7358988570559,1249.6890472684975,261.68518944079335,241.07632614453348,286.0201341179288,232.9017812647126,213.74044868005487,257.2433486467213,-6.014442,-9.01257,-3.1270509,5.874831,4.2280564,6.9101486,-0.13961053,-2.9831142,1.1010056,1.0,11015.725455284803,1.0682398031290643,0.0047234798384761505,368175080162.1483,45476314048.05105,8.651316396546613e-06,2152.601998607223,350.65004436347596,0.09697322175117233,0.27996558,1.8166666666666667,-6.014442,5.874831,-0.13961053,232.9017812647126,1190.3361998127375,261.68518944079335,14840.379090357872,14840.379090357872,9.698266e-05,2.8122594e-07,111436.06,1.008256,-222.34047,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0446189591570294e-13,1.8443782e-12,2.3261534e-16,4.4892622737525133e-13,1.627332174588981e-13,1.627332174588981e-13,7.480000000000002e-16,4.5736841220043204e-14,1.439916237820614e-12,1308.9091757809842,4.554323051715594e-13,6.394835111361365e-14,2.415022637683692e-12,9.698266e-05,2.8122594e-07,111436.06,1.008256,-222.34047,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0446189591570294e-13,1.8443782e-12,2.3261534e-16,4.4892622737525133e-13,1.627332174588981e-13,1.627332174588981e-13,7.480000000000002e-16,4.5736841220043204e-14,1.439916237820614e-12,1308.9091757809842,4.554323051715594e-13,6.394835111361365e-14,2.415022637683692e-12
19,19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.14014,10.048319,20.161068,224.5201380784673,65523.5757171532,0.3821134712990755,0.455827080228862,30.64190042101936,33.3824809355706,0.0,9.991592896157434e-05,23003.15857671193,1.064192628813615,0.2553491701751613,0.5856695302405726,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7514480965899824,16.691308532945847,11.66676784076598,27.909610957513205,1575788426766060.8,10.2402952499972,722.511618407146,1459.34762593991,0.00999159289616,0.0215493747946551,0.227913540114431,16.6912404677853,10.57634118327,10.575284543890763,0.0099915928961574,0.5309652843557824,423252756498295.8,9.68957254419526,681143306742682.2,0.011749479687439583,5.386203941454727e-06,3.16,35.8,2024-06-07 09:42:00,9.991590874033619e-05,1.0641920742680673,1.0,19,230.03158576711937,9.991590874033619e-05,10.048319,20.161068,1.0641920742680673,0.476383,2.5607815e-05,0.36074712687119465,1070.6410840425165,14862.433109456957,0.9853800298318129,0.17037076277535224,1.723707980687939,231.71958824966617,0.6441027782047137,0.0,1.0,225.25231032004973,28.117254249628648,82.57200475166265,1.070989547034831,222.4914,0.00010436685203838918,10855.31399762417,1.0,0.0020609006111095597,0.0014950074,165.1440095033253,0.36252141439820207,5.5461290643244125e-06,469853302192.8774,53715647154.939,0 days 01:18:00,3.3370703430752945e-12,5.038976218043695e-14,1189.8795878894991,1114.4647700108849,1249.0585710087892,267.40332947169543,246.75350712944362,289.3282529069663,235.71975797628414,217.53323407962884,257.38353435932436,-4.7423344,-7.505143,-1.4945354,4.80748,2.2249439,6.21185,0.06514567,-2.1860662,0.9620471,1.0,10984.141613403017,1.0624301062457786,0.01124487154904435,408366448448.74805,47733508619.005486,7.851864188346934e-06,2688.5531472247653,341.22083688955263,0.07811863593990638,0.26114574,1.8,-4.7423344,4.80748,0.06514567,235.71975797628414,1189.8795878894991,267.40332947169543,14862.433109456957,14862.433109456957,9.698476e-05,2.9161e-07,111424.23,1.0102981,-225.07654,1.0,1.0,1.0,-4.0455531840718455e-13,1.8440338e-12,2.3341576e-16,4.482536766077047e-13,1.7800315283046759e-13,1.7800315283046759e-13,7.479999999999999e-16,4.817514070681195e-14,1.4394784990255473e-12,1308.061109431499,4.625675790028152e-13,6.464576117972139e-14,2.6455599522152683e-12,9.698476e-05,2.9161e-07,111424.23,1.0102981,-225.07654,1.0,1.0,1.0,-4.0455531840718455e-13,1.8440338e-12,2.3341576e-16,4.482536766077047e-13,1.7800315283046759e-13,1.7800315283046759e-13,7.479999999999999e-16,4.817514070681195e-14,1.4394784990255473e-12,1308.061109431499,4.625675790028152e-13,6.464576117972139e-14,2.6455599522152683e-12
20,20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.10652,10.280755,20.17529,224.1779412240813,65492.93381673218,0.3825199887574999,0.461607971155436,31.07485985798014,33.8934670661436,-25.549122236955668,9.92703991421322e-05,23003.15857671193,1.061756163792016,0.2589571654831678,0.5934093586779682,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7503595866745556,16.945827793802344,11.73840665577,28.61755818040383,1565152539319731.0,10.3392379203077,723.945555889467,1463.57793304884,0.00992703991421,0.0216488690410768,0.230803985577718,16.9467335330718,10.6612490998854,10.660190858483949,0.0099270399142132,0.535785890095902,430793649865117.6,9.670321694661338,680217406859387.9,0.01182159300162829,5.524841633200997e-06,3.16,35.8,2024-06-07 09:43:00,9.927041526210162e-05,1.0617566077208194,1.0,20,230.03158576711937,9.927041526210162e-05,10.280755,20.17529,1.0617566077208194,0.45104703,2.4266983e-05,0.3608017327351081,1073.0143248839286,14751.957166238086,0.9853727278431587,0.17041299018247555,1.7248418221633621,231.72648757833466,0.6424174613609424,0.0,1.0,225.246731476959,28.117254249628648,81.86590634092937,1.0686589346803061,222.45529,0.00010367942435194178,10855.667046829536,1.0,0.0020402663684032517,0.001785193,163.73181268185874,0.36256015070641184,5.4349398320663175e-06,483850953722.0418,82345160937.0075,0 days 01:17:00,5.11567129901708e-12,7.724663661515791e-14,1169.7514829417007,1114.1885729692356,1220.0281785648385,275.7960827675142,253.9576710699272,290.03810822026537,230.91760519435164,220.50992518540156,241.26776597357141,-4.8802195,-6.1418285,-3.7736237,5.012586,4.6215997,5.7316504,0.13236642,-1.5202289,1.006444,1.0,10970.176974264845,1.064952133060519,0.0026379467720836665,437799871225.59064,42108153206.146,7.839123363331354e-06,2254.903672237491,276.01968863286885,0.08223070468419974,0.29399136,1.2833333333333334,-4.8802195,5.012586,0.13236642,230.91760519435164,1169.7514829417007,275.7960827675142,14751.957166238086,14751.957166238086,9.663617e-05,2.9846268e-07,111416.04,1.0095501,-227.3254,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0462786865174155e-13,1.8437708e-12,2.33944e-16,4.474464196979044e-13,1.9055393392235255e-13,1.9055393392235255e-13,7.480000000000001e-16,5.017943210969966e-14,1.4391429757549723e-12,1307.1990688370227,4.711991470236149e-13,6.546561175564087e-14,2.8110434710807073e-12,9.663617e-05,2.9846268e-07,111416.04,1.0095501,-227.3254,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.0462786865174155e-13,1.8437708e-12,2.33944e-16,4.474464196979044e-13,1.9055393392235255e-13,1.9055393392235255e-13,7.480000000000001e-16,5.017943210969966e-14,1.4391429757549723e-12,1307.1990688370227,4.711991470236149e-13,6.546561175564087e-14,2.8110434710807073e-12
