Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
10,10,12,3c49c8,EWG1VT,51.981536865234375,7.477264404296875,199.089999828,6934.200000000001,0.5983650877462752,34610D,244.04803,0.3911224,5.218671,194.6422090450677,66068.47315531295,0.4143260505775485,0.662427676370644,52.678368422629525,62.185928295064,1478.2141404469464,0.0005582413487673,41442.16772350145,0.8918136677180996,0.4389864035219127,0.770980526061892,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.967699619960309,1.9379158368677896,0.6215220740428368,31.09313308730193,15.11611742683481,33.841299208363175,1486673353547525.5,21.5055010707498,806.267452940329,1345.37597691627,0.0558241348767,0.0225996728285068,0.331213838185322,31.092964147532,14.6556917305252,14.64751488206135,13.28616288156156,0.6994901457399307,414144645568244.5,9.373835283964434,757988460526096.4,0.0016103129811548,4.91277937745217e-06,2.8440000000000003,35.8,2023-08-06 08:12:00,0.0005582413487673,0.8918153378841348,0.0,10,414.42167723501456,0.0005582413487673,0.3911224,5.218671,0.8918153378841348,0.2136269,2.1610745e-06,0.5915747196044436,791.1663793365583,12053.363398387211,0.7451711711050312,0.6668732456426455,3.553747017376496,239.6359311174253,0.6699991397977442,inf,0.0,232.85819269175855,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00054558855,4.3400638e-07,68054.63,0.86534095,-249.52344,0.0,0.0,1.0,-6.325527633331322e-13,2.28154e-12,2.4439217e-16,0.0,0.0,0.0,7.480000000000001e-16,2.242922713582297e-14,1.6489873053196669e-12,1116.601294168218,12.053363398387212,1.0554005729703941e-13,0.00054558855,4.3400638e-07,68054.63,0.86534095,-249.52344,0.0,0.0,0.0,-6.325527633331322e-13,2.28154e-12,2.4439217e-16,0.0,0.0,0.0,7.480000000000001e-16,2.242922713582297e-14,1.6489873053196669e-12,1116.601294168218,12.053363398387212,0.0
11,11,13,3c49c8,EWG1VT,52.06219482421875,7.594757080078125,202.691110936,7383.780000000001,0.6008739646822134,34610D,240.23811,0.1215776,5.3726783,197.08941782457973,66015.79478689031,0.4214852091863044,0.553635198106162,44.415585862206136,52.2145047054186,1049.578255433202,0.0003953925157252,38889.69949636692,0.8841114099443402,0.3701298821850511,0.654609078340593,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.582980500239264,1.882471858720578,0.634307076507134,26.106863384641777,14.004336768508963,26.90785621447772,1590838349064291.8,18.9359031225184,782.897394008719,1275.80196338642,0.0395392515725,0.0210896401142001,0.276817599053081,26.1072523527093,13.1257621066134,13.120574329721412,14.38701986799877,0.6178165907022719,287337536739468.7,8.595465341392886,704622669453365.1,0.0012818163577463,3.053449984399976e-06,2.8440000000000003,35.8,2023-08-06 08:13:00,0.0003953925157252,0.8841113006651742,0.0,11,388.8969949636692,0.0003953925157252,0.1215776,5.3726783,0.8841113006651742,0.11534275,1.1682638e-06,0.5639429004080602,794.4838165284275,12038.757596295054,0.8499844559236528,0.5268077682496454,3.3756630774295293,239.05135406947016,0.6396188531338892,inf,0.0,232.0744326650097,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00039057108,6.917574e-07,72489.4,0.7907376,-250.25201,0.0,0.0,1.0,-6.096870077128849e-13,2.037418e-12,2.6426046000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9572763513566394e-14,1.427731003278819e-12,1115.5059548194297,12.038757596295056,6.079209965140937e-14,0.00039057108,6.917574e-07,72489.4,0.7907376,-250.25201,0.0,0.0,0.0,-6.096870077128849e-13,2.037418e-12,2.6426046000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9572763513566394e-14,1.427731003278819e-12,1115.5059548194297,12.038757596295056,0.0
12,12,14,3c49c8,EWG1VT,52.15414790783898,7.687683105468751,208.34999982,7703.820000000001,0.603101724309355,34610D,237.8004,-1.0431865,5.9763303,197.4593009593196,65971.37920102812,0.4221036238213679,0.555608847957696,44.5102730531787,52.3792259148176,1249.4521746192322,0.0002642000431766,37151.47479473951,0.7337801710580488,0.3709189421098225,0.6613399721141685,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.916328203416866,1.78430093608668,0.6387464550072607,26.189489835437136,14.0122734576329,28.636908587791098,1564861827316975.5,18.7658226596381,782.230519162862,1290.141926075,0.0264200043177,0.0213357125626138,0.277804423978848,26.1896129574088,13.0206302303509,13.01719108790344,13.733685450737877,0.6157850805070549,291902906468113.0,7.973216995947823,662283525180277.9,0.001391253615683,3.0918276359193223e-06,2.8440000000000003,35.8,2023-08-06 08:14:00,0.0002642000431766,0.7337807806656137,0.0,12,371.5147479473951,0.0002642000431766,-1.0431865,5.9763303,0.7337807806656137,0.08939271,6.9351466e-07,0.5442593849366878,797.4295578642386,12559.454165453142,0.9996160086479368,0.0277098403959307,3.227869213702714,238.54510371180183,0.5182036275255513,0.9972237800225294,0.0,230.7767771317044,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00027060442,1.3991577e-06,75675.266,0.6266999,-251.0823,0.0,0.0,1.0,-5.932363945248246e-13,1.9133922e-12,3.1878924000000004e-16,0.0,0.0,0.0,7.48e-16,1.8228813809916973e-14,1.3201557362984172e-12,1114.2554376304572,12.559454165453142,6.122825421764494e-14,0.00027060442,1.3991577e-06,75675.266,0.6266999,-251.0823,0.0,0.0,0.0,-5.932363945248246e-13,1.9133922e-12,3.1878924000000004e-16,0.0,0.0,0.0,7.48e-16,1.8228813809916973e-14,1.3201557362984172e-12,1114.2554376304572,12.559454165453142,0.0
13,13,15,3c49c8,EWG1VT,52.266998291015625,7.692794799804687,210.407777596,8084.820000000001,0.6045020957083556,34610D,235.66586,-2.7667792,9.271077,195.23212252152987,65926.86892797494,0.4208463423488836,0.543167943174656,43.52298314917034,51.6362683536402,1554.1737504038674,0.000149275805315,35164.74379666741,0.4960459786933242,0.3626915262430861,0.6594626696912298,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.305512820428662,1.6941392835335298,0.6343955792572246,25.818377159844964,13.841850068325549,29.848035954674742,1546666382881516.2,18.2008123548133,780.502317788301,1297.08871902385,0.0149275805315,0.0214959597714722,0.271583971587328,25.8181341768201,12.6341868181087,12.632301121185854,13.42609683054454,0.6105220087683584,284594743766362.6,7.094939357163966,602984914862363.6,0.0014348571356872,2.9885241144986177e-06,2.8440000000000003,35.8,2023-08-06 08:15:00,0.000149275805315,0.4960464925577144,0.0,13,351.6474379666741,0.000149275805315,-2.7667792,9.271077,0.4960464925577144,0.07195874,7.5312806e-07,0.5198202979727705,799.281315888858,12500.570627692829,0.9990562025905644,0.0434362068477552,3.0483192834773862,237.9017241191661,0.3429929623435687,0.9731117482039116,0.0,229.22843813504795,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00014778375,2.1927085e-06,79310.16,0.47487292,-252.07169,0.0,0.0,1.0,-5.744924787830781e-13,1.7713672e-12,3.7995878000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.66873299508924e-14,1.1968747046171736e-12,1112.7192866298878,12.500570627692827,5.596837935057197e-14,0.00014778375,2.1927085e-06,79310.16,0.47487292,-252.07169,0.0,0.0,0.0,-5.744924787830781e-13,1.7713672e-12,3.7995878000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,1.66873299508924e-14,1.1968747046171736e-12,1112.7192866298878,12.500570627692827,0.0
14,14,16,3c49c8,EWG1VT,52.379227977688025,7.700788225446429,206.806666488,8557.26,0.6059083232432348,34610D,233.72115,-6.886866,17.164923,187.87950659042207,65883.34594482576,0.4163127369207189,0.516330453088742,41.53724243465102,50.4564236991378,1334.223665300277,8.6097733070212e-05,32821.58172593669,0.3318251447998671,0.3461436869554252,0.6499323608944061,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.92044427355314,1.6371264155368983,0.6130383381697753,25.22833561522095,13.475910395902185,30.91637429376341,1530616137945529.8,17.254992343531,777.654209433411,1293.75889615816,0.00860977330702,0.0215891431028721,0.258165226544371,25.2282118495689,11.9581043728422,11.957074895799522,13.7003063613414,0.6019676949275417,266450116498582.03,5.86154966054271,519444401549479.5,0.0013570311711778,2.7577239926889343e-06,2.8440000000000003,35.8,2023-08-06 08:16:00,8.609773307021198e-05,0.3318250483711526,0.0,14,328.215817259367,8.609773307021198e-05,-6.886866,17.164923,0.3318250483711526,0.05070208,1.6235904e-06,0.4892197043512277,801.1408177601818,12372.944483633502,0.9983658850330652,0.0571450750471488,2.8229450553128617,237.04490997656137,0.225072782600235,0.9348264193688316,0.0,227.90743171286888,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.000100524165,3.7978648e-06,84113.51,0.36443645,-252.42523,0.0,0.0,1.0,-5.498178334409682e-13,1.7107263e-12,5.036896e-16,0.0,0.0,0.0,7.48e-16,1.6343498970070498e-14,1.1609084130861353e-12,1111.1835053676218,12.372944483633502,4.8805275978264914e-14,0.000100524165,3.7978648e-06,84113.51,0.36443645,-252.42523,0.0,0.0,0.0,-5.498178334409682e-13,1.7107263e-12,5.036896e-16,0.0,0.0,0.0,7.48e-16,1.6343498970070498e-14,1.1609084130861353e-12,1111.1835053676218,12.372944483633502,0.0
15,15,17,3c49c8,EWG1VT,52.49025506488347,7.711225237165179,204.234444268,8961.12,0.6073199212127092,34610D,231.92848,-10.727138,24.216843,182.4757825065369,65841.8087023911,0.4182880710093958,0.482470600404262,39.466372373775286,48.7741305538736,1086.0601716147892,7.136252382832085e-05,30920.29281591529,0.3175603588875115,0.3288864364481274,0.6342405144663904,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.867031586429803,1.7792078766401125,0.5977029422669937,24.387248941106403,13.099136779916012,31.20964992050677,1526210094025959.0,16.4513044537396,775.166152064345,1258.64652074571,0.00713625238283,0.0213112377398434,0.241235300202131,24.3870652769368,11.3196287867935,11.318821047156815,15.726157422763764,0.5939286964181195,240989328683949.8,4.991230479540235,458968507755023.25,0.0010423499712151,2.459080882520368e-06,2.8440000000000003,35.8,2023-08-06 08:17:00,7.136252382832085e-05,0.3175606141119751,0.0,15,309.202928159153,7.136252382832085e-05,-10.727138,24.216843,0.3175606141119751,0.025006702,1.1977729e-06,0.4644425117458812,803.0074212816421,12192.390617160148,0.9879433457186164,0.1548158443128691,2.6684142052067985,236.4217338887863,0.2116174543310683,0.8684145602616428,0.0,227.2819291148438,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.0712056e-05,4.8861593e-06,88049.06,0.3001409,-252.84421,0.0,0.0,1.0,-5.296259767637691e-13,1.6666143e-12,5.875789700000001e-16,0.0,0.0,0.0,7.48e-16,1.6116426965040295e-14,1.1369883061774034e-12,1109.6641808005263,12.192390617160148,3.4307704574119743e-14,7.0712056e-05,4.8861593e-06,88049.06,0.3001409,-252.84421,0.0,0.0,0.0,-5.296259767637691e-13,1.6666143e-12,5.875789700000001e-16,0.0,0.0,0.0,7.48e-16,1.6116426965040295e-14,1.1369883061774034e-12,1109.6641808005263,12.192390617160148,0.0
16,16,18,3c49c8,EWG1VT,52.59853557004767,7.739161900111608,202.691110936,9288.78,0.6088612316650331,34610D,230.456,-11.842127,26.556921,178.96864618030267,65802.34233001733,0.4120200730440395,0.472897326858702,38.53952518079148,48.0127651211852,886.8451087565046,5.668784960140977e-05,29444.15627541902,0.2845776265388519,0.321162709839929,0.633396855915809,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.677329101457357,1.6009940903923552,0.5880850406414934,24.006507882643486,12.90729086588405,32.3445383418362,1509160029948982.8,15.8502708693582,772.779904572741,1278.44609782097,0.00566878496014,0.0216054848901112,0.236448663429351,24.0063825605926,10.9439183907219,10.94329803868854,14.635573633866372,0.5859174526490444,236386209079064.88,4.397059901319417,416718819257974.9,0.0011642834065759,2.376885033874953e-06,2.8440000000000003,35.8,2023-08-06 08:18:00,5.668784960140976e-05,0.284577563193357,0.0,16,294.4415627541903,5.668784960140976e-05,-11.842127,26.556921,0.284577563193357,0.01585414,8.4563453e-07,0.4450958482219456,805.0455333953855,12150.201709940322,0.9879163411701828,0.154988073247329,2.5139042548889377,235.76587281477703,0.1869029835531189,0.8013995758789617,0.0,226.58144830081915,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0345996e-05,5.5142486e-06,91303.625,0.28079274,-251.87352,0.0,0.0,1.0,-5.129503332257152e-13,1.6580682e-12,6.359942e-16,0.0,0.0,0.0,7.479999999999998e-16,1.6270526612224352e-14,1.1451178781112766e-12,1108.174115392407,12.150201709940324,3.7829187409300136e-14,6.0345996e-05,5.5142486e-06,91303.625,0.28079274,-251.87352,0.0,0.0,0.0,-5.129503332257152e-13,1.6580682e-12,6.359942e-16,0.0,0.0,0.0,7.479999999999998e-16,1.6270526612224352e-14,1.1451178781112766e-12,1108.174115392407,12.150201709940324,0.0
17,17,19,3c49c8,EWG1VT,52.706451416015625,7.7671051025390625,203.719999824,9555.48,0.6103829816824033,34610D,229.49971,-12.224475,26.862108,177.526429531164,65763.80280483655,0.4000182533831864,0.577227916440984,49.99839539669299,57.3604506562428,1274.5381666305234,4.241551819683814e-05,28285.243706121,0.2286116766399725,0.4166532949724416,0.841285794162591,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.455441206341456,1.5678727079944748,0.584560092441065,28.680500621770783,14.45626547969094,36.28235538999999,1450000000000000.0,17.7472505984955,806.611761036683,1388.39738192698,0.00424155181968,0.02426330859438,0.288613958220492,28.6802253281214,11.8950784101778,11.894573895662283,13.185652855391028,0.7007857913347816,381717966202968.56,4.0010230820597625,387890075199332.4,0.0015574680776908,4.534748115587532e-06,2.8440000000000003,35.8,2023-08-06 08:19:00,4.241551819683814e-05,0.228611662386972,0.0,17,282.8524370612101,4.241551819683814e-05,-12.224475,26.862108,0.228611662386972,0.009776562,5.3084904e-07,0.4293586657432693,807.0577832572152,12097.137956128385,0.9876799551807144,0.1564873992825685,2.3666207049797148,235.1066112790792,0.1487373249960961,0.769794535369298,0.0,225.8279824935269,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.6585213e-05,6.3018488e-06,94104.82,0.2568515,-250.65018,0.0,0.0,0.9999999999999998,-4.986185256533711e-13,1.6827918e-12,6.9670503e-16,0.0,0.0,0.0,7.48e-16,1.6838958191805804e-14,1.1841733190407278e-12,1106.6882474881252,12.097137956128384,6.387530732936438e-14,5.6585213e-05,6.3018488e-06,94104.82,0.2568515,-250.65018,0.0,0.0,0.0,-4.986185256533711e-13,1.6827918e-12,6.9670503e-16,0.0,0.0,0.0,7.48e-16,1.6838958191805804e-14,1.1841733190407278e-12,1106.6882474881252,12.097137956128384,0.0
18,18,20,3c49c8,EWG1VT,52.8138427734375,7.795257568359375,199.604444272,9936.48,0.611887695774914,34610D,228.92848,-11.855507,25.632915,177.72866215240248,65713.80440943985,0.4066475190458069,0.492274313641324,41.296081530950055,49.6725285312118,822.2514796203887,2.4727125064426923e-05,26693.98306230875,0.1344759829109567,0.3441340127579171,0.7295784200904037,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.087435335169882,1.51286586700037,0.5859556683132702,24.836587947454927,13.229646126844498,36.28235539,1450000000000000.0,15.7597266245927,788.526098840461,1330.92756710291,0.00247271250644,0.0230023792685624,0.246137156820662,24.8362642656059,10.7005085842168,10.700243997945243,14.141083638489851,0.635311617380866,280558476746745.03,3.5435442586951247,353721406913534.4,0.0012724483124446,3.062859438104455e-06,2.8440000000000003,35.8,2023-08-06 08:20:00,2.4727125064426923e-05,0.1344761420799065,0.0,18,266.9398306230876,2.4727125064426923e-05,-11.855507,25.632915,0.1344761420799065,0.0027368881,1.1993927e-07,0.4062150452684177,809.0475087977535,11917.947843938766,0.987485673045585,0.1577087363772473,2.258399478070171,234.5986549676753,0.0870007029581233,0.7605162052626915,0.0,225.13083939309985,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.09703e-05,7.797343e-06,97940.61,0.18641414,-249.17322,0.0,0.0,1.0000000000000002,-4.790519618286922e-13,1.7120625e-12,8.1198267e-16,0.0,0.0,0.0,7.48e-16,1.7589119517799723e-14,1.233010527909336e-12,1105.2042234536923,11.917947843938766,4.634099565882324e-14,4.09703e-05,7.797343e-06,97940.61,0.18641414,-249.17322,0.0,0.0,0.0,-4.790519618286922e-13,1.7120625e-12,8.1198267e-16,0.0,0.0,0.0,7.48e-16,1.7589119517799723e-14,1.233010527909336e-12,1105.2042234536923,11.917947843938766,0.0
19,19,21,3c49c8,EWG1VT,52.91965290651483,7.823285784040179,199.604444272,10180.32,0.6133790597328184,34610D,229.00475,-10.863979,24.76378,178.21183892571358,65672.5083279089,0.4020934349802541,0.494149561868692,41.472776988123165,49.1696687746644,750.8069496250794,1.9338610304080683e-05,25714.19779246873,0.1004083052923491,0.3456064749010263,0.7618486298178387,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,9.171571717489035,1.375558392172035,0.5874508395441369,24.585195903352307,13.226986189257548,36.28235538999999,1450000000000000.0,15.4665181001916,793.560074040877,1362.94916468016,0.00193386103041,0.0235680107028991,0.247074780934346,24.5848343873322,10.4834805130139,10.483277780990184,13.123387102176029,0.6531662363184579,293321808987932.1,3.276791894063789,333481789812460.44,0.0014606402906813,3.28460280226631e-06,2.8440000000000003,35.8,2023-08-06 08:21:00,1.9338610304080683e-05,0.1004084196817477,0.0,19,257.1419779246873,1.9338610304080683e-05,-10.863979,24.76378,0.1004084196817477,0.0011822697,4.5481123e-08,0.3911748623504662,811.0195834135823,11923.242398421202,0.9874734508217848,0.1577852462117931,2.158926148490046,234.1123984900482,0.0650090644475181,0.8119292790752313,0.0,224.60815201288472,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.8282293e-05,8.829547e-06,100303.38,0.13161962,-247.50504,0.0,0.0,1.0,-4.67013647767652e-13,1.726596e-12,8.915484e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8014118713235266e-14,1.2595823272676513e-12,1103.7384358748168,11.923242398421202,5.4548083894246616e-14,2.8282293e-05,8.829547e-06,100303.38,0.13161962,-247.50504,0.0,0.0,0.0,-4.67013647767652e-13,1.726596e-12,8.915484e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8014118713235266e-14,1.2595823272676513e-12,1103.7384358748168,11.923242398421202,0.0
20,20,22,3c49c8,EWG1VT,53.0255126953125,7.851409912109375,199.089999828,10401.3,0.6148494936615131,34610D,229.26656,-9.490268,23.579687,179.23071682979827,65631.03555092077,0.4043596010472838,0.475830359471698,39.99349930783992,47.343013989279,625.6654774605787,1.5678998562370667e-05,24851.61635473102,0.0762999055983575,0.333279160898666,0.7640259526032174,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,9.291397317694337,1.393563917848964,0.5904719807928076,23.67092877576745,12.991764366208177,36.28235539,1450000000000000.0,14.9722340794009,795.123774564017,1353.51930750335,0.00156789985624,0.0235262719540095,0.237915179735849,23.6715069946395,10.1127446031797,10.112586047957592,13.782057986567716,0.6587323988475761,279335195736570.97,3.062011805156074,316912840848407.9,0.0013305064950529,3.151612471080856e-06,2.8440000000000003,35.8,2023-08-06 08:22:00,1.5678998562370667e-05,0.0762998860504588,0.0,20,248.51616354731024,1.5678998562370667e-05,-9.490268,23.579687,0.0762998860504588,0.0006850254,2.594624e-08,0.3776212058124963,812.9639848339069,11958.658100406656,0.9872449808850642,0.1592085039099649,2.09443676239763,233.78645316908413,0.0495276571022156,0.8582078937571671,0.0,224.2561965958772,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5479305e-05,9.706531e-06,102438.94,0.075657174,-245.47966,0.0,0.0,1.0,-4.561538039965316e-13,1.7396746e-12,9.591493e-16,0.0,0.0,0.0,7.48e-16,1.839292002660281e-14,1.2835208245258396e-12,1102.2698181247245,11.958658100406655,4.8755466542684245e-14,1.5479305e-05,9.706531e-06,102438.94,0.075657174,-245.47966,0.0,0.0,0.0,-4.561538039965316e-13,1.7396746e-12,9.591493e-16,0.0,0.0,0.0,7.48e-16,1.839292002660281e-14,1.2835208245258396e-12,1102.2698181247245,11.958658100406655,0.0
21,21,23,3c49c8,EWG1VT,53.13166809082031,7.879943847656251,200.118888716,10584.18,0.616299845508045,34610D,229.44466,-8.299891,22.588863,180.53958816921403,65591.04205161294,0.4120995445486011,0.406411274098038,33.27303414189453,40.9113557249466,287.9521631946964,1.3278512900128734e-05,24155.61047700016,0.0615139968294545,0.2772752845157877,0.6565219174445467,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,9.41464845703115,1.4120722560236858,0.5945531756937883,20.456574687523432,11.95213019333316,34.67579562530167,1474136246715347.8,13.4513223082258,778.940969676392,1285.88560108884,0.00132785129001,0.0221235208330092,0.203205637049019,20.4556778624733,9.18504963937873,9.184927677198084,15.37512616141941,0.6058180295584289,202804964589788.9,2.9049792182516536,304591829049262.6,0.0010291181653156,2.1129004904110143e-06,2.8440000000000003,35.8,2023-08-06 08:23:00,1.3278512900128734e-05,0.0615139927729935,0.0,21,241.55610477000167,1.3278512900128734e-05,-8.299891,22.588863,0.0615139927729935,0.000521456,2.093909e-08,0.3667604627224256,814.881834210958,11978.172003760848,0.9876192593199988,0.1568700054829375,2.0625765665900424,233.6221341958153,0.0399999931520834,0.8815566112352864,0.0,224.0730321927489,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4112081e-05,9.651566e-06,104381.86,0.069260225,-242.56952,0.0,0.0,1.0,-4.4629346642399916e-13,1.7614291e-12,9.549124e-16,0.0,0.0,0.0,7.48e-16,1.8799675287385396e-14,1.3151356055343885e-12,1100.7903338007925,11.978172003760848,3.300295121586393e-14,1.4112081e-05,9.651566e-06,104381.86,0.069260225,-242.56952,0.0,0.0,0.0,-4.4629346642399916e-13,1.7614291e-12,9.549124e-16,0.0,0.0,0.0,7.48e-16,1.8799675287385396e-14,1.3151356055343885e-12,1100.7903338007925,11.978172003760848,0.0
22,22,24,3c49c8,EWG1VT,53.238046937069655,7.90817709530101,201.662222048,10668.0,0.6177251757025517,34610D,229.35301,-8.106736,22.653395,181.5122177283131,65557.76901747104,0.4115994016148108,0.421049963714202,34.76430665760753,42.106674514392,341.08759409390035,1.250234255103865e-05,23841.9280160665,0.0577818866990585,0.2897025554800627,0.6944674059306186,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,9.328829864632228,1.399207847468266,0.5978756329552114,21.05330026537619,12.18244477832852,36.28235539,1450000000000000.0,13.7015626880905,785.255052547577,1306.94651502179,0.0012502342551,0.022621008341556,0.210524981857101,21.053337257196,9.3066135106964,9.306497157680983,15.035992347870325,0.6250488322888019,222059395692369.7,2.846742948330391,299896809947162.2,0.0010874833720455,2.3868251107279664e-06,2.8440000000000003,35.8,2023-08-06 08:24:00,1.2502342551038651e-05,0.0577818907739065,0.0,22,238.41928016066504,1.2502342551038651e-05,-8.106736,22.653395,0.0577818907739065,0.00048897404,1.9442858e-08,0.36214240137246,816.7666003458619,12136.904479811194,0.987231800599386,0.1592902127730827,2.034060349934487,233.4731461245325,0.0375392470362217,0.8849000092237816,0.0,223.92886066025355,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3897595e-05,9.728103e-06,105260.16,0.069058195,-239.58035,0.0,0.0,1.0,-4.418486252560748e-13,1.7702966e-12,9.60812e-16,0.0,0.0,0.0,7.480000000000001e-16,1.897863571516734e-14,1.328447974476269e-12,1099.3077352510818,12.136904479811191,3.64965708433076e-14,1.3897595e-05,9.728103e-06,105260.16,0.069058195,-239.58035,0.0,0.0,0.0,-4.418486252560748e-13,1.7702966e-12,9.60812e-16,0.0,0.0,0.0,7.480000000000001e-16,1.897863571516734e-14,1.328447974476269e-12,1099.3077352510818,12.136904479811191,0.0
