,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,-0.8125552664064122,34610D,278.54425,18.417746,6.219973,90.68230219209887,66979.25016031486,0.2533368207659027,0.967496718729146,59.62174221833733,116.3072315690586,1580.8292357038692,0.0057850688846762,89976.97737353944,0.8859334585524924,0.4968478518194777,0.6239455934734025,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,22.10411302033513,1.529934660067826,0.2710395325032972,58.15377855748192,14.868423119908131,18.578376098629203,1235630023039337.8,29.7316477418531,810.896270568442,1457.14025235169,0.578506888468,0.0241377989588437,0.483748359364573,58.1536157845293,20.0411131184492,19.92584075708438,8.256650454499468,0.7170508710011062,1162255933342800.0,30.39708070346669,1865282042341368.8,0.0036249653908707455,1.787256479765187e-05,3.16,35.8,2023-11-05 23:02:00,0.005785068884676299,0.8859338875442614,0.0,899.7697737353944,0,0.005785068884676299,18.417746,6.219973,0.8859338875442614,0.27448472,1.1010879e-10,1.1253293623856906,0.0,6667.509382517012,0.9966805091004685,0.0814123011542548,5.606810588900311,244.97399538637683,0.9331556031714695,inf,0.0,241.32211322578092,0.0,0.0,0.0,0 days,0.00567307,5.972949e-07,8067.673,0.91019267,-244.41304,0.0,0.0,1.0000000000000002,-7.451543127861659e-13,7.924664e-12,2.56979e-16,0.0,0.0,0.0,7.48e-16,9.433861551032012e-14,7.179510501938769e-12,540.6089949810544,6.667509382517013,1.5107738214457027e-12,0.00567307,5.972949e-07,8067.673,0.91019267,-244.41304,0.0,0.0,0.0,-7.451543127861659e-13,7.924664e-12,2.56979e-16,0.0,0.0,0.0,7.48e-16,9.433861551032012e-14,7.179510501938769e-12,540.6089949810544,6.667509382517013
1,1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,-0.812125229842229,34610D,274.99524,17.248919,4.0604963,108.41377834164597,66919.62841809652,0.280119886499717,1.138091720112866,74.2128687509814,126.5371836000464,2641.499518752813,0.0044539852138494,84781.45509278591,0.8542495260533806,0.618440572924845,0.7902173180719155,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,17.687145700559743,1.2477576421164875,0.3261212493283931,63.269414520857886,16.790234783951295,26.546400255260394,1596268704286738.2,33.0885856872039,834.180499465643,1554.81217957179,0.445398521385,0.0258089957239117,0.569045860056433,63.2685918000232,22.0483534556603,21.95058587075662,6.129791864975812,0.8108397976120789,1400146378261339.5,29.56545871504468,1814186684574337.2,0.006072961884747913,2.2637584327736144e-05,3.16,35.8,2023-11-05 23:03:00,0.004453985213849402,0.8542502003299577,0.0,847.814550927859,1,0.004453985213849402,17.248919,4.0604963,0.8542502003299577,0.34040788,9.1357514e-08,1.0740342684435826,0.0,7473.160672911053,0.9768031916927631,0.2141390312363241,5.47335323597251,244.68500189236593,0.8695461731031396,inf,0.0,239.8176597472315,0.0,0.0,0.0,0 days,0.00436833,1.4205872e-07,12802.943,0.84954244,-244.59203,0.0,0.0,1.0,-7.301163004604724e-13,7.1453967e-12,2.2188786e-16,0.0,0.0,0.0,7.479999999999999e-16,8.436853235066828e-14,6.415280345522747e-12,539.1995816687071,7.473160672911052,2.660386339668358e-12,0.00436833,1.4205872e-07,12802.943,0.84954244,-244.59203,0.0,0.0,0.0,-7.301163004604724e-13,7.1453967e-12,2.2188786e-16,0.0,0.0,0.0,7.479999999999999e-16,8.436853235066828e-14,6.415280345522747e-12,539.1995816687071,7.473160672911052
2,2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,-0.8116333207665765,34610D,269.87714,18.646147,3.9519436,118.74069712993796,66845.41554934553,0.2964925157144131,1.189581404003496,81.88762630538535,127.8173313992914,2743.7506723195106,0.0028585895963766,76639.32731338663,0.7571007455074583,0.6823968858782112,0.9023689695384054,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,17.854774606717154,1.2880686225673743,0.3605568500283845,63.90866315267328,18.819609504391988,35.72875605851015,1458317032668124.5,33.7844795945856,846.291827926689,1587.12980918227,0.285858959638,0.0267573733846741,0.594790702001748,63.9086656996457,22.2290392054113,22.165676632792152,6.0969543929338,0.8620299464396605,1439498004002221.5,27.18343768821593,1681756014855693.5,0.0065437683081678525,2.4568013532117697e-05,3.16,35.8,2023-11-05 23:04:00,0.002858589596376669,0.7570999050509948,0.0,766.3932731338663,2,0.002858589596376669,18.646147,3.9519436,0.7570999050509948,0.3739761,2.3191135e-06,0.9893000564087028,0.0,8125.8125102326585,0.8201398934232258,0.5721630495022725,5.055917659043635,243.7388619364259,0.7333600565701396,inf,0.0,237.25710641281677,0.0,0.0,0.0,0 days,0.0028015012,5.018376e-07,20721.635,0.7166717,-244.81036,0.0,0.0,1.0,-7.053169175415895e-13,6.063721e-12,2.4962082e-16,0.0,0.0,0.0,7.480000000000001e-16,7.065687578462341e-14,5.358404228010194e-12,537.6668872991958,8.125812510232658,2.502700059036292e-12,0.0028015012,5.018376e-07,20721.635,0.7166717,-244.81036,0.0,0.0,0.0,-7.053169175415895e-13,6.063721e-12,2.4962082e-16,0.0,0.0,0.0,7.480000000000001e-16,7.065687578462341e-14,5.358404228010194e-12,537.6668872991958,8.125812510232658
3,3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,-0.8112073583912315,34610D,265.0159,19.677742,3.52952,134.65431892129257,66763.52792304015,0.32570810622827084,0.836921500246288,57.95455807562265,87.111289683021,1756.268788121119,0.0015998167568755,68873.98399781724,0.5782487202065554,0.4829546506301888,0.6685716714733955,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,17.435711449579383,1.27978441537337,0.4126116973558319,43.55485587612032,15.727805217916544,22.93768868608192,1441390688646322.2,26.0558166012848,802.86684571432,1445.66763263335,0.159981675688,0.0235672916929486,0.418460750123144,43.5556448415105,17.7559965555291,17.727635587057144,7.379130608936911,0.6868262384551712,954530122395531.4,25.22104869988001,1569287132063257.0,0.00435344246287138,1.4381344311519181e-05,3.16,35.8,2023-11-05 23:05:00,0.001599816756875545,0.5782484777259922,0.0,688.7398399781724,3,0.001599816756875545,19.677742,3.52952,0.5782484777259922,0.3099233,1.3645843e-06,0.9053692152338044,0.0,9048.399248069316,0.8267242315425097,0.5626073630698827,4.735367234022696,242.96406757342027,0.5341783229398881,inf,0.0,234.958434586177,0.0,0.0,0.0,0 days,0.0015647791,4.60516e-07,28922.648,0.542547,-244.99883,0.0,0.0,0.9999999999999998,-6.797716192249297e-13,5.1127826e-12,2.464356e-16,0.0,0.0,0.0,7.48e-16,5.862357560672695e-14,4.433010769085474e-12,536.2575768581636,9.048399248069316,9.690977173028565e-13,0.0015647791,4.60516e-07,28922.648,0.542547,-244.99883,0.0,0.0,0.0,-6.797716192249297e-13,5.1127826e-12,2.464356e-16,0.0,0.0,0.0,7.48e-16,5.862357560672695e-14,4.433010769085474e-12,536.2575768581636,9.048399248069316
4,4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,-0.8106881107392048,34610D,261.34097,20.649931,2.9576564,144.45477945761797,66705.57336496453,0.3394234361186578,0.861589735431528,60.73977339974629,87.1147842253288,1952.1890827244488,0.00116108432515,64250.40779201729,0.5425170629443956,0.5061647783312191,0.7163713418319723,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,17.053777279198037,1.259232422456376,0.4457438788670553,43.55744552865545,16.154319283477466,25.837488128135817,1578261961663343.0,26.4372589039784,808.886102132653,1466.10792698647,0.116108432515,0.0240438172367571,0.430794867715764,43.5573921126644,17.9170746256208,17.896295517417276,7.152382622505038,0.7093785236599148,992424864437972.0,24.0471618009988,1501541722307526.2,0.004666503749216129,1.5185655223172215e-05,3.16,35.8,2023-11-05 23:06:00,0.0011610843251500349,0.5425175195056886,0.0,642.5040779201729,4,0.0011610843251500349,20.649931,2.9576564,0.5425175195056886,0.31032333,8.601834e-07,0.8564674031767251,0.0,9736.546908630891,0.796178705015712,0.6050615420595693,4.507492065778092,242.38447881045946,0.48344433676307885,inf,0.0,234.10492302324914,0.0,0.0,0.0,0 days,0.0011335146,4.2048546e-07,34156.355,0.5100147,-245.03526,0.0,0.0,1.0,-6.633458615476776e-13,4.4997443e-12,2.4334992e-16,0.0,0.0,0.0,7.48e-16,5.086453181717621e-14,3.836398608069822e-12,534.6822068652144,9.736546908630892,9.25480154829589e-13,0.0011335146,4.2048546e-07,34156.355,0.5100147,-245.03526,0.0,0.0,0.0,-6.633458615476776e-13,4.4997443e-12,2.4334992e-16,0.0,0.0,0.0,7.48e-16,5.086453181717621e-14,3.836398608069822e-12,534.6822068652144,9.736546908630892
5,5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,-0.8101283226152788,34610D,257.1418,21.927492,2.1534092,152.81045761040278,66644.83359156478,0.35119310818521343,0.843418213234384,60.35635101396461,83.4098465873568,1875.4860267242373,0.0007304157288418,59404.634976163914,0.4633996798717316,0.5029695917830385,0.7279154547220508,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,16.488211885328948,1.22457264209815,0.4753614082650019,41.7049419631477,16.18751404726397,27.80548454097332,1577352776212882.2,25.8044183781346,808.026331987363,1468.19716815388,0.0730415728842,0.0241223849384278,0.421709106617192,41.7049232936784,17.4820652142647,17.46930535885865,7.082894666311111,0.7061260918587257,972421374582821.6,22.63930175321298,1421563903875094.2,0.004723402390202818,1.4847689011978217e-05,3.16,35.8,2023-11-05 23:07:00,0.0007304157288418383,0.4634005649396685,0.0,594.0463497616391,5,0.0007304157288418383,21.927492,2.1534092,0.4634005649396685,0.3236458,1.8550786e-06,0.8048039528025699,0.0,10422.131734241842,0.7498966969135705,0.661554944020613,4.241563020439698,241.6743203254581,0.3962378091755927,inf,0.0,232.95639928496075,0.0,0.0,0.0,0 days,0.0007134079,4.2871594e-07,39977.69,0.44694206,-244.96034,0.0,0.0,1.0000000000000002,-6.45172232873791e-13,3.8712636e-12,2.4398435e-16,0.0,0.0,0.0,7.48e-16,4.293117093242213e-14,3.226091275515519e-12,533.0526908788114,10.422131734241843,7.711268430781413e-13,0.0007134079,4.2871594e-07,39977.69,0.44694206,-244.96034,0.0,0.0,0.0,-6.45172232873791e-13,3.8712636e-12,2.4398435e-16,0.0,0.0,0.0,7.48e-16,4.293117093242213e-14,3.226091275515519e-12,533.0526908788114,10.422131734241843
6,6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,-0.8095456089958266,34610D,253.05354,22.867393,1.5451168,161.41410907031454,66584.47724055081,0.36250842709246756,0.827330801422716,60.01025024794146,79.9534568770166,1873.0230662682548,0.0005817763149846,55026.440867802725,0.5031873160520258,0.5000854187328455,0.7396213255939597,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,15.78959613922341,1.1750336973847824,0.5061654644191573,39.97657440400344,16.144572956522204,29.98317299650865,1544636143450804.5,25.2321036864028,807.416655313212,1472.04644702867,0.0581776314985,0.0241937010321866,0.413665400711358,39.9767284385083,17.0980620187473,17.088120554940833,6.934496730529132,0.7038197407783643,953236658322139.6,21.400790150194524,1350437296732144.8,0.004832648885917251,1.4532387042764884e-05,3.16,35.8,2023-11-05 23:08:00,0.0005817763149846501,0.5031872775121298,0.0,550.2644086780273,6,0.0005817763149846501,22.867393,1.5451168,0.5031872775121298,0.30942783,3.3273855e-06,0.757532823063545,0.0,10810.56932148757,0.7487558998275375,0.6628458361289257,3.9981802837092126,240.9889185048239,0.4132540398726415,inf,0.0,232.4201824618771,0.0,0.0,0.0,0 days,0.0005685792,5.2935326e-07,45546.95,0.48742214,-244.92188,0.0,0.0,0.9999999999999999,-6.278318454220262e-13,3.323098e-12,2.5174182e-16,0.0,0.0,0.0,7.479999999999998e-16,3.603820383450309e-14,2.6952663083039777e-12,531.4103011648107,10.81056932148757,6.465727081137951e-13,0.0005685792,5.2935326e-07,45546.95,0.48742214,-244.92188,0.0,0.0,0.0,-6.278318454220262e-13,3.323098e-12,2.5174182e-16,0.0,0.0,0.0,7.479999999999998e-16,3.603820383450309e-14,2.6952663083039777e-12,531.4103011648107,10.81056932148757
7,7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,-0.8089145110442352,34610D,249.05017,22.701551,1.4335182,168.7124567974825,66524.46699030287,0.372212131850966,0.7974668612685,58.486599147560746,75.7072478024404,1796.5532071453597,0.0003918842824431,50913.27576770084,0.4635574686391199,0.4873883262296729,0.7374154593388064,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,15.163902908532163,1.1313502229295649,0.5332869456499368,37.85380738203261,15.967396691826512,31.240467455069723,1525747104952216.2,24.3485482856019,804.448056322623,1468.61361720346,0.0391884282443,0.0241254158346255,0.39873343063425,37.8536239012202,16.5275257167579,16.521051376394055,6.887119574721366,0.6926721571919513,915898701821972.8,20.131916671613716,1278111998858026.2,0.00480824128337312,1.385678191136622e-05,3.16,35.8,2023-11-05 23:09:00,0.000391884282443138,0.4635574304021136,0.0,509.1327576770084,7,0.000391884282443138,22.701551,1.4335182,0.4635574304021136,0.25590438,4.997798e-06,0.7121748729776571,0.0,11147.298906109525,0.7476758120633196,0.6640639126284876,3.7558861202438605,240.26884980615804,0.3659366688422292,inf,0.0,231.5107902767351,0.0,0.0,0.0,0 days,0.00038292166,5.053243e-07,51168.324,0.44254088,-244.92862,0.0,0.0,1.0,-6.103880371725644e-13,2.8590333e-12,2.4988957e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0230279238068983e-14,2.248645358826186e-12,529.712959658474,11.147298906109524,5.173341111733818e-13,0.00038292166,5.053243e-07,51168.324,0.44254088,-244.92862,0.0,0.0,0.0,-6.103880371725644e-13,2.8590333e-12,2.4988957e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0230279238068983e-14,2.248645358826186e-12,529.712959658474,11.147298906109524
8,8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,-0.8082375991365013,34610D,245.08116,20.92824,1.8811074,174.90063056943217,66465.98039115532,0.38192228616644713,0.753284879858722,55.89280755443405,70.7822420813606,1597.0681887570693,0.0002298770468216,47200.44144697906,0.376095830418565,0.4657733962869504,0.7188856046371996,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,15.47388020237364,1.1569839252942289,0.5573058485499475,35.390582317380684,15.645105211912236,31.382573961845573,1523612159348096.5,23.2545311284022,799.073832870449,1448.29535474138,0.0229877046822,0.0238140699189503,0.376642439929361,35.3911210406803,15.8159626309673,15.812327739763107,7.339961804483877,0.6729327328549581,856717908599332.2,18.91696448726737,1209061469246548.2,0.004311672052602133,1.2775287441640389e-05,3.16,35.8,2023-11-05 23:10:00,0.00022987704682169132,0.3760961728464063,0.0,472.0044144697906,8,0.00022987704682169132,20.92824,1.8811074,0.3760961728464063,0.14732373,3.5260596e-06,0.6709321174395354,0.0,11484.907125089065,0.7476053739662908,0.6641432110747819,3.5361981972450076,239.57949156211777,0.28545721252180617,inf,0.0,230.4887593791005,0.0,0.0,0.0,0 days,0.00022360458,6.3142994e-07,56556.55,0.33344847,-244.64758,0.0,0.0,1.0,-5.93710842630098e-13,2.4637148e-12,2.5961022e-16,0.0,0.0,0.0,7.48e-16,2.5317660596561688e-14,1.8700038749436977e-12,527.9651826068942,11.484907125089064,3.644170833857181e-13,0.00022360458,6.3142994e-07,56556.55,0.33344847,-244.64758,0.0,0.0,0.0,-5.93710842630098e-13,2.4637148e-12,2.5961022e-16,0.0,0.0,0.0,7.48e-16,2.5317660596561688e-14,1.8700038749436977e-12,527.9651826068942,11.484907125089064
9,9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,-0.8075129485991287,34610D,241.52866,19.746912,1.3556914,181.10402959571448,66410.08758360088,0.3907557662165223,0.714059563387342,53.45357838740833,66.2968907126052,1423.394219974457,0.0001398206764462,44081.94845354482,0.3090629038898137,0.4454464865617361,0.7002322738903041,climb,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,15.43605796598974,1.1555460673827616,0.5813009237365377,33.14815557617862,15.323191086475726,31.27398709020021,1525243520708981.0,22.2567729200946,793.640251027097,1431.40511040409,0.0139820676446,0.0235155965751646,0.357029781693671,33.1484453563026,15.1826801651606,15.180557609326833,7.625995388372718,0.6534518323633783,806739225287575.9,17.937230104228053,1152662281281989.8,0.003985020079649726,1.1844170532509348e-05,3.16,35.8,2023-11-05 23:11:00,0.00013982067644628101,0.30906305529416406,0.0,440.8194845354482,9,0.00013982067644628101,19.746912,1.3556914,0.30906305529416406,0.068294704,1.7760776e-06,0.6358205483763255,0.0,11757.48582909717,0.7464831767142834,0.6654042882958839,3.3501885308474,238.9655112543763,0.22647032794799335,inf,0.0,229.66384991108086,0.0,0.0,0.0,0 days,0.0001357339,6.885757e-07,61289.906,0.2817001,-244.18309,0.0,0.0,1.0,-5.790769225515003e-13,2.1500393e-12,2.6401522e-16,0.0,0.0,0.0,7.48e-16,2.1434526364832804e-14,1.570962396389842e-12,526.167366910744,11.75748582909717,2.682143403105409e-13,0.0001357339,6.885757e-07,61289.906,0.2817001,-244.18309,0.0,0.0,0.0,-5.790769225515003e-13,2.1500393e-12,2.6401522e-16,0.0,0.0,0.0,7.48e-16,2.1434526364832804e-14,1.570962396389842e-12,526.167366910744,11.75748582909717
