,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,-0.8125552664064122,34610D,278.54425,18.417746,6.219973,90.68230219209887,66979.25016031486,0.24312367021515746,0.983679513789518,59.62174221833733,116.3072454198688,1580.8292357038692,0.0057850688846762,89976.97737353944,0.8859334585524924,0.4968478518194777,0.6239455934734025,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.2710395325032972,58.15377855748192,14.868423119908131,18.578376098629203,1235630023039337.8,29.6049080135967,810.056376904946,1637.27671848473,0.578506888468,0.0245707501399002,0.491839756894759,58.1536227099344,20.0172869812414,19.902151662918147,0.57850688846762,0.6973071318046963,762577350106020.6,18.913496515434016,1418228606963803.8,0.0177778908909104,9.023630881644394e-06,2.8440000000000003,35.8,2023-11-05 23:02:00,0.005785068884676299,0.8859338875442614,0.0,899.7697737353944,0,0.005785068884676299,18.417746,6.219973,0.8859338875442614,0.27448472,1.1010879e-10,1.1253293623856906,0.0,6667.509382517012,0.9966805091004685,0.0814123011542548,5.997345403666341,245.78592067756466,0.9331556031714695,inf,0.0,242.103508975288,0.0,0.0,0.0,0 days,0.00567307,5.972949e-07,8067.673,0.91019267,-244.41304,0.0,0.0,1.0000000000000002,-7.451543127861659e-13,7.924664e-12,2.56979e-16,0.0,0.0,0.0,7.48e-16,9.433861551032012e-14,7.179510501938769e-12,540.6089949810544,7.533207823699872e-12,1.2555559403031644e-13,8.370372935354429e-15,0.0,0.00567307,5.972949e-07,8067.673,0.91019267,-244.41304,0.0,0.0,0.0,-7.451543127861659e-13,7.924664e-12,2.56979e-16,0.0,0.0,0.0,7.48e-16,9.433861551032012e-14,7.179510501938769e-12,540.6089949810544,7.533207823699872e-12,1.2555559403031644e-13,8.370372935354429e-15,0.0
1,1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,-0.812125229842229,34610D,274.99524,17.248919,4.0604963,108.41377834164597,66919.62841809652,0.2721741686062143,1.142912479230042,74.2128687509814,126.5388364352114,2641.499518752813,0.0044539852138494,84781.45509278591,0.8542495260533806,0.618440572924845,0.7902173180719155,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3261212493283931,63.269414520857886,16.790234783951295,26.546400255260394,1596268704286738.2,33.1996540574106,835.608004233737,1701.3412422536,0.445398521385,0.0259978779749937,0.571456239615021,63.2694182176057,21.9808801381667,21.88341174582223,0.4453985213849399,0.7908548211103066,971262039709917.2,18.39844448807504,1379524585928873.2,0.020613006856870543,1.2579228541476064e-05,2.8440000000000003,35.8,2023-11-05 23:03:00,0.004453985213849402,0.8542502003299577,0.0,847.814550927859,1,0.004453985213849402,17.248919,4.0604963,0.8542502003299577,0.34040788,9.1357514e-08,1.0740342684435826,0.0,7473.160672911053,0.9768031916927631,0.2141390312363241,5.869884473079468,245.52622284820015,0.8695461731031396,inf,0.0,240.6178667907989,0.0,0.0,0.0,0 days,0.00436833,1.4205872e-07,12802.943,0.84954244,-244.59203,0.0,0.0,1.0,-7.301163004604724e-13,7.1453967e-12,2.2188786e-16,0.0,0.0,0.0,7.479999999999999e-16,8.436853235066828e-14,6.415280345522747e-12,539.1995816687071,9.068202557925948e-12,1.4587988592094916e-13,9.725325728063276e-15,0.0,0.00436833,1.4205872e-07,12802.943,0.84954244,-244.59203,0.0,0.0,0.0,-7.301163004604724e-13,7.1453967e-12,2.2188786e-16,0.0,0.0,0.0,7.479999999999999e-16,8.436853235066828e-14,6.415280345522747e-12,539.1995816687071,9.068202557925948e-12,1.4587988592094916e-13,9.725325728063276e-15,0.0
2,2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,-0.8116333207665765,34610D,269.87714,18.646147,3.9519436,118.74069712993796,66845.41554934553,0.28794036782714233,1.19521205302509,81.88762630538535,127.81927861603,2743.7506723195106,0.0028585895963766,76639.32731338663,0.7571007455074583,0.6823968858782112,0.9023689695384054,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3605568500283845,63.90866315267328,18.819609504391988,35.72875605851015,1458317032668124.5,33.892790601903,847.529473640652,1740.16448162727,0.285858959638,0.0269528937086456,0.597606026512545,63.909639308015,22.172239944717,22.10903927505943,0.28585895963766,0.8352866516230563,1073724391740821.6,16.41853736551236,1248391909503226.2,0.02219724822554875,1.4384523614330063e-05,2.8440000000000003,35.8,2023-11-05 23:04:00,0.002858589596376669,0.7570999050509948,0.0,766.3932731338663,2,0.002858589596376669,18.646147,3.9519436,0.7570999050509948,0.3739761,2.3191135e-06,0.9893000564087028,0.0,8125.8125102326585,0.8201398934232258,0.5721630495022725,5.41621273630863,244.55935224830128,0.7333600565701396,inf,0.0,238.02535578938108,0.0,0.0,0.0,0 days,0.0028015012,5.018376e-07,20721.635,0.7166717,-244.81036,0.0,0.0,1.0,-7.053169175415895e-13,6.063721e-12,2.4962082e-16,0.0,0.0,0.0,7.480000000000001e-16,7.065687578462341e-14,5.358404228010194e-12,537.6668872991958,8.529642439275074e-12,1.5255533657669465e-13,1.0170355771779642e-14,0.0,0.0028015012,5.018376e-07,20721.635,0.7166717,-244.81036,0.0,0.0,0.0,-7.053169175415895e-13,6.063721e-12,2.4962082e-16,0.0,0.0,0.0,7.480000000000001e-16,7.065687578462341e-14,5.358404228010194e-12,537.6668872991958,8.529642439275074e-12,1.5255533657669465e-13,1.0170355771779642e-14,0.0
3,3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,-0.8112073583912315,34610D,265.0159,19.677742,3.52952,134.65431892129257,66763.52792304015,0.3129604903617037,0.849863207546032,57.95455807562265,87.109734762646,1756.268788121119,0.0015998167568755,68873.98399781724,0.5782487202065554,0.4829546506301888,0.6685716714733955,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4126116973558319,43.55485587612032,15.727805217916544,22.93768868608192,1441390688646322.2,25.9825884036842,802.614720316159,1616.76685616548,0.159981675688,0.023981091386014,0.424931603773016,43.554867381323,17.7194439124168,17.691141328071897,0.15998167568755,0.670711640781295,599937972858181.5,14.92807328842333,1146132452793234.0,0.01817783290845247,6.875311223157025e-06,2.8440000000000003,35.8,2023-11-05 23:05:00,0.001599816756875545,0.5782484777259922,0.0,688.7398399781724,3,0.001599816756875545,19.677742,3.52952,0.5782484777259922,0.3099233,1.3645843e-06,0.9053692152338044,0.0,9048.399248069316,0.8267242315425097,0.5626073630698827,5.0392192680537615,243.69959130148285,0.5341783229398881,inf,0.0,235.63690851500857,0.0,0.0,0.0,0 days,0.0015647791,4.60516e-07,28922.648,0.542547,-244.99883,0.0,0.0,0.9999999999999998,-6.797716192249297e-13,5.1127826e-12,2.464356e-16,0.0,0.0,0.0,7.48e-16,5.862357560672695e-14,4.433010769085474e-12,536.2575768581636,4.1090475962184376e-12,1.0847545198626986e-13,7.231696799084656e-15,0.0,0.0015647791,4.60516e-07,28922.648,0.542547,-244.99883,0.0,0.0,0.0,-6.797716192249297e-13,5.1127826e-12,2.464356e-16,0.0,0.0,0.0,7.48e-16,5.862357560672695e-14,4.433010769085474e-12,536.2575768581636,4.1090475962184376e-12,1.0847545198626986e-13,7.231696799084656e-15,0.0
4,4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,-0.8106881107392048,34610D,261.34097,20.649931,2.9576564,144.45477945761797,66705.57336496453,0.3264932824995076,0.873986531510824,60.73977339974629,87.1155157247216,1952.1890827244488,0.00116108432515,64250.40779201729,0.5425170629443956,0.5061647783312191,0.7163713418319723,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4457438788670553,43.55744552865545,16.154319283477466,25.837488128135817,1578261961663343.0,26.3878829643857,808.891164117212,1636.03190786006,0.116108432515,0.0244401679814303,0.436993265755412,43.5577578623608,17.8801252956789,17.859389039008953,0.116108432515,0.6928946659723098,644302065792788.0,14.059297079727052,1085916368327887.2,0.018693262650746122,7.585427635640538e-06,2.8440000000000003,35.8,2023-11-05 23:06:00,0.0011610843251500349,0.5425175195056886,0.0,642.5040779201729,4,0.0011610843251500349,20.649931,2.9576564,0.5425175195056886,0.31032333,8.601834e-07,0.8564674031767251,0.0,9736.546908630891,0.796178705015712,0.6050615420595693,4.793575434873574,243.10814806249093,0.48344433676307885,inf,0.0,234.7705729449622,0.0,0.0,0.0,0 days,0.0011335146,4.2048546e-07,34156.355,0.5100147,-245.03526,0.0,0.0,1.0,-6.633458615476776e-13,4.4997443e-12,2.4334992e-16,0.0,0.0,0.0,7.48e-16,5.086453181717621e-14,3.836398608069822e-12,534.6822068652144,3.76066651589954e-12,1.1155452217928127e-13,7.436968145285416e-15,0.0,0.0011335146,4.2048546e-07,34156.355,0.5100147,-245.03526,0.0,0.0,0.0,-6.633458615476776e-13,4.4997443e-12,2.4334992e-16,0.0,0.0,0.0,7.48e-16,5.086453181717621e-14,3.836398608069822e-12,534.6822068652144,3.76066651589954e-12,1.1155452217928127e-13,7.436968145285416e-15,0.0
5,5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,-0.8101283226152788,34610D,257.1418,21.927492,2.1534092,152.81045761040278,66644.83359156478,0.3378956466895498,0.855326984763138,60.35635101396461,83.4084655038328,1875.4860267242373,0.0007304157288418,59404.634976163914,0.4633996798717316,0.5029695917830385,0.7279154547220508,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4753614082650019,41.7049419631477,16.18751404726397,27.80548454097332,1577352776212882.2,25.7645864352303,807.894481144972,1637.47295042954,0.0730415728842,0.0245045842843087,0.427663492381569,41.7042327519164,17.4523871704863,17.439648976568336,0.0730415728841799,0.6893514180209054,627640669734600.0,12.985211065325869,1012497966580632.8,0.01866819191846237,7.358705886466909e-06,2.8440000000000003,35.8,2023-11-05 23:07:00,0.0007304157288418383,0.4634005649396685,0.0,594.0463497616391,5,0.0007304157288418383,21.927492,2.1534092,0.4634005649396685,0.3236458,1.8550786e-06,0.8048039528025699,0.0,10422.131734241842,0.7498966969135705,0.661554944020613,4.506696381288555,242.38240994839637,0.3962378091755927,inf,0.0,233.60483099681164,0.0,0.0,0.0,0 days,0.0007134079,4.2871594e-07,39977.69,0.44694206,-244.96034,0.0,0.0,1.0000000000000002,-6.45172232873791e-13,3.8712636e-12,2.4398435e-16,0.0,0.0,0.0,7.48e-16,4.293117093242213e-14,3.226091275515519e-12,533.0526908788114,3.0907389974434586e-12,1.0917284151662644e-13,7.278189434441761e-15,0.0,0.0007134079,4.2871594e-07,39977.69,0.44694206,-244.96034,0.0,0.0,0.0,-6.45172232873791e-13,3.8712636e-12,2.4398435e-16,0.0,0.0,0.0,7.48e-16,4.293117093242213e-14,3.226091275515519e-12,533.0526908788114,3.0907389974434586e-12,1.0917284151662644e-13,7.278189434441761e-15,0.0
6,6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,-0.8095456089958266,34610D,253.05354,22.867393,1.5451168,161.41410907031454,66584.47724055081,0.3489104674561761,0.838719572149672,60.01025024794146,79.9535442560564,1873.0230662682548,0.0005817763149846,55026.440867802725,0.5031873160520258,0.5000854187328455,0.7396213255939597,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5061654644191573,39.97657440400344,16.144572956522204,29.98317299650865,1544636143450804.5,25.2101692594132,807.467224201503,1639.20803177521,0.0581776314985,0.0245705609447416,0.419359786074836,39.9767721280282,17.0675707004803,17.05764696548641,0.05817763149846,0.6878325024461087,613447992473208.8,12.073437641318932,949275472900131.4,0.01858047434955919,7.179407837697445e-06,2.8440000000000003,35.8,2023-11-05 23:08:00,0.0005817763149846501,0.5031872775121298,0.0,550.2644086780273,6,0.0005817763149846501,22.867393,1.5451168,0.5031872775121298,0.30942783,3.3273855e-06,0.757532823063545,0.0,10810.56932148757,0.7487558998275375,0.6628458361289257,4.244626423200059,241.6827230141982,0.4132540398726415,inf,0.0,233.05637499431037,0.0,0.0,0.0,0 days,0.0005685792,5.2935326e-07,45546.95,0.48742214,-244.92188,0.0,0.0,0.9999999999999999,-6.278318454220262e-13,3.323098e-12,2.5174182e-16,0.0,0.0,0.0,7.479999999999998e-16,3.603820383450309e-14,2.6952663083039777e-12,531.4103011648107,2.5201506780732376e-12,1.0705309262813176e-13,7.13687284187545e-15,0.0,0.0005685792,5.2935326e-07,45546.95,0.48742214,-244.92188,0.0,0.0,0.0,-6.278318454220262e-13,3.323098e-12,2.5174182e-16,0.0,0.0,0.0,7.479999999999998e-16,3.603820383450309e-14,2.6952663083039777e-12,531.4103011648107,2.5201506780732376e-12,1.0705309262813176e-13,7.13687284187545e-15,0.0
7,7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,-0.8089145110442352,34610D,249.05017,22.701551,1.4335182,168.7124567974825,66524.46699030287,0.358207690970188,0.808540689211222,58.486599147560746,75.7073551304052,1796.5532071453597,0.0003918842824431,50913.27576770084,0.4635574686391199,0.4873883262296729,0.7374154593388064,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5332869456499368,37.85380738203261,15.967396691826512,31.240467455069723,1525747104952216.2,24.3322662470147,804.542042088798,1634.94843672724,0.0391884282443,0.0245035919044982,0.404270344605611,37.8536775652026,16.498411587217,16.491948651753518,0.03918842824431,0.6774866603560148,580068360186822.5,11.132853947912192,884330889982149.0,0.018321020546699422,6.704281693823534e-06,2.8440000000000003,35.8,2023-11-05 23:09:00,0.000391884282443138,0.4635574304021136,0.0,509.1327576770084,7,0.000391884282443138,22.701551,1.4335182,0.4635574304021136,0.25590438,4.997798e-06,0.7121748729776571,0.0,11147.298906109525,0.7476758120633196,0.6640639126284876,3.983585945947092,240.94665468346142,0.3659366688422292,inf,0.0,232.1311095815773,0.0,0.0,0.0,0 days,0.00038292166,5.053243e-07,51168.324,0.44254088,-244.92862,0.0,0.0,1.0,-6.103880371725644e-13,2.8590333e-12,2.4988957e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0230279238068983e-14,2.248645358826186e-12,529.712959658474,1.998590226683626e-12,1.0320109863883819e-13,6.880073242589211e-15,0.0,0.00038292166,5.053243e-07,51168.324,0.44254088,-244.92862,0.0,0.0,0.0,-6.103880371725644e-13,2.8590333e-12,2.4988957e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0230279238068983e-14,2.248645358826186e-12,529.712959658474,1.998590226683626e-12,1.0320109863883819e-13,6.880073242589211e-15,0.0
8,8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,-0.8082375991365013,34610D,245.08116,20.92824,1.8811074,174.90063056943217,66465.98039115532,0.3662266112838204,0.766506285159216,55.89280755443405,70.7819757176334,1597.0681887570693,0.0002298770468216,47200.44144697906,0.376095830418565,0.4657733962869504,0.7188856046371996,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5573058485499475,35.390582317380684,15.645105211912236,31.382573961845573,1523612159348096.5,23.2020520580582,798.66716306461,1622.98798786976,0.0229877046822,0.0242615631291624,0.383253142579608,35.3909878588167,15.7967209507181,15.793090481717975,0.02298770468216,0.6569051601493683,533455867751781.4,10.237847107257965,822456036285667.4,0.017803091278311724,6.004007024902448e-06,2.8440000000000003,35.8,2023-11-05 23:10:00,0.00022987704682169132,0.3760961728464063,0.0,472.0044144697906,8,0.00022987704682169132,20.92824,1.8811074,0.3760961728464063,0.14732373,3.5260596e-06,0.6709321174395354,0.0,11484.907125089065,0.7476053739662908,0.6641432110747819,3.739289140660881,240.21803399046317,0.28545721252180617,inf,0.0,231.07122505460958,0.0,0.0,0.0,0 days,0.00022360458,6.3142994e-07,56556.55,0.33344847,-244.64758,0.0,0.0,1.0,-5.93710842630098e-13,2.4637148e-12,2.5961022e-16,0.0,0.0,0.0,7.48e-16,2.5317660596561688e-14,1.8700038749436977e-12,527.9651826068942,1.5311047212930712e-12,9.783588110967734e-14,6.5223920739784885e-15,0.0,0.00022360458,6.3142994e-07,56556.55,0.33344847,-244.64758,0.0,0.0,0.0,-5.93710842630098e-13,2.4637148e-12,2.5961022e-16,0.0,0.0,0.0,7.48e-16,2.5317660596561688e-14,1.8700038749436977e-12,527.9651826068942,1.5311047212930712e-12,9.783588110967734e-14,6.5223920739784885e-15,0.0
9,9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,-0.8075129485991287,34610D,241.52866,19.746912,1.3556914,181.10402959571448,66410.08758360088,0.3737911348445875,0.72835335306091,53.45357838740833,66.2966287577584,1423.394219974457,0.0001398206764462,44081.94845354482,0.3090629038898137,0.4454464865617361,0.7002322738903041,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5813009237365377,33.14815557617862,15.323191086475726,31.27398709020021,1525243520708981.0,22.1850029129917,792.935151611471,1610.69398180458,0.0139820676446,0.0240074161272519,0.364176676530455,33.1483143788792,15.169340782037,15.167220091064058,0.01398206764462,0.6371506985021723,487614562755434.4,9.543735338393915,773680538145287.9,0.017353516402818975,5.337742269965474e-06,2.8440000000000003,35.8,2023-11-05 23:11:00,0.00013982067644628101,0.30906305529416406,0.0,440.8194845354482,9,0.00013982067644628101,19.746912,1.3556914,0.30906305529416406,0.068294704,1.7760776e-06,0.6358205483763255,0.0,11757.48582909717,0.7464831767142834,0.6654042882958839,3.5341487821777546,239.57288418995265,0.22647032794799335,inf,0.0,230.21673843009924,0.0,0.0,0.0,0 days,0.0001357339,6.885757e-07,61289.906,0.2817001,-244.18309,0.0,0.0,1.0,-5.790769225515003e-13,2.1500393e-12,2.6401522e-16,0.0,0.0,0.0,7.48e-16,2.1434526364832804e-14,1.570962396389842e-12,526.167366910744,1.191369985234699e-12,9.296608969240265e-14,6.197739312826842e-15,0.0,0.0001357339,6.885757e-07,61289.906,0.2817001,-244.18309,0.0,0.0,0.0,-5.790769225515003e-13,2.1500393e-12,2.6401522e-16,0.0,0.0,0.0,7.48e-16,2.1434526364832804e-14,1.570962396389842e-12,526.167366910744,1.191369985234699e-12,9.296608969240265e-14,6.197739312826842e-15,0.0
