,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,-0.3180631615609111,34610D,283.60556,5.801713,8.284662,88.02568857863783,66739.15041434416,0.2423830629170627,1.0232845567373876,61.39707340424326,121525.86366318355,1609.2931495968212,2023-08-05 22:02:00,0.0078815070473961,0.8997697737353945,0.814534255477453,0.5116422783686938,0.4861378782225688,0.0125764198441705,0.0009639990803308,0.0002142220178513,8.513272172249469e-05,1838447566696373.2,193.95335488400443,75.94817980104892,0.0736764880850919,0.0015036017976549,0.0012279414680848,0.7721553723351187,0.0591867222966961,0.0131526049548213,0.005226899964699,1.1287530020230963e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.2607409612079243,60.76293183159178,12.576419844170514,85.13272172249468,1838447566696373.2,19.7064538993266,734.594755308072,1405.72773805754,0.78815070474,0.0195546231823411,0.739065761966087,60.7627042693961,37.7949375487584,37.499385874713816,0.78815070473961,0.7343992445595494,19.013748541455612,3683353793708007.0,80.4822119254119
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,-0.3182725914586904,34610D,279.90076,5.1635594,7.209769,106.79879556650656,66677.75334093992,0.2515100367166401,1.3282688611071465,79.69613166642878,134913.19127916434,2694.301464317304,2023-08-05 22:03:00,0.0070365139516856,0.8478145509278591,0.9124898982341398,0.6641344305535732,0.6413298551624941,0.0160399256762826,0.0009807956916484,0.000217954598144,0.0001301849664818,1556940707843795.0,251.76007993424847,98.5841148713724,0.0956353579997145,0.0019517419999941,0.0015939226333285,1.2783200286167564,0.0781656225794771,0.0173701383509949,0.0103752382297278,1.2408215164914192e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3184355320612065,67.45659563958218,16.03992567628268,130.18496648185857,1556940707843795.0,22.0211482301455,759.768648415813,1466.1842432412,0.703651395169,0.0208172933440607,0.859303291687779,67.456241741033,41.2783389985203,40.98991290448947,0.70365139516856,0.8373628082466431,22.747278750256132,2485250753846681.5,84.88683908051871
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,-0.3184461287498511,34610D,275.8633,3.1224942,9.948373,122.02779546148533,66598.05720927348,0.2593960776146914,1.390279235360087,83.41675412160522,127555.46838742688,2805.866089183756,2023-08-05 22:04:00,0.0048920877718988,0.7663932731338663,0.7906017507034694,0.6951396176800435,0.7073386383731212,0.0176670081718328,0.0010362899685154,0.0002302866596701,0.0001420936616098,1307974371585203.5,263.51352627015086,103.18652484842566,0.1001001049459262,0.0020428592846107,0.0016683350824321,1.4737244767341708,0.0864439455023427,0.0192097656671872,0.0118529920327503,1.0910697655188403e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3664957836175354,63.77773419371344,17.667008171832848,142.0936616098848,1307974371585203.5,21.3743777745002,764.320347774336,1484.94682224157,0.48920877719,0.0212608413406303,0.846618387311715,63.7774279495006,39.8205496079683,39.62669235087778,0.48920877718988,0.8574963422530563,24.01619114908106,2207628676674967.5,82.4441437401898
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,-0.3188713210201445,34610D,271.13913,2.5738573,9.639194,138.50569731443844,66514.64045515188,0.2830302058116657,1.014197177259775,60.85183063558652,89385.48577195084,1797.8121609397206,2023-08-05 22:05:00,0.0022772501215836,0.6887398399781723,0.4875155608391898,0.5070985886298877,0.5422044226004188,0.0144266864468015,0.0010915658744342,0.0002425701943187,8.300926655335073e-05,1284687651245325.0,192.2309329778178,75.27371449622052,0.0730221967627038,0.0014902489135245,0.0012170366127117,0.8778902802934813,0.0664237817186597,0.0147608403819243,0.0050512658294887,7.817559537320995e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4195934794747456,44.69274288597542,14.426686446801584,83.00926655335073,1284687651245325.0,19.554240722179433,751.1751081286496,1458.6011914563335,0.35754492516613334,0.020735686213622966,0.7654362556848924,56.147126833683,36.758877534058534,36.6200271029917,0.3575449251660633,0.8007452502552742,21.597701969318802,2704423070219018.5,77.55514732087525
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,-0.3191890351911796,34610D,267.66833,1.3558599,8.898797,150.71522009006375,66453.7886245163,0.2909629073082126,1.056083599644828,63.36501597868968,87934.2921453708,1998.886561941635,2023-08-05 22:06:00,0.0014939139326549,0.642504077920173,0.4002818964406952,0.5280417998224141,0.5803717395194267,0.0152974678364875,0.0011229714416611,0.000249549209258,8.885552720244781e-05,1157955030072316.5,200.1700854766807,78.38252476563915,0.0760380191744276,0.0015517963096821,0.0012673003195737,0.969324293892524,0.0711571033444699,0.0158126896321044,0.005630331900978,7.337383898313643e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.459532040405621,43.9671460726854,15.297467836487533,88.8555272024478,1157955030072316.5,17.734103669858666,738.0298684829634,1432.2555606710966,0.2258810731422667,0.020210531086615635,0.6842541240580696,48.5168257178654,33.697205460148766,33.613361855105616,0.22588107314224665,0.7476491607503779,20.410599393569264,3148260086475335.0,72.36235647033978
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,-0.3194951657374607,34610D,263.21686,1.6552925,8.828033,160.54239799996532,66390.4236085376,0.2977338124847308,1.022338551989845,61.34031311939069,81773.50429064016,1920.293521739397,2023-08-05 22:07:00,0.0009421722111843,0.5940463497616392,0.3441930367018972,0.5111692759949225,0.5738569328171784,0.0151233514408142,0.00115098729562,0.0002557749545822,8.394097850348126e-05,1057330488336277.2,193.7740491441552,75.8779673286863,0.0736083757432688,0.0015022117498626,0.0012268062623878,0.927671112794134,0.0706019211097737,0.0156893158021719,0.0051489659049515,6.485698322522551e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4936169737420747,40.88675214532008,15.123351440814243,83.94097850348125,1057330488336277.2,15.9139666175379,724.884628837277,1405.90992988586,0.0942172211184,0.0196853759596083,0.603071992431247,40.8865246020478,30.635533386239,30.606696607219533,0.09421722111843,0.6981794438032455,19.483800078582313,3461905853716357.5,66.35784094695798
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,-0.3198272954311537,34610D,259.16763,3.751808,8.0876045,168.40066828034853,66329.08329541821,0.3023858490989973,1.026115983401903,61.566959004114175,79468.23427652167,1917.8835887464827,2023-08-05 22:08:00,0.0006740147137245,0.5502644086780273,0.3285581693873176,0.5130579917009515,0.5895972786680516,0.0153467674147309,0.0011824034427881,0.0002627563206195,8.43617039989312e-05,949279338018553.6,194.49002349399663,76.15832828808924,0.073880350804937,0.0015077622613252,0.0012313391800822,0.9448538002684166,0.0727969842884619,0.0161771076196582,0.0051938935716194,5.8444242087240936e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.521807911005989,39.73411713826084,15.346767414730964,84.3617039989312,949279338018553.6,15.5574696124511,724.951144269168,1412.1128124688,0.0674014713725,0.0198776062606318,0.59352194975527,39.733704268142,29.8588241447744,29.83871241356906,0.06740147137244999,0.6984214727232011,19.45690223517965,3435171155259947.5,65.90090183297
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,-0.3201118416440324,34610D,254.96188,4.3873134,7.374692,175.6772051183216,66267.5163364141,0.306746426031856,1.006487095950023,60.38922575700138,75796.95642558785,1839.233908165177,2023-08-05 22:09:00,0.0004800183238349,0.5091327576770084,0.3202390259679139,0.5032435479750115,0.5907711299163536,0.0152359471824481,0.0012126424133256,0.0002694760918501,8.151875096901976e-05,858967538331452.8,190.76956416636733,74.70147226141071,0.0724670709084016,0.0014789198144571,0.00120778451514,0.9200870540226106,0.0732305364608389,0.016273452546853,0.0049228542556969,5.187238459023383e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5488263944792321,37.898478212793925,15.235947182448154,81.51875096901975,858967538331452.8,14.9855918456989,721.885147737143,1412.57052280409,0.0480018323835,0.0199714826497543,0.574348586356001,37.8989087269364,28.7584350360221,28.744637083510028,0.04800183238349,0.6873359821170535,19.02691774152821,3533238840825427.0,65.24236243334312
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,-0.320351209121036,34610D,250.90852,3.8525004,6.4766,182.21776214730045,66207.1271106571,0.311490518053425,0.9495886018238132,56.9753161094288,70011.45018427524,1635.0232763824429,2023-08-05 22:10:00,0.0002372931665071,0.4720044144697906,0.2167153739616148,0.4747943009119066,0.5688832582730724,0.0146429179448012,0.0012425328232213,0.0002761184051603,7.376252445399387e-05,792302107982048.2,179.98502358968557,70.47846602736342,0.0683703793313145,0.0013953138639043,0.0011395063221885,0.8342848786694759,0.0707937003793779,0.0157319334176395,0.0042026431477957,4.514166305644398e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5738391986740035,35.00572509213762,14.6429179448012,73.76252445399386,792302107982048.2,14.1003612328066,714.142883263604,1401.19379042722,0.0237293166507,0.0198103813060868,0.538640002564595,35.005225881286,27.1897847013726,27.183334281904624,0.02372931665071,0.6602369958559456,18.081256628539318,3751306736948791.5,63.300285148393996
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,-0.3205422100072118,34610D,247.26578,2.9068017,6.588653,187.8867423900066,66150.15179454767,0.3160296311889896,0.8721860089968106,52.33116053980864,63273.26445733693,1456.4151289277197,2023-08-05 22:11:00,9.77675759377628e-05,0.4408194845354482,0.1196713432144078,0.4360930044984053,0.5319883868013117,0.0137192400826216,0.0012694841936404,0.0002821075985867,6.392512587557074e-05,746930238976854.1,165.31413614525547,64.73364558774328,0.0627973926477703,0.0012815794417912,0.0010466232107961,0.7179437552478524,0.0664335811401457,0.0147630180311434,0.0033452760247219,3.908772624793538e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5960344394587963,31.636632228668468,13.719240082621674,63.92512587557075,746930238976854.1,13.0776479601524,703.118049745253,1379.04998813995,0.00977675759378,0.0193964822911391,0.493105426049657,31.6364077503168,25.4224151909711,25.41992994603977,0.00977675759377628,0.6233764036369757,16.78483825150352,4026465170061119.5,60.49373280753929
