,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8111840302577311,34610D,274.50504,-1.5735826,0.27341342,93.33664897740998,68800.68491255304,0.22685578005739512,1.309567936965454,72.19914853450932,136.9642162812132,1851.302380775242,0.0024948883216943,94472.02900687772,0.5548976298485009,0.601659571120911,0.6815127347714894,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.2810180890354548,68.48198483720758,17.28962817234344,22.19843294744633,1406497629297182.5,27.5370232062669,782.977649277961,1585.14817645794,0.249488832169,0.024131765168582,0.654783968482727,68.4821081406066,27.1336955215864,27.06616845399752,0.24948883216943,0.7536333307818076,1591279963207202.2,,,0.01727209221006648,2.5005244433313734e-05,3.16,35.8,2023-02-06 00:01:00,0.0024948883216943537,0.5548980186536894,0.0,0,944.7202900687771,0.0024948883216943537,-1.5735826,0.27341342,0.5548980186536894,0.13924217,0.0,1.1989342561090919,0.0,6244.71057557348,-0.3973546157043629,-0.9176651401129052,5.669226792443633,245.10706413958545,0.5621652648552228,inf,0.0,237.12597480929398,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.002440141,3.596668e-07,8056.3667,0.5506276,-228.8098,0.0,0.0,0.9999999999999999,-7.351479472277861e-13,7.326013e-12,2.386618e-16,0.0,0.0,0.0,7.479999999999999e-16,8.666791209310136e-14,6.5908654072257025e-12,510.9633339585236,8.944718443125913e-12,1.8572397247479024e-13,0.0,0.002440141,3.596668e-07,8056.3667,0.5506276,-228.8098,0.0,0.0,0.0,-7.351479472277861e-13,7.326013e-12,2.386618e-16,0.0,0.0,0.0,7.479999999999999e-16,8.666791209310136e-14,6.5908654072257025e-12,510.9633339585236,8.944718443125913e-12,1.8572397247479024e-13,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.811519031882681,34610D,275.92426,-5.171914,-0.6395595,120.81571785966084,68728.48576401854,0.2643225561201781,1.606498586266098,95.8412109185831,151.242056241456,3294.40960391326,0.0007208230420383,88080.9851588033,0.1332253125423189,0.7986767576548592,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3628153832909609,75.6206521168001,22.892180114374625,36.28235538999999,1450000000000000.0,31.6547509394913,830.349313636846,1702.13483245055,0.0720823042038,0.0267832320498364,0.803249293133049,75.621028120728,29.9907528575498,29.969150403388724,0.07208230420383,0.9753017865624984,1456724734937919.8,31.791335885891424,1898961668763932.0,0.02141379981108942,3.4231099527157754e-05,3.16,35.8,2023-02-06 00:02:00,0.0007208230420383272,0.13322526379988567,0.0,1,880.8098515880331,0.0007208230420383272,-5.171914,-0.6395595,0.13322526379988567,0.16118275,0.0,1.1120766594111056,0.0,7487.371314157589,-0.9834465679946758,-0.18119836616121401,5.546412660182746,244.84397212695387,0.13683208419142232,inf,0.0,234.61061203355302,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0007042507,2.636656e-07,13618.009,0.13466051,-228.51155,0.0,0.0,1.0,-7.187610037367964e-13,7.233713e-12,2.3126173e-16,0.0,0.0,0.0,7.479999999999999e-16,8.567364186887215e-14,6.514952318895442e-12,511.45240770061156,1.3447345955875169e-11,2.2783491470312706e-13,0.0,0.0007042507,2.636656e-07,13618.009,0.13466051,-228.51155,0.0,0.0,0.0,-7.187610037367964e-13,7.233713e-12,2.3126173e-16,0.0,0.0,0.0,7.479999999999999e-16,8.567364186887215e-14,6.514952318895442e-12,511.45240770061156,1.3447345955875169e-11,2.2783491470312706e-13,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8123271096858029,34610D,273.5301,-1.9294504,-10.404614,142.18802209842784,68632.64455309995,0.2910540655916015,1.508790757215578,86.52874547522131,132.8988156945624,3245.194635318491,0.0003826662341689,77740.93610102212,0.0758524644047358,0.7210728789601776,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4288621065123881,66.44942599055142,21.93127310476196,36.28235538999999,1450000000000000.0,29.5934247046662,836.364409585799,1713.63237546109,0.0382666234169,0.0270055900545293,0.754395378607789,66.4494078472812,27.9347859863282,27.924100375994765,0.03826662341689,1.0,1238975423570332.8,29.331951385384496,1787061304622659.0,0.02154322237314834,3.1017108879726264e-05,3.16,35.8,2023-02-06 00:03:00,0.0003826662341689135,0.07585245973440563,0.0,2,777.4093610102212,0.0003826662341689135,-1.9294504,-10.404614,0.07585245973440563,0.1571992,0.0,0.9901183064805654,0.0,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.078406859534023,243.79156981978062,0.07612470592170975,inf,0.0,233.41204944983508,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00037353448,-2.4019773e-08,23498.246,0.075635135,-228.36887,0.0,0.0,0.9999999999999999,-6.897646528451831e-13,6.400792e-12,2.1373516e-16,0.0,0.0,0.0,7.480000000000001e-16,7.520509047181361e-14,5.711027331848047e-12,512.8947607704978,1.1137947546439919e-11,2.139779122209191e-13,0.0,0.00037353448,-2.4019773e-08,23498.246,0.075635135,-228.36887,0.0,0.0,0.0,-6.897646528451831e-13,6.400792e-12,2.1373516e-16,0.0,0.0,0.0,7.480000000000001e-16,7.520509047181361e-14,5.711027331848047e-12,512.8947607704978,1.1137947546439919e-11,2.139779122209191e-13,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.813225795689734,34610D,267.1992,2.9136672,-16.605413,160.48622798660688,68546.11580762474,0.31063287026085673,1.03370075431453,64.73026989787661,86.0965822849704,1323.1342720479213,0.0002452794432966,68606.54157738572,0.0730637277669033,0.5394189158156384,0.7842306702949476,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4897533431503366,43.0478666787805,17.062111895038704,26.51325155905317,1596766715706873.5,22.0548890980112,785.797324702101,1576.08456415652,0.0245279443297,0.0236885997723265,0.516850377157265,43.0482911424852,21.8185279891917,21.813177665117472,0.02452794432966,0.7654375712660473,1108788618078517.6,27.18026333309527,1662316739984300.5,0.01698148795904694,1.7534681257616626e-05,3.16,35.8,2023-02-06 00:04:00,0.0002452794432966548,0.07306371092252666,0.0,3,686.0654157738572,0.0002452794432966548,2.9136672,-16.605413,0.07306371092252666,0.1295935,0.0,0.8944845066895625,0.0,11144.044635122638,-0.8974772760506166,0.441060697606084,4.608444341203675,242.64437629156293,0.06895033656304574,inf,0.0,232.3489608411102,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00024063166,5.1260805e-08,33198.133,0.06673421,-228.3776,0.0,0.0,1.0,-6.612334817619185e-13,5.1942643e-12,2.1542328e-16,0.0,0.0,0.0,7.480000000000001e-16,5.989282542396311e-14,4.533030933674615e-12,514.4492422766152,4.7743088248719245e-12,1.4660026793749014e-13,0.0,0.00024063166,5.1260805e-08,33198.133,0.06673421,-228.3776,0.0,0.0,0.0,-6.612334817619185e-13,5.1942643e-12,2.1542328e-16,0.0,0.0,0.0,7.480000000000001e-16,5.989282542396311e-14,4.533030933674615e-12,514.4492422766152,4.7743088248719245e-12,1.4660026793749014e-13,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8142998520088857,34610D,264.51703,2.6385999,-18.523674,180.4525668564626,68481.38553772685,0.33304444291243646,1.438455974625766,80.35864113789933,114.2397228094304,2747.203250855887,0.0001547517837227,65141.597694892014,0.0552692380299096,0.6696553428158277,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5534691624763907,57.11941813739589,21.271142768319745,36.28235539,1450000000000000.0,28.1489237674321,838.771875285469,1718.82876290522,0.0154751783723,0.0271131165322974,0.719227987312883,57.1198614047152,26.5269389616694,26.52283450572026,0.01547517837227,1.0,1135337991777528.0,27.646101596851835,1648125362189455.2,0.021485113483414666,2.8422599380361563e-05,3.16,35.8,2023-02-06 00:05:00,0.0001547517837227604,0.055269289494293626,0.0,4,651.4159769489202,0.0001547517837227604,2.6385999,-18.523674,0.055269289494293626,0.10629139,0.0,0.8579208391192716,0.0,12591.815562360232,-0.88754484275893,0.4607213388720196,4.522379415896433,242.4231279149727,0.05080846081177633,inf,0.0,232.0791053980572,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0001517538,1.2924819e-07,37115.293,0.051434938,-228.66057,0.0,0.0,1.0000000000000002,-6.499982358874215e-13,4.7375745e-12,2.2091981e-16,0.0,0.0,0.0,7.480000000000002e-16,5.410741097217356e-14,4.087576242676994e-12,516.4243346373609,7.579688240697256e-12,2.0400297708620591e-13,0.0,0.0001517538,1.2924819e-07,37115.293,0.051434938,-228.66057,0.0,0.0,0.0,-6.499982358874215e-13,4.7375745e-12,2.2091981e-16,0.0,0.0,0.0,7.480000000000002e-16,5.410741097217356e-14,4.087576242676994e-12,516.4243346373609,7.579688240697256e-12,2.0400297708620591e-13,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.815463950881189,34610D,259.3422,-3.722173,-20.908457,202.11671473194767,68401.02689658896,0.35225958355173326,1.172174270788464,76.34255582768402,87.9091761527646,1473.810460223571,0.0002199566554705,58401.6359568902,0.1119946560038434,0.6361879652307002,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6260699529661519,43.95373897145305,20.75962396037626,36.28235539,1450000000000000.0,24.0833776647963,814.021484009887,1643.18297911933,0.0219956655471,0.0251842594124618,0.586087135394232,43.9545880763823,23.2719622918204,23.26684459450004,0.02199566554705,0.893785000299942,1129910337464389.2,26.914478030805423,1557977585431425.5,0.018837247842986904,2.1214838681884605e-05,3.16,35.8,2023-02-06 00:06:00,0.0002199566554705178,0.11199457300934933,0.0,5,584.016359568902,0.0002199566554705178,-3.722173,-20.908457,0.11199457300934933,0.08544038,8.484221e-08,0.7845023899222042,0.0,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.1749754262295795,241.49033409439198,0.09785910042148345,inf,0.0,231.42053816820015,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002134222,1.9648063e-07,45359.727,0.12660344,-229.64809,0.0,0.0,1.0,-6.257687473633941e-13,3.9381246e-12,2.260829e-16,0.0,0.0,0.0,7.48e-16,4.403470939239962e-14,3.3123558851683773e-12,518.6255424557246,4.38831585126092e-12,1.6623869282263659e-13,0.0,0.0002134222,1.9648063e-07,45359.727,0.12660344,-229.64809,0.0,0.0,0.0,-6.257687473633941e-13,3.9381246e-12,2.260829e-16,0.0,0.0,0.0,7.48e-16,4.403470939239962e-14,3.3123558851683773e-12,518.6255424557246,4.38831585126092e-12,1.6623869282263659e-13,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.816659401619003,34610D,256.2636,-7.926984,-20.816128,222.1555490538604,68324.68434076128,0.3692843980512015,1.266727782257626,73.9675547957498,90.6084139471582,1979.2993357344687,0.0005491230017223,55026.440867802725,0.350272058827193,0.6163962899645817,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6922626415743786,45.30418173814887,20.41151985225502,36.28235539,1450000000000000.0,25.4340486293267,829.242329619738,1682.20413133902,0.0549123001722,0.0261135211185947,0.633363891128813,45.3042069735791,24.2542508247887,24.24093956728894,0.05491230017223,0.9698788593193716,1035555204846223.8,27.96263742923692,1492309519655593.5,0.020046386662966233,2.3992076972208426e-05,3.16,35.8,2023-02-06 00:07:00,0.0005491230017223208,0.35027264407713415,0.0,6,550.2644086780273,0.0005491230017223208,-7.926984,-20.816128,0.35027264407713415,0.06815679,2.0788215e-07,0.7480436649700688,0.0,14441.476617147115,-0.8882530904374696,0.4593543809830104,4.0410201976216475,241.1121945394498,0.29692565537110827,inf,0.0,231.94072428899776,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005292849,2.134052e-07,49703.254,0.34871092,-230.59137,0.0,0.0,1.0,-6.131717717556891e-13,3.5210164e-12,2.2738748e-16,0.0,0.0,0.0,7.48e-16,3.877736698983971e-14,2.907844577945216e-12,520.9406874577006,4.4303887863458784e-12,1.7964834746200233e-13,0.0,0.0005292849,2.134052e-07,49703.254,0.34871092,-230.59137,0.0,0.0,0.0,-6.131717717556891e-13,3.5210164e-12,2.2738748e-16,0.0,0.0,0.0,7.48e-16,3.877736698983971e-14,2.907844577945216e-12,520.9406874577006,4.4303887863458784e-12,1.7964834746200233e-13,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.8179324674751463,34610D,254.0317,-12.86214,-18.858946,240.6476395002803,68250.71678596552,0.3797759778844074,1.092036051672488,69.55078352347242,74.1590742069406,1561.3191408927737,0.0012892374875709,50756.176244006965,0.9366418993663124,0.5795898626956035,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7531731963596473,37.07934970334224,19.6776508761831,36.28235538999999,1450000000000000.0,22.6492673073179,816.669694158082,1636.27030381922,0.128923748757,0.0249000130462067,0.546018025836244,37.0795371034703,21.9284232832732,21.90018873896605,0.12892374875709,0.9069081344110742,968198483391811.4,28.136264675771223,1421588924516425.5,0.018278510269104965,1.888211932911402e-05,3.16,35.8,2023-02-06 00:08:00,0.0012892374875709096,0.9366417188342085,0.0,7,507.56176244006963,0.0012892374875709096,-12.86214,-18.858946,0.9366417188342085,0.049895573,1.103161e-06,0.6960547972220876,0.0,15212.014781554939,-0.8893115744758581,0.4573017860267661,3.792892320869265,240.38144165429992,0.7767027262404173,inf,0.0,234.54710546915584,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0012606803,3.5065773e-07,55632.934,0.92256397,-235.50722,0.0,0.0,1.0,-5.957517865399738e-13,3.1874256e-12,2.3796737e-16,0.0,0.0,0.0,7.479999999999999e-16,3.467772580130565e-14,2.5916737252904787e-12,523.4666017661498,3.10391163846865e-12,1.548734264770336e-13,0.0,0.0012606803,3.5065773e-07,55632.934,0.92256397,-235.50722,0.0,0.0,0.0,-5.957517865399738e-13,3.1874256e-12,2.3796737e-16,0.0,0.0,0.0,7.479999999999999e-16,3.467772580130565e-14,2.5916737252904787e-12,523.4666017661498,3.10391163846865e-12,1.548734264770336e-13,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8192453697766819,34610D,251.83884,-14.094963,-19.66476,252.6460408160268,68181.16600244204,0.39012965700461644,1.138981397192088,66.98034076971027,75.6823377862116,1667.4045464709548,0.0011091776628754,47596.28928252322,0.933035745245212,0.5581695064142522,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7941606505787119,37.841070393998656,19.52920361353866,36.28235539,1450000000000000.0,23.1956113747086,827.858166773004,1666.35230145083,0.110917766288,0.0256173249391774,0.569490698596044,37.8411688931058,22.2306856765167,22.20605521609044,0.11091776628754,0.9630935522520662,890900732685378.9,27.96375955634395,1371185941054859.0,0.019206580354480227,2.0275450339311965e-05,3.16,35.8,2023-02-06 00:09:00,0.0011091776628754648,0.9330359535478853,0.0,8,475.96289282523225,0.0011091776628754648,-14.094963,-19.66476,0.9330359535478853,0.02184907,5.5250536e-07,0.6584045658997161,0.0,16064.88552763422,-0.8897878447223443,0.4563743982569195,3.616582691165864,239.83601731058883,0.757137556481967,inf,0.0,233.83096833636174,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0010834098,2.8196942e-07,60328.05,0.8847024,-241.1227,0.0,0.0,0.9999999999999998,-5.819844139010045e-13,2.922739e-12,2.3267264e-16,0.0,0.0,0.0,7.48e-16,3.141048273025515e-14,2.3407546221639268e-12,526.1310912821647,3.072372140978839e-12,1.6153125293489968e-13,0.0,0.0010834098,2.8196942e-07,60328.05,0.8847024,-241.1227,0.0,0.0,0.0,-5.819844139010045e-13,2.922739e-12,2.3267264e-16,0.0,0.0,0.0,7.48e-16,3.141048273025515e-14,2.3407546221639268e-12,526.1310912821647,3.072372140978839e-12,1.6153125293489968e-13,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.82060209779703,34610D,249.25493,-14.40385,-20.931623,261.93125864919205,68114.18566167234,0.3978876378099104,1.168984936299692,64.52793237848995,76.4123347855716,1744.94161397185,0.0007053054832032,44409.53957525199,0.7131073791352605,0.5377327698207496,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8276041518093323,38.206771223022834,19.32252723066841,36.28235538999999,1450000000000000.0,23.3799591091338,836.449920654162,1693.84623883565,0.0705305483203,0.0263191336196642,0.584492468149846,38.2061673927858,22.207891665292,22.19223935718881,0.07053054832032,1.0,844254401934317.1,27.24252267350605,1325598509386869.5,0.019955664681702425,2.1135472269114285e-05,3.16,35.8,2023-02-06 00:10:00,0.000705305483203253,0.7131078968179595,0.0,9,444.0953957525199,0.000705305483203253,-14.40385,-20.931623,0.7131078968179595,0.0,0.0,0.6206903057380655,0.0,16696.494033359326,-0.8904087613594637,0.4551617709060216,3.4167277346293323,239.18853232520593,0.5640755377976034,inf,0.0,231.66550581231567,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0006884154,1.9269477e-07,65246.945,0.6725641,-243.10002,0.0,0.0,1.0000000000000002,-5.674682054099559e-13,2.6473825e-12,2.2579106e-16,0.0,0.0,0.0,7.48e-16,2.801267790278356e-14,2.079914373201434e-12,528.942281110655,2.9111985021066334e-12,1.6578637885397134e-13,0.0,0.0006884154,1.9269477e-07,65246.945,0.6725641,-243.10002,0.0,0.0,0.0,-5.674682054099559e-13,2.6473825e-12,2.2579106e-16,0.0,0.0,0.0,7.48e-16,2.801267790278356e-14,2.079914373201434e-12,528.942281110655,2.9111985021066334e-12,1.6578637885397134e-13,0.0
