,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,-0.341867883990304,34610D,287.59473,7.681739,6.8549123,89.43144197437901,67670.18958069976,0.2428187828587432,1.050543967815901,63.03263806895406,123022.8364778083,1628.9069419315886,2023-05-04 22:02:00,0.0066677867826819,0.8997697737353945,0.5104868575242053,0.5252719839079505,0.7442296090534156,0.0150050976625962,0.000353629341383,7.517270097471026e-05,2.162450550401396e-05,1379408107634831.5,199.12010365982584,77.97137329129617,0.0756391656827448,0.0015436564425049,0.001260652761379,0.9458108901557374,0.0222901902859583,0.0047383336532046,0.0013630496288546,8.694773199792715e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.807271813356824,1.4901391472383092,0.2630613258353137,61.51141823890416,15.005097662596242,21.62450550401396,1379408107634831.5,30.7763693306198,841.369322321839,1521.79484272741,0.666778678268,0.0249056502974717,0.506310392122085,61.511426917961,20.3291376083235,20.19448508757351,8.045719714775492,0.8412337445084731,4.0405497509934465,862937049809349.0,11.609063797018583,18.754649922898984,1408781041518684.2
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,-0.3419650339493256,34610D,282.7795,7.0918174,5.273583,108.37499777145248,67607.15694263081,0.2492891885037363,1.4085607777879947,84.51364666727969,140263.9718592945,2715.2584357576065,2023-05-04 22:03:00,0.0066961321695192,0.8478145509278591,0.6946136617931155,0.7042803888939974,1.0,0.0192459365509788,0.0003553830059761,7.707479395843157e-05,3.625131093881142e-05,1450466398169240.0,266.9786098219365,104.54338092742498,0.1014163760007356,0.0020697219591986,0.0016902729333455,1.6265442814503095,0.0300347137986273,0.0065138719035562,0.0030637304839083,1.2258420467763696e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.40962384978883,1.189144646414361,0.3214861891704482,70.13198592964726,19.245936550978847,36.251310938811415,1450466398169240.0,35.581656010496,870.534007859038,1648.28211809488,0.669613216952,0.0272651360291634,0.629607124567267,70.1328287771298,23.0920221301601,22.93842341521145,5.853686354366362,0.9759741816351161,7.063640224363315,988371722111406.1,19.746514346385307,18.29019896769632,1373087615596981.0
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,-0.3420198041818196,34610D,277.30737,2.682775,3.757325,127.31674218306796,67522.64329596353,0.2651803717629041,1.3599361386852995,81.59616832111797,124216.95138314756,2819.214642174805,2023-05-04 22:04:00,0.0022764282263163,0.7663932731338663,0.3276188403991873,0.6799680693426498,1.0,0.0205328088264318,0.0003693322603454,8.01000818543171e-05,3.628235539e-05,1450000000000000.0,257.76229572641165,100.93446021322292,0.0979154019853415,0.0019982735099049,0.0016319233664223,1.675398525106872,0.0301360972815648,0.0065358597615201,0.002960501177489,1.1831444406562106e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.76470979460221,1.291913147786414,0.3813835865372847,62.10847569157378,20.532808826431875,36.28235539,1450000000000000.0,33.708431819326,867.004378893033,1620.31483057298,0.227642822632,0.0267745528524124,0.586776505276951,62.1085934307853,21.9154548914934,21.865679242079153,6.136049021603976,0.9593652032149429,7.07037666923197,910457153839289.1,17.352798658966517,16.92548381671691,1278692042690366.0
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,-0.3423098287440861,34610D,272.2974,3.1965256,4.880956,142.0499633416729,67441.0471276424,0.2849408744719203,0.9800834548426232,58.8050072905574,84792.24670382097,1802.9698760350136,2023-05-04 22:05:00,0.0012425645743594,0.6887398399781723,0.2415646853421923,0.4900417274213116,0.7541113927001911,0.0159782884784895,0.0003878042057327,8.260395779052519e-05,2.447050613851264e-05,1513740063218344.8,185.7650180308708,72.74179401841951,0.0705660087486688,0.0014401226275238,0.0011761001458111,0.939603370468209,0.0228048291454213,0.0048575263401007,0.0014389882918788,8.901549545356358e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.410320663884182,1.284140602106133,0.4294143987184007,42.39612335191049,15.978288478489578,24.47050613851264,1513740063218344.8,25.9567933992576,822.751095630998,1475.8610078598,0.124256457436,0.0236057549917994,0.412335112482437,42.3965900097196,17.4675672362812,17.445889591906113,7.484962229080283,0.7636734610670313,4.50272870773524,599226986509110.4,7.582601842494191,15.349417890893651,1171442055770580.8
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,-0.342488913981688,34610D,268.0559,5.9668565,6.2911983,149.9428795843696,67382.24212035186,0.2905264742782587,1.042647251862889,62.55883511177335,87131.8083799587,2000.3561924040532,2023-05-04 22:06:00,0.0020335007945395,0.642504077920173,0.5270674585388329,0.5213236259314445,0.8141268867615592,0.0161326413845773,0.0003952716620396,8.518680603686564e-05,2.883840141459098e-05,1561834687782002.8,197.623360118092,77.38527903326364,0.075070602134128,0.0015320531047781,0.0012511767022354,1.0092392522951426,0.0247277347298945,0.0053291873525588,0.0018040967989825,9.770655870480232e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.015985773879944,1.2415969124499366,0.4568465762153485,43.56590418997935,16.132641384577305,28.83840141459098,1561834687782002.8,26.6875791252255,829.633454080051,1505.45929323125,0.203350079454,0.0242707341703645,0.433039980517819,43.5652635452364,17.842063510653,17.80585528977379,7.176319882050331,0.7917282892691622,4.818756447159926,668537734824728.5,8.6646861549575,14.339214182104834,1102788507161635.1
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,-0.3426515836376492,34610D,263.2196,7.836463,6.8437552,157.88109676489051,67319.68328524008,0.2956652440177628,1.0405541795638091,62.43325077382855,84045.4674208689,1920.5766718478517,2023-05-04 22:07:00,0.0023212048519101,0.5940463497616392,0.8477723019234358,0.5202770897819046,0.8244558130533559,0.0159754711136498,0.0004032169537194,8.706691719816122e-05,3.1202561526307986e-05,1526316586940170.5,197.2266391945244,77.22993120722592,0.0749199009285942,0.0015289775699713,0.0012486650154765,0.997400594268556,0.025174145187823,0.0054358706755369,0.0019480773485578,9.529290623268974e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.306031973175305,1.1851027574566113,0.4854318110183138,42.02273371043445,15.975471113649863,31.20256152630799,1526316586940170.5,26.1438016724127,827.733440801761,1509.92256390901,0.232120485191,0.0243719370015494,0.426202024123443,42.0226916550358,17.4874087396643,17.446910885466114,7.024742773666406,0.7838666921324705,4.877816200719958,656934934111482.1,8.459270203942182,13.235199645398852,1027638161644447.0
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,-0.3428344249381093,34610D,259.24194,9.433861,5.69526,166.4387844202557,67257.25003446625,0.3008190025502992,1.034145692534846,62.04874155209076,80614.26842631758,1919.106244093652,2023-05-04 22:08:00,0.0021014693086749,0.5502644086780273,1.0174482593769782,0.517072846267423,0.839908604482375,0.0159522059308426,0.0004146005759816,8.977970799680124e-05,3.3495119435764213e-05,1491874206066622.5,196.0119745630547,76.75429329993628,0.0744584898625089,0.0015195610176022,0.0012409748310418,0.9898143029885836,0.0257254439864342,0.0055707178981156,0.0020783300091261,9.256891704045843e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.46792173652114,1.1275887674408007,0.5156548767723769,40.30713421315879,15.95220593084263,33.49511943576422,1491874206066622.5,25.5487046405755,827.592860401271,1515.97655693498,0.210146930867,0.0244741677555129,0.418271805858063,40.3073134003097,17.0903382716189,17.054498765887555,6.821826247390156,0.7832874966843588,5.054002871089261,643507477884355.8,8.282352837706924,12.30646017418705,963446908946746.1
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,-0.3429677887846079,34610D,255.21533,9.709833,5.443989,173.617069485074,67195.20129291416,0.3056963157759917,0.990484887159187,59.42909322955122,75218.57384302308,1842.321126232736,2023-05-04 22:09:00,0.0015005868317595,0.5091327576770084,0.9774000923155244,0.4952424435795935,0.8238266819642599,0.0157776201716324,0.0004261966316299,9.201818685518462e-05,3.380023742709805e-05,1487290247674320.0,187.7365055121523,73.51378832495486,0.0713149118754614,0.0014554063648053,0.001188581864591,0.9376496601203927,0.0253284793552549,0.005468557405431,0.0020087174612359,8.838831078843949e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,14.491019842035271,1.0650814545989211,0.5421210209760192,37.60928692151154,15.77762017163245,33.800237427098054,1487290247674320.0,24.3702926691569,822.462959145326,1508.31791849838,0.150058683176,0.0242581440066482,0.397082781375861,37.6101812735141,16.3690503802367,16.3445240027468,6.6665008531646714,0.7625243315668071,5.1295427834721785,589057086612408.0,7.446236212220094,11.343802905747635,897225874175736.5
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,-0.3430543138701941,34610D,251.50423,9.367848,6.4469833,178.592120991387,67135.77219968461,0.3094111608912272,0.9318960945075104,55.913765670450616,69633.88565150282,1640.667972126172,2023-05-04 22:10:00,0.0010439910349645,0.4720044144697906,0.899665836544196,0.4659480472537551,0.7942357165972667,0.0154327636337436,0.0004386921015241,9.418740294888124e-05,3.318157686690406e-05,1496584731603276.8,176.6315857529535,69.16532813434742,0.0670965188045407,0.0013693167102967,0.001118275313409,0.8629039294645949,0.0245289273661011,0.005266372377592,0.0018553069135121,8.367968798883984e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,14.46898105859452,1.0700680928843442,0.5617548684114894,34.81694282575141,15.43276363374366,33.18157686690406,1496584731603276.8,23.0092780388779,815.669289058923,1486.0879455682,0.104399103496,0.0238764552755861,0.370360381155967,34.8169468958112,15.511531208515,15.495354197649057,7.010134069185031,0.7355561219754118,4.6828840670609555,523326098078457.3,6.449339373812646,10.339514050878776,828709055956526.1
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,-0.3430908741114171,34610D,248.38997,9.371316,7.5618143,182.8562767874903,67079.85843401415,0.3130401316062177,0.8553256899016689,51.319541394100135,63154.0373043307,1465.5920978042095,2023-05-04 22:11:00,0.0007130639650051,0.4408194845354482,0.7798629857356552,0.4276628449508344,0.7473442721890464,0.0148993605971091,0.0004514209072014,9.60220649154174e-05,3.103621298866042e-05,1528815734145038.2,162.11843126396232,63.482272704501874,0.0615834496729201,0.0012568050953657,0.001026390827882,0.7646283529089672,0.0231667139332855,0.0049278083351737,0.0015927642171876,7.845812235240787e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.79846885408479,1.025045973144265,0.5787620599951435,31.57701865216535,14.899360597109144,31.03621298866042,1528815734145038.2,21.3791538481366,805.630001411634,1460.37502179715,0.0713063965005,0.0233008826462861,0.338483427887364,31.5775485314376,14.5266354509242,14.51628441160452,7.132658627411809,0.6970913892952509,4.3994033802676045,443312366491302.9,5.244453638388377,9.487908484465379,770228116102795.1
