index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,tsfc_2020,tsfc_2035_max,fuel_2020,fuel_2035_max,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,original_index,WAR,water_injection_kg_s
29,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,14.5,2.0147516654056634
30,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,15.0,2.084344509923916
31,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,15.5,2.153937354442169
32,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,16.0,2.2235301989604217
33,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,16.5,2.293123043478675
34,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,17.0,2.3627158879969277
35,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,17.5,2.43230873251518
36,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,18.0,2.5019015770334327
37,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,18.5,2.5714944215516855
38,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,19.0,2.6410872660699383
39,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,19.5,2.710680110588191
40,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,20.0,2.780272955106444
41,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,20.5,2.8498657996246965
42,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,21.0,2.9194586441429493
43,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,21.5,2.989051488661202
44,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,22.0,3.058644333179455
45,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,22.5,3.1282371776977076
46,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,23.0,3.1978300222159604
47,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,23.5,3.267422866734213
48,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,24.0,3.337015711252466
49,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,24.5,3.4066085557707186
50,-3.855126422384501,37.57547669491525,8427.720000000001,2024-06-07 09:35:00,239.731110904,34610D,242.07232666015625,3.3006949424743652,17.35663604736328,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,0.0002472111642716185,0.3345108555598698,0.39160355921666984,0.4592192228655326,0.9933084872340255,0.017358709546143405,0.0005494218194879336,0.00011915756471522539,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.06612756809263669,0.0013495422059721773,0.0011021261348772781,0.9565743729274172,0.030276607316473896,0.006566333312049025,0.0019993866055112238,7.990414477860267e+16,climb,GTF2035_wi,0,43031,1.237,3.16,3.16,13.91856890365055,13.726821355336376,11.942334579142647,0.80163192972623,0.69741977886182,0.7150189439493627,29.199596102868558,17.358709546143405,36.28235538999999,1450000000000000.0,12,25.0,3.4762014002889714
